date,BTC,ETH,XRP,BCH,LINK,BNB,DOT,LTC,BSV,ADA,EOS,XMR,TRX,CRO,WBTC
20201101,0.0379292046601593,0.0206092657565912,0.0681836315501075,0.0417052157089203,0.037572095184786,0.0156719862406873,0.00549656249410179,0.0451347249958727,0.0394011254923526,0.0228517301370121,0.0331631900725629,0.0254500395523302,0.012108878781897,0.0276463386561625,0.0226634752751756
20201102,0.0370014358680226,0.0156065076798792,0.0866825259769132,0.0347942820966582,0.037896597209065,0.0137367010822793,0.00767079695306574,0.0339005434270069,0.0398580850880584,0.0241513446659235,0.00983577737253947,0.0158999576863119,0.00987196995612635,0.00772081020195078,0.0248109137273032
20201103,0.0380325173572931,0.0202878091783308,0.0636610490840723,0.0324052696773719,0.0265383465860208,0.0136173372510839,0.0261141479777178,0.0526464633974799,0.0408926149709956,0.0273456994723791,0.0181734754679757,0.0141248958054509,0.0182691659451864,0.00788658831937204,0.0210639182960563
20201104,0.0310896621053419,0.0270294426688567,0.0583383452397379,0.0262058207187637,0.0291174556595021,0.0159756548838243,0.00975017760975764,0.0562660996576823,0.0758947300979829,0.00970035507176168,0.011527595724387,0.0253277323122268,0.0167658584945396,0.0100388657179735,0.0223251741752419
20201105,0.0389839251769326,0.0570216415245967,0.0284539042564304,0.0243447604697022,0.0254590663562874,0.013033846824084,0.0302061507667958,0.0557789835512742,0.0723290156296367,0.011429664961306,0.0116736467181424,0.018192102831609,0.0179597836683474,0.0169406782786149,0.0286135110651477
20201106,0.0507673471912641,0.0366895311721473,0.0356346704310462,0.0182518829817868,0.028361487578784,0.00633111770170676,0.0228164499070814,0.031698123773586,0.038337675204545,0.0213023285589843,0.0106986114806558,0.0163422336465643,0.0171740507963625,0.0195609214682954,0.0310604692364473
20201107,0.0472439919540631,0.0306133188811468,0.0274671702036601,0.0240824858119841,0.0274247062030779,0.0123310643027846,0.0221016442306729,0.0463532452810708,0.0396683840550729,0.0173075672345855,0.0114173365099032,0.0159690217666576,0.0177176434069773,0.0491351757211375,0.0248654192738733
20201108,0.041704678277586,0.0235308543159661,0.0237938757949745,0.0157820758285752,0.0285142543574368,0.014081378803819,0.0234760086911893,0.0479862585418774,0.0331524095902038,0.026743130021532,0.00473323362191169,0.0277811091626004,0.0153232254637356,0.0175199263141054,0.0271581644736568
20201109,0.0405712672381462,0.0287692956936589,0.0276279108945699,0.014862351871678,0.0288268116982414,0.0103112725381145,0.0271136255849075,0.0505651894861216,0.0326022989372464,0.00961437814201025,0.0112405739226905,0.0176185945999266,0.0162897046240926,0.0250123048624123,0.0269462928524839
20201110,0.0230134508426803,0.0149541312986226,0.0536530641130994,0.00849940908834284,0.0367272007071179,0.00837916410827297,0.00749558104881244,0.0573861387734958,0.0271006596904346,0.0107196038316903,0.00919729763539667,0.0282878186618904,0.0159840729958918,0.0100039039667447,0.0283859877714174
