date,BTC,ETH,XRP,LTC,DOT,BCH,ADA,BNB,LINK,WBTC,BSV,XLM,XMR,EOS,OKB
20210101,0.0946607332649494,0.0217960972840479,0.00928306226094201,0.0444293562153653,0.0303506155918313,0.0382930971809953,0.0726418600362414,0.0618616819423099,0.0204788332400792,0.054007155208519,0.0219413875257144,0.0281762626959631,0.0373804442845396,0.0401530376747515,0.039897410883318
20210102,0.128544512877814,0.0536764070271204,0.0177945060171922,0.0379085222463797,0.0427596678699684,0.028984818513193,0.0620839991677426,0.0699978142807226,0.0184810925469871,0.0882456780299483,0.0119469195246907,0.0337411502248287,0.0263074567605269,0.00279972764242943,0.0364771847649945
20210103,0.128195089818251,0.0546761155735732,0.0217206553049135,0.0228209311992435,0.0270655236247383,0.0214156233899407,0.0738250033953496,0.0822595647101735,0.036259524328116,0.08010450159261,0.0412961220652921,0.034924943661777,0.0299393233548313,0.0109976254246379,0.0177052131510963
20210104,0.0319016115114099,0.0748393927537945,0.021407255131443,0.014613736540977,0.0570063825782957,0.0292775035326132,0.0518067097200682,0.081779115343851,0.0205684724923096,0.0231538119636686,0.0234103201590856,0.0194186055749992,0.0337786287857317,0.012421387202851,0.0336218760646721
20210105,0.0556862123146898,0.0693265443502238,0.0216296895867172,0.0304673149351146,0.0476166676438378,0.016691061312904,0.0315638313827553,0.0670518082354032,0.025205119112296,0.0508520597011901,0.0242834086088858,0.0629480276768565,0.0298962897337769,0.0073059009684817,0.0373802314823363
20210106,0.0199219219991734,0.0166380936249527,0.0421061131636731,0.025194392357914,0.03183402373936,0.0312033838366128,0.0410978975730909,0.0976423581568722,0.0134759426911902,0.0577644891133366,0.0147842578246548,0.00973471007825918,0.0741028488974843,0.00794619332983774,0.0351040977114211
20210107,0.0357356562418881,0.0613198015390961,0.0402174532531458,0.0260007663901131,0.0186908473699038,0.0236894350422963,0.0389420893713478,0.128518716788294,0.0147499804989728,0.0494279088261527,0.0242859104895642,0.00872710631016531,0.0414088649258605,0.00948119344990036,0.0336263176838054
20210108,0.0600905834766942,0.0642505667887986,0.0436225587097802,0.0257587890697541,0.0135855739359727,0.0190260851452937,0.0544511185837753,0.127065825517813,0.0109945871877249,0.0250035401814135,0.0228711051981742,0.00825912670737933,0.0399250403076739,0.0399725067849811,0.0341603069226847
20210109,0.0258798326481964,0.0602953038963511,0.0457399833122367,0.0232781708426498,0.00933115821076729,0.0158449421679307,0.048993326554695,0.0973718459650736,0.0116305553367471,0.0279683686270274,0.0569033833820846,0.0947459715102906,0.109444871885102,0.0347127856631622,0.0349134735289616
20210110,0.0263080218470201,0.0690911256219074,0.0244023033022512,0.0166905604438505,0.0385639297894325,0.0193554321119932,0.0467407323829232,0.0932970219777281,0.00931784919072477,0.0527388013383786,0.0206026945886512,0.138783599046273,0.06636544614486,0.0431610932313774,0.0230602663209661
