date,name,lambda
2015-02-01,LTC,0.00430687830110898
2015-02-02,XLM,0.0038924310973891
2015-02-03,BTC,0.0242899918948893
2015-02-04,XLM,0.00485744014768401
2015-02-05,DASH,0.00664349983036759
2015-02-06,XLM,0.00469546752662014
2015-02-07,XMR,0.00125006622926032
2015-02-08,DGB,0.0051819495215167
2015-02-09,DOGE,0.00869590605324887
2015-02-10,XLM,0.00707559570857928
2015-02-11,XLM,0.000974559531658599
2015-02-12,XLM,0.00539541451266963
2015-02-13,DGB,0.00514931320678112
2015-02-14,XRP,0.00471969507876632
2015-02-15,XLM,0.00722646825301725
2015-02-16,DGB,0.00313457624786724
2015-02-17,XLM,0.00803920421179522
2015-02-18,DASH,0.00645789925070009
2015-02-19,XRP,0
2015-02-20,DASH,0.0120697851390578
2015-02-21,XLM,0.00139175296011808
2015-02-22,BTC,0.023379637673885
2015-02-23,LTC,0.0125664600547917
2015-02-24,DASH,0.00402940251310602
2015-02-25,LTC,0.000935447136188961
2015-02-26,LTC,2.76416084927381e-05
2015-02-27,DASH,0.00232471881515363
2015-02-28,LTC,0.00852716217731506
2015-03-01,LTC,0.00305218622194981
2015-03-02,XLM,0.00261860171472802
2015-03-03,LTC,0.00879443448261433
2015-03-04,DOGE,0.0073503610660112
2015-03-05,DGB,0.00649326644035185
2015-03-06,DOGE,0.0011215928975888
2015-03-07,DGB,0.0056205768897349
2015-03-08,XMR,0.00210121377781002
2015-03-09,DASH,0.00563603790770587
2015-03-10,DASH,0.00349383841995019
2015-03-11,XRP,0.00427562815913249
2015-03-12,DGB,0.00437540461214838
2015-03-13,BTC,0.0040607905971441
2015-03-14,DASH,0.00500969049046556
2015-03-15,DOGE,0.00254851809230682
2015-03-16,BTC,0.00299015205569663
2015-03-17,DGB,0.00506461969926517
2015-03-18,DGB,0.00664635746505073
2015-03-19,DGB,0.0026960939388556
2015-03-20,DASH,0.00189899953977806
2015-03-21,DASH,5.42328723799927e-05
2015-03-22,DOGE,0.00635865393684161
2015-03-23,DGB,0.00499299614779309
2015-03-24,XLM,0.00220798106842121
2015-03-25,DGB,0.00202361522702306
2015-03-26,DGB,0.000323196355033054
2015-03-27,DOGE,0.0020733769674002
2015-03-28,DOGE,0.00121532585124006
2015-03-29,DOGE,0.00240613288185651
2015-03-30,XRP,0.0032528213453803
2015-03-31,DGB,0.00541534479045801
2015-04-01,XMR,0.0173573900261359
2015-04-02,XRP,0.00350328735627308
2015-04-03,XMR,0.0142802721314171
2015-04-04,XMR,0.00565114991871084
2015-04-05,XRP,0.012822825828108
2015-04-06,BTC,0.0035992226023067
2015-04-07,XMR,0.00304803558513284
2015-04-08,XMR,0.00365668522894477
2015-04-09,LTC,0.0187631333332335
2015-04-10,XMR,0.00335226483353252
2015-04-11,BTC,0.0329422744312262
2015-04-12,XMR,0.00119533595471339
2015-04-13,XMR,0.00400296661395571
2015-04-14,LTC,0.00531649585946191
2015-04-15,XEM,0.00251593769525164
2015-04-16,XLM,0.0035104266615738
2015-04-17,DASH,0.00704287256492772
2015-04-18,XEM,0
2015-04-19,XEM,0
2015-04-20,DGB,0.00260781152266408
2015-04-21,XRP,0.00374243031595624
2015-04-22,DASH,0.00271058001031319
2015-04-23,XMR,0.00345903502933245
2015-04-24,DGB,0.00190919017873251
2015-04-25,XMR,0.00535097848699733
2015-04-26,XRP,0.00203502614891277
2015-04-27,DGB,0.00602350407272625
2015-04-28,DGB,0.00397850560710999
2015-04-29,XMR,0.00651734175470605
2015-04-30,XMR,0.00698074843708265
2015-05-01,XMR,0.00532436787052926
2015-05-02,XRP,0.0058964865501945
2015-05-03,DASH,0.0120332616566906
2015-05-04,BTC,0.00546892412434175
2015-05-05,DGB,0.00255216281449008
2015-05-06,DOGE,0.00333695483843755
2015-05-07,DASH,0.00705793913078339
2015-05-08,XEM,0.00226998664046162
2015-05-09,DOGE,0.00454937778073899
2015-05-10,DASH,0.00779206052228705
2015-05-11,BTC,0.0112775745594855
2015-05-12,LTC,0.00784757177598627
2015-05-13,XLM,0.00516675579887622
2015-05-14,XLM,0.00170789512789582
2015-05-15,XMR,0.00286481635490168
2015-05-16,DGB,0.00692898099746819
2015-05-17,XLM,0.0088375039956323
2015-05-18,XRP,0.0010914909491126
2015-05-19,XEM,0.007547525682629
2015-05-20,LTC,0.00524696784804851
2015-05-21,XLM,0.00329251609980753
2015-05-22,XRP,0.00311466584395899
2015-05-23,XRP,0.00439471247274883
2015-05-24,XEM,0.00127162997159117
2015-05-25,DGB,0.00668337634807375
2015-05-26,DGB,0.00140711073910901
2015-05-27,XLM,0.0108685248425313
2015-05-28,XLM,0.00953737699893731
2015-05-29,XEM,0
2015-05-30,XEM,0.00438670702598528
2015-05-31,DGB,0.00951004678945581
2015-06-01,BTC,0
2015-06-02,XEM,0.00401934996788992
2015-06-03,XMR,0.00752845423676135
2015-06-04,DGB,0.00298141952004249
2015-06-05,DGB,0.0022574594181152
2015-06-06,DGB,0.0026891568394888
2015-06-07,XEM,0.00263495324409248
2015-06-08,XRP,0.00341553959517147
2015-06-09,XEM,0.00129955067591182
2015-06-10,XEM,0.00181189953372802
2015-06-11,XEM,0.00161990669487618
2015-06-12,XEM,0.00316183345426626
2015-06-13,XEM,0.00240461652685495
2015-06-14,XEM,0.00177241533457382
2015-06-15,XEM,0.00413660635982003
2015-06-16,XEM,0.00413717208164175
2015-06-17,DOGE,0.00103824185111431
2015-06-18,XEM,0.00741773517923664
2015-06-19,DOGE,0.00102793747666384
2015-06-20,DOGE,0.00255364276529373
2015-06-21,DGB,0.00388444593193828
2015-06-22,DGB,0.00368094058081927
2015-06-23,XEM,0.0041831210470822
2015-06-24,XLM,0.00336935275321279
2015-06-25,DASH,0.00677178413443076
2015-06-26,XMR,0.00662470289291514
2015-06-27,XLM,0.00648730844212115
2015-06-28,DASH,0.00120345097768188
2015-06-29,XMR,0.00187523888229604
2015-06-30,XLM,0.00376569197818755
2015-07-01,XLM,0.00932419264651836
2015-07-02,XMR,0.00103857047549525
2015-07-03,XLM,0.00344962578722087
2015-07-04,XRP,0.0024908257806009
2015-07-05,XMR,0.00227696753984828
2015-07-06,XLM,0.00402741565942508
