date,name,lambda
2015-02-01,DASH,0.153085005030828
2015-02-02,DASH,0.0880503511372709
2015-02-03,LTC,0.143911224230931
2015-02-04,LTC,0.116899248254241
2015-02-05,BTC,0.0828030067896172
2015-02-06,DOGE,0.0964040005655407
2015-02-07,BTC,0.0886146909501502
2015-02-08,BTC,0.0874529555288345
2015-02-09,XRP,0.222177070725029
2015-02-10,DASH,0.120712061354586
2015-02-11,BTC,0.0703057592432542
2015-02-12,XRP,0.210292827806941
2015-02-13,DASH,0.22391527281288
2015-02-14,DASH,0.104526829307181
2015-02-15,DOGE,0.0848844645023823
2015-02-16,DOGE,0.0491454807046897
2015-02-17,XMR,0.0971463204384048
2015-02-18,XMR,0.118578551007366
2015-02-19,DGB,0.207636488129101
2015-02-20,DGB,0.215716185942893
2015-02-21,XMR,0.0619985563505508
2015-02-22,DGB,0.236290270266676
2015-02-23,DGB,0.236290270266676
2015-02-24,XMR,0.0740928307354036
2015-02-25,XMR,0.0737762503106372
2015-02-26,DOGE,0.0569441003976974
2015-02-27,DOGE,0.0646766457491459
2015-02-28,XMR,0.0641961847952175
2015-03-01,XRP,0.14597788418356
2015-03-02,XRP,0.0544568000882644
2015-03-03,DASH,0.24886413710662
2015-03-04,DASH,0.252540673954044
2015-03-05,DASH,0.112046461267085
2015-03-06,DASH,0.100060215671715
2015-03-07,XRP,0.0458794312186841
2015-03-08,XLM,0.066718193019624
2015-03-09,DGB,0.05906296176206
2015-03-10,XRP,0.0437074960062197
2015-03-11,LTC,0.0570240034912864
2015-03-12,LTC,0.100104537773637
2015-03-13,XLM,0.123805536758674
2015-03-14,XLM,0.146585741714516
2015-03-15,XMR,0.109180865552377
2015-03-16,XLM,0.102245007547215
2015-03-17,XMR,0.0828262003137142
2015-03-18,XMR,0.130127051298763
2015-03-19,XRP,0.061347150701517
2015-03-20,XRP,0.0666057574826854
2015-03-21,XRP,0.169919321722337
2015-03-22,XMR,0.0947134884516728
2015-03-23,BTC,0.0538254721489568
2015-03-24,XMR,0.110659122573817
2015-03-25,DOGE,0.032080502010517
2015-03-26,XLM,0.117486737979002
2015-03-27,XLM,0.111791187222907
2015-03-28,LTC,0.0690140779912291
2015-03-29,BTC,0.0672971663119504
2015-03-30,BTC,0.0619548706054304
2015-03-31,XRP,0.0705115454167522
2015-04-01,DASH,0.164902282490392
2015-04-02,XEM,0.181949243811548
2015-04-03,XEM,0.18395494495653
2015-04-04,XEM,0.24077553621243
2015-04-05,DASH,0.147283943335759
2015-04-06,XEM,0.251755589138581
2015-04-07,XEM,0.172063616153827
2015-04-08,XEM,0.178272597322222
2015-04-09,XEM,0.237256130881069
2015-04-10,DASH,0.180006413145767
2015-04-11,XLM,0.19981826834331
2015-04-12,DASH,0.195678011428941
2015-04-13,DASH,0.228509240005021
2015-04-14,DASH,0.222973034210785
2015-04-15,DGB,0.0788275682996865
2015-04-16,XRP,0.0768703733573386
2015-04-17,BTC,0.0475706852868583
2015-04-18,XLM,0.173384472254414
2015-04-19,XLM,0.190292467226027
2015-04-20,XEM,0.101070765961996
2015-04-21,BTC,0.0464129467103474
2015-04-22,BTC,0.0614671063307591
2015-04-23,DGB,0.0663346503585188
2015-04-24,BTC,0.0437128639098847
2015-04-25,BTC,0.0453910771522091
2015-04-26,LTC,0.0170246759084765
2015-04-27,BTC,0.0677789535192333
2015-04-28,BTC,0.0718306672869219
2015-04-29,DGB,0.108959460279468
2015-04-30,DGB,0.116038810175052
2015-05-01,DGB,0.0901003649251391
2015-05-02,DGB,0.0900889917109595
2015-05-03,LTC,0.0442172103781742
2015-05-04,LTC,0.0303934253888693
2015-05-05,BTC,0.0578253175744709
2015-05-06,XLM,0.222026412693186
2015-05-07,XLM,0.221967500448592
2015-05-08,XRP,0.0968103577861988
2015-05-09,XRP,0.12656642012378
2015-05-10,XRP,0.172205880370486
2015-05-11,XRP,0.104156069759019
2015-05-12,DOGE,0.0766451541982189
2015-05-13,XRP,0.125674705834247
2015-05-14,LTC,0.070865811409719
2015-05-15,LTC,0.0575401850647581
2015-05-16,XLM,0.154837661792284
2015-05-17,DASH,0.153766027729139
2015-05-18,DASH,0.136501681467779
2015-05-19,XLM,0.0589974400362636
2015-05-20,XLM,0.0372287762396037
2015-05-21,DASH,0.176770494032901
2015-05-22,XEM,0.0465249067906731
2015-05-23,DOGE,0.190448791131769
2015-05-24,DOGE,0.183429841741738
2015-05-25,XMR,0.194504497668067
2015-05-26,XMR,0.163110170822266
2015-05-27,LTC,0.208481336443608
2015-05-28,XEM,0.119295481456097
2015-05-29,LTC,0.0862574851186552
2015-05-30,LTC,0.149155320266923
2015-05-31,LTC,0.0712855786967181
