date,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX
20200804,0.208833070682454,0.235377357127704,0.224692710476195,0.284420438412557,0.175558067466748,0.299709011939745,0.15592872550105,0.224170180422544,0.164555536471388,0.153625216692696,0.340218613205669,0.267803426539591,0.242208582189173,0.178431349112385,0.296002811471787
20200805,0.269149481703298,0.223624802126617,0.257547512728517,0.245839518731117,0.207386770026765,0.32238840612757,0.144614277428766,0.189623844232699,0.162982101552868,0.12532502126197,0.322719196271973,0.245344456059155,0.242514156975754,0.118329526064076,0.157580431076037
20200806,0.321869106499762,0.245051160447177,0.204162640265054,0.234101911793519,0.222109493521748,0.300867853141375,0.15611753290251,0.192454829754888,0.185544166584234,0.136728821542439,0.303699220320651,0.262041849905276,0.27649929715997,0.118272373047012,0.158251146176448
20200807,0.324730063600212,0.256553207522782,0.213024413438728,0.295319888158163,0.302990851226084,0.300762493784576,0.181349034253903,0.184726702661444,0.270837607517524,0.139605047351144,0.337424712106718,0.264271255947278,0.246673652397618,0.144316395051663,0.160568117982339
20200808,0.283639628216261,0.217367786494214,0.281683647281017,0.283530611625654,0.280161201311612,0.309954311162068,0.206083323360285,0.175852464362985,0.260232098002777,0.122018073431236,0.309815744180264,0.133723005432698,0.276124805247805,0.118042541055077,0.228497350968959
20200809,0.272964342698623,0.285381544041785,0.224583588490394,0.323975327223957,0.231749007226901,0.320123345523851,0.214043428754358,0.196993218944673,0.164123552035007,0.17457081173966,0.346438684147357,0.259758955015505,0.260346711519219,0.107323123008067,0.206377968203614
20200810,0.279614109258858,0.277657774672021,0.199948941327272,0.358518188415795,0.190122141663742,0.313972977293362,0.213383128841251,0.154858352606808,0.220872148057168,0.161706444154658,0.380265635868631,0.135205875783996,0.288371549203791,0.166198461892459,0.353499123336242
20200811,0.325142890341142,0.327921165028733,0.186438605543247,0.374144188355905,0.244070920525675,0.338785929676128,0.232851709566121,0.137536878485815,0.235804789659419,0.16942138964503,0.338111110775144,0.16173284240243,0.239669768655461,0.231775090919954,0.233464379833143
20200812,0.316041130429133,0.303322486130915,0.265843441209383,0.347030256397983,0.187207867011679,0.2994586181436,0.269195986783919,0.171377086020645,0.28084946613921,0.199486521453168,0.392132493741563,0.17856921106913,0.31761244860699,0.211413807332817,0.295750702687202
20200813,0.29184621126092,0.273962847732961,0.144998224595457,0.385028835576412,0.258336306605944,0.290679389549635,0.192380278657897,0.0980956090481166,0.196461705327557,0.154098191809557,0.315013337637605,0.151964133248987,0.249995560433224,0.161626850934434,0.22797506507779
