,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.164389864514955,0.0818357889102506,0,-0.109342333772292,0.270356241347127,0.196794436004092,0.106365984187879,0,0.154827365924307,0.28547615435068,-0.311886221913583,0.340729011499361,0,0,0,0,0.0698106693321638
ETH,0,0,0,0,0,0.897126711202193,0.195922033612333,0,-0.515796052871625,0,0,-0.123610315697172,0,0,0,0,0,0
XRP,0,0,0,0,0.708051472692015,0,0.136946187366577,0.21879862012801,0,-0.653022404754819,0,0,0,0,0.24547860161602,0,0,0
DASH,-0.16776574426959,0,0,0,0,0,0,0.141667979883695,0.0719181858182303,0.0427008568941736,0,0,0.0879963209876077,0,0,0,0,0
LTC,0,0.0609717697815801,-0.0542162160500622,0,0,0,0.110841634342616,-0.150941564881535,0.0616378920029294,0,0,0,0,0,0.23438728887955,0,0,0
XMR,0.490473951856256,0.485505347223816,-0.0450604940810266,0.115657002739746,0.0915978162851257,0,-0.53621174636473,0.145922689062804,0.208106280951285,-0.0782149259154322,0.354988069412076,-0.0549038686933168,0,-2.19385371416262,-0.501858173922616,0,0,0.219558196458435
ETC,0.256026625704264,0.440270313478636,6.93889390390723e-18,-0.0184117875321535,0.395149787562213,-0.233823802028347,0,-0.0491059138874361,0.359808647451072,0,-0.0735444997431449,-0.227588008821025,0.33804628725793,-1.82202685481276,-0.0584857761058344,0,0,0
XEM,0,6.93889390390723e-18,0.410045430822762,0.341019561841564,0,0.016186386992722,0.105683652904316,0,0,0,-0.485503136430939,0.510637823977244,0,0,-1.14243630533831,0,0,0
ZEC,-0.685939189160474,-0.446774676851876,-0.104872806638874,0.246292616443254,-0.15371604775061,0.743003642797535,0.250523149164213,0.542282774079901,0,0.705876564234109,0.165635992269183,0.406867173414187,-0.904965927481371,0,0.148674343498641,0,0,0
DOGE,0.264642134972007,0.247690473166107,0.348544169988611,-0.031830712565566,0.289197409568585,0,-0.0273161675340284,-0.249136868526907,0.599131791396681,0,-0.368470267670033,3.46944695195361e-18,0.3334548236578,1.10230828327282,-0.383589948622505,0,0,0.163802639374982
XLM,0.522925124815917,-0.0099011407540061,0.098464624318721,0,0.0922495370281931,-0.315311526747619,0.532676310822714,-0.154489916808577,0.306157963150872,-0.055944839722593,0,0,0.0584646348695631,0,0,0,0,-0.305808940199591
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,-0.165884929658572,0.181359049431055,1.73472347597681e-18,0,0,0.424335125581629,-0.301764719963358,0.0811752664142048,0.139710612277526,0,0,0,0.115939957491568,0,0,0
BV010082.Index,0.123524492212374,0.0197767197295176,0,0.010730192626094,0.0453785727618977,-0.107029172668935,-0.1992502151408,0.0474627014762604,0,0.0462594978411479,0.020753309293016,-0.0904066233294569,0.109563289668345,0,0,0,0,-0.0520324324328853
CVIX.Index,0,-0.0383284636187287,0,-0.204447203167429,0.0364211467072668,0,0,0,0.108573195421802,0.0976806890818024,0,0,0.126458174165245,0,0,0,0,0.375893611470194
DXY.Curncy,0.0167552183542283,4.33680868994202e-19,0.00487499162034035,-0.00598684422857094,0.00681109693353938,-0.0197732737558663,0.00895283186149552,0.00800382764060998,0,0,-8.67361737988404e-19,-0.0196875578509891,0,0.0754824117203742,0,0,0,-0.00235192544236216
SPX.Index,0.0204692417325311,0.0149040235236149,0.0115374580406478,-0.00182287561422155,-0.00486632642940667,0,0.00373224312441305,-0.0103495300364825,-0.00636369420737216,0,0,-0.0035449428589229,-0.006836109826613,0,0,0,0,-0.0936381415373909
VIX.Index,0.0479018120888735,0.203051566275989,0.0180428364927761,0.0543598328066536,-0.0949952008334628,-0.629970901683354,0,0,0.0103429028196641,0,0.212228521527243,0,-0.182069423708199,-0.257456394676745,0.144305840456609,0,0,0
