,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.197639434356425,0,0,0,0,-0.0105303495804875,0.057115693960743,-0.060142948760552,0.0244617721058164,0,0,0.0418067250073337,0,0,0,0,0
ETH,-0.323196094836587,0,0,0.41108422733151,-0.0814117159073637,0.110393367686293,0.428583760353165,-0.0592274382671082,-0.373197583748637,-0.00974130830635647,0.192116859545365,0.484106246948672,-0.0364384759522694,1.09165688829489,0,0,0,0.636085869036162
XRP,0,0.340748339843099,0,-0.764948069839876,0.0280607761096687,0.748500840938163,0,-0.383091713749947,0.020664585668966,0,1.02510227862558,0,-0.627926488170915,0,0,0,0,-0.848299025810275
DASH,0,0.423552727383146,-0.106057120980424,0,0.0985695940801659,-0.777630168215431,0,0.121423341530373,0.19845848720161,-0.150334640138582,0,-0.0819311616193866,0.270066143391645,0,0,0,0,-0.304213397333309
LTC,0,-0.494040077662363,-0.0737798395217775,0.330921222078242,0,-0.468565208292191,3.04778199174676,0.392558947044481,-1.19457057846019,0.600657159548164,0,0.136468614716349,0,0,0,0,0,0.276718145834608
XMR,0,0.337546524601534,0.035757225248097,-0.171159244364468,-0.041680084954569,0,0,0.312289470658049,0,0,-0.107476559461271,0.204784185763516,0.103363883867324,0,0,0,0,0.226798027444513
ETC,-0.409630233740005,0.0662776412437672,-2.16840434497101e-19,0,0.202350464500342,0,0,0,0.210616663522486,-0.106031004380527,0,-0.150421582850197,-0.0264576879051835,0,0,0,0,0
XEM,0,0.47099013120409,-0.350629485802175,-0.427950149555994,0.252786737543316,0.466263998876236,-1.3410506409905,0,1.12778084515945,-0.438664920047061,0.685099155673148,-0.373167390890971,-0.344591473076218,0.869035581609539,0,0,10.3764823212274,-0.0547285464925066
ZEC,0,0,0.130795600398155,0.193774597650764,-0.397319191988962,-0.26506351760384,1.39969182427504,0.160982620703148,0,0.431128909366506,-0.339661359954231,0.465564940459603,0.137484328711091,0,1.28548058503005,0,0,0.150363693551766
DOGE,0,0,0.165766621627515,0,0.565941106607856,0,-0.966036992671916,0.174983486111016,0.589783077625124,0,0.219895867248947,0,0.144302138348045,0,0,0,0,0.489961879894293
XLM,-1.98259525552878,0,0.373124140749748,-0.0389961482035556,0.245552836978748,-0.0422794503561441,0,0.189526207115847,-0.464259527383584,0.0010829487294243,0,0.507094973337137,0.0350654953246302,0.80109062875442,0,0,0,0.896769386494537
NEO,0,0,-0.0752137101656482,-0.0837493528804682,0,-0.0638795087009407,0,0.1480714689328,0.223730207078862,0.039208300617707,0.205538773136203,0,0,0,0,0,0,0
DGB,0,-1.36878781864435,-0.422912418234747,0.198626169180961,-0.688779616350319,0.413874193630487,1.40446836030059,0.516328575139453,-1.01846952179177,1.3998425047399,0.18674809496833,0.675915329990217,0,1.58876733834874,5.76281203887229,0,0,-1.08945665906143
BV010082.Index,0,-0.0194769154071948,0.00360322786837024,8.67361737988404e-19,-0.018873722635228,0,-0.0372838207577043,0.00057156046133553,0,0,0,0.0138899591576622,0.0266282097450076,0,0,0,0,-0.0874046732714487
CVIX.Index,0,0,-0.000108946336020373,0.0426807444963945,0.0218961485713646,-0.0320018711842872,0,-0.0211576072773429,0,0,0,0.0478991307418976,-0.0150018247187056,0,0,0,0,0.024368174042835
DXY.Curncy,0,0,0.00665819530865061,-0.0141725168786455,0.00284864669183798,0.0223479748685635,0.0143104884085204,0,-0.0125161222516382,0.00351750562944065,-0.0189415434350296,-0.013250993315519,1.0842021724855e-19,0.0232232851650591,0.0180323537916804,0,0,-0.0150452785627331
SPX.Index,0,0,0.0114911517496214,0,0,0,0.033401498641793,0,-0.0304305354377126,0,-0.017564685674558,0.0117579449803709,0.0191482513869161,0,0,0,0,-0.0163950559530397
VIX.Index,0,0,-0.0523169603154355,0,0.038554607624842,-0.00110695208688351,-0.382725628213062,0.0156226146564717,0.0821903107346181,0,0.0890381610321604,-0.0820338392925744,-0.0583140698109189,-1.95156923551992,0,0,0,0
