,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.151529025301547,0.071415829860812,0.0514290780808461,0,0,0,0,0,-0.221647014418411,0.000474872438578223,-0.301972989139607,0.513595915617668,0.0635796228221091,0,0,0
ETH,-0.460747129157828,0,-0.350836268246406,1.17823919074463,0.240613829607259,0.365868398032484,-0.617922877714803,-0.163789462172968,0.952691136668463,-0.19905469107762,0.0412613527758353,0.0335569521169461,0.0968088667256738,0.707442715733818,-0.0777580343662416,0,0.0126113702155829,0
XRP,0,0,0,0,0.0247249566559953,0.149511311679886,0,0,0,0,0,-0.0688069183490312,0,0,0.0330249920747284,0,0,-0.103043805686749
LTC,0.165108266419768,0.0946268140540027,0,0,-0.0306282497647786,0,0.0492202600418941,0,0,-0.204380056467845,-0.0933517713287267,-0.00543620420080674,-0.141506988957859,0,0,0,0,0.00673664070937167
XMR,0,0,0,-0.886135845797102,0,-0.340464608861688,0.301455021603907,0.691383331614559,0,0.489912639488709,0.0213582064021771,-0.0593929649239133,0,-0.249377575523303,0,0,0,0.171475773095524
ETC,0,0,0,0,0,0,-0.329045709593034,0.048288545185506,0,0,0,0.0199310477029047,0,0,0,0,0,-0.17294738361228
DASH,-0.960653739308458,-0.796955998167474,-0.12366399923936,0.473128547798207,0.31154365344226,0.284730593938901,0,-0.135170690217659,0.954830066141756,-0.544665439555296,-0.237454987024719,0,-0.499925548387131,0.398325777158571,-4.33680868994202e-19,0,0,-0.0653217818067597
XEM,0,-0.856799440905449,0,-0.230850023174002,-0.031096498365312,0,0.00260734728179633,0,1.55430758713403,1.29452275216864,-0.359685188213713,0,0.25498308724789,0.801272400641725,-0.445687967364918,0,0,-0.177040852540062
DOGE,-0.0973712156577835,0.603849157251133,0.233267933637311,0,-0.0760887507710874,-0.273762534472922,0.501023833597771,0.104798020983031,0,0.956720473564612,0.0772766559309281,-0.0127147128652773,0,0,0.13786889290859,0,0,-1.73472347597681e-18
XLM,0,-0.454218390656263,0.405287113989734,0,0.189032149627413,0.268966474666182,-0.20199054057721,-0.145261231448745,0.76880754171035,0,0.0820511246852331,0.00380803689233701,0.157911620595167,0.493698821493258,-0.232639136068307,0,0,0.115240985424952
NEO,-1.37821521146697,0.319391306413476,0,-0.182832715924307,-0.0670666476047121,-0.62198356845148,0,0.0480159855304355,0,0,0,-0.0900506898860676,-0.594402157894397,0.897152103694502,-0.233874534984141,0,0,0
ZEC,0,1.81493206147413,-8.08791252599486,0,0.900745909396231,1.93448242931354,-3.34512048534671,0,0,0,-1.06512463788153,0,-1.42669259677051,0,-0.117535153396011,0,0,-0.925122427820185
DGB,0,0.518662518800022,0.872929356021632,-1.5753509585147,-0.110108794274725,-0.0158072728533393,0,0.159492168671279,0,-0.489372442005995,-0.259635339663096,0.041271903220781,0,0,0.0208265913996466,0,0,0.0830123982540462
BV010082.Index,0,0,0,0,0.0322469974591104,0,0.0289614379300989,0,0,0,0,0.0169111432274405,0,0,0,0,0,-0.0939312703049771
CVIX.Index,0,0,0,0,0,0.119725108016104,0,0,0,0,0,-0.0489790932774554,0,0,0,0,0,0.29378230957691
DXY.Curncy,0.00606595297783739,-0.0572615349263912,0.0504700965639211,0,0,-0.0114444550341222,-0.0141444852164508,0.00665071467041702,-0.00641956056430514,0,0.0138444663657719,0.00368309446015276,0.0108121340239339,0.0248011909437282,0,0,0,-0.0124022592020056
SPX.Index,0,0,-0.0604156555081667,0.120051414273031,0,0,0.029514765848169,0.0224731912416234,-0.030290740830144,0,-0.00967205244784532,-0.000472868666947042,-0.0259378670928199,0,0,0,0,-0.0475540404083062
VIX.Index,0,0,0,0,-0.0919597881845445,0,0,0.28768414714616,0,0.759840395197407,0.045711230989553,0.130130885901502,0,-3.3716199646521,1.61072286792291,0,0,0
