,BTC,XRP,ETH,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.269537477154918,0.02485952307751,1.07764225992647,0,0.0215191503234461,-0.286176097688797,0.137945831869164,-0.00614392644263613,-0.130144134536635,-0.225852370767278,-0.0702670813202837,3.20305741053399,-1.38702296665874,0
XRP,0.270627830235407,0,0,0,0.0783471768732479,0,0,0,-0.0410298165023878,0.0528775189151283,0,0,0,0,-0.132593998754573
ETH,0,0,0,0,-0.116658782083055,0,0,0,-0.137665473210774,0.0913352082547008,0,0,0,0,0
LTC,0.849660536965321,0,-0.00728359388753959,0,0.0285910411029609,-0.0465924601851347,0.0583749971762836,-0.0946360935743211,0.0398587792759582,-0.0183034003081993,0,0,0,0,-0.0557090431094649
DOGE,0,0.531736645982983,0.202211010707295,0,0,0.107839175602974,1.17299004729442,0.541994509635891,-0.204415315801429,0,0,0,0,0,0.160461675740382
DASH,0.0826061080924687,0,-0.540383631366098,0,0,0,-0.218857875538516,0,-0.353561659713827,0.187641406182528,0,0,0,0,0
XLM,-0.474155255832155,0.541878397804232,-0.0770332715113011,0.817737974140398,0.236083476207068,-0.0164187605981783,0,0.145201102208438,0,-0.244069023212839,-0.244632796489986,0.318978591955876,0,0,-0.0234711399876458
XMR,2.81967642822167,-0.840352559161037,0,-2.63678220289792,0.0511981050379405,-0.0963356070718266,0.638174208440865,0,0.0536831902465104,0.231703835105018,0,0,0,0,-0.265505705373458
XEM,-2.69662838159702,-0.401612547004269,-0.0699961157606127,2.93950908769388,0,0,0,0,0,0.806312482194985,1.61383971214638,-2.69962996129026,0,0,0
DGB,0,1.05048097007321,0.150599083132236,1.25003257842476,0.137111325157066,-0.105978113864103,-0.905058744396555,0.26665822464669,-0.0336890309830939,0,-6.03655301170711,-3.42921802691077,0,-1.95946732159151,1.38777878078145e-17
BV010082.Index,0.107795580274048,0.0521425186075585,-0.00767259833634128,0,-0.00515059635781069,-0.0686351814791081,0.0132125079455746,-0.0433638821419905,0,-0.0272563872860991,0,-0.549181573159519,0,-0.598017330211028,0
CVIX.Index,0,0,-0.0414509784114686,0.15293305090392,-0.0251182842369336,-0.0655549885440431,0,0.068773590766897,-0.0515074515825926,-0.00712690580761143,-0.992445534312055,0,0,0,0.17926823945989
DXY.Curncy,0.0206228753187029,-0.0385531858504363,1.0842021724855e-19,0,0.00989908096390672,0,0,-0.00154709132898308,-0.00786621127787154,-0.00281536446341892,-0.151976971169485,0,0,0,-0.0459110521118255
SPX.Index,-0.0254330318042981,0.0709775529492453,-0.00637733579469301,0,0.0105735512292291,-0.00631171549791871,-0.0394483152514948,5.42101086242752e-20,0.0233134980065087,-0.0384437548727106,-0.388079009028785,-0.100025534331393,0,0,-0.165722835445243
VIX.Index,0,0,-0.146158620032466,-0.23027178287635,0.0813653548983848,0.0732810079823509,-0.23629962463566,0,0.152481201177996,-0.0806013667260672,-0.865617404871133,0.214881861353696,0,-4.40136776192708,0
