,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,1.73472347597681e-18,-0.0201732962333579,0.0475378681005172,0.212157884394387,0,0,0,0,0.0506554748905508,0,0,0,0,0,0,0,0,0,0
ETH,0,0,-0.0232306238964008,0.0342587255703979,0.230693393794181,0.0307694086830153,0,0,0.180904766293338,0.0412553085913259,0,0.487511164480216,0.0933844121438543,0.247666992282274,0,0,0.239188168711222,0,0,0.0491298619254399
XRP,0,-3.46944695195361e-18,0,0,1.04747855629698,2.77555756156289e-17,0.222657252077265,0.319236245436252,-0.502379420075032,0,0.449559872776991,0,-0.493505593086707,0,0,0,0,0,0,0.0956407086981364
BCH,0,0.24691692820942,0,0,0,0,0,0.0998968442936986,0,0.109394236623597,0.250322770711258,0.295783831332033,0,0,0,0,0,0,0,0.0380941240944681
EOS,0,0.38796669390683,-0.077728004912918,0.268914964901243,0,0.115289442896679,0,0,0,0.0600628614100405,0,0.0869397061625231,0,0,0,0,0,0,0,0
XLM,0,0.0045293426557454,0.11437713383034,0,0,0,0,0.481763788795422,0,0.150351608044602,0,0.0951603488154865,0,0,0,0,0,0,0,0.0244093997779911
LTC,0,0.153920046320908,0,0.0941393396891056,0,0.0156308179598606,0,0,0,0.0595389667754974,0,0,0,0.485654784096475,0,0,-0.226210014341332,0,0,0.0366433835147743
ADA,0,0,0,0.0749958461697055,-0.0338916053539462,0.3636313610275,0,0,-0.196805926857399,0.195128536842786,0.41850176988162,0,0,0.0811483849040498,0,-0.251396008446202,0,0,0.291525792037704,0.0139032915470685
XMR,0,-0.121826186475494,0,0,0.302447335748849,0.0405826166999684,0.0795311279013022,0,0,-0.0199825412616854,0.167230905352532,0,0,0,0.294750853624555,0.385613455034333,0,0,0,0.0317016603340304
TRX,0,0,0.15430362958675,0.0556343926788432,0,0,0,0.466817026860549,0.224850036636641,0,-0.29330612342535,0,0.812693124207803,0,0,0,0,0,0,-0.0119905614043115
MIOTA,0,0,0.13055253111041,-0.0465986366417729,0,-0.13385730209236,0,0.500483320292389,0.39001631829228,0,0,0,0.379178170301608,0.0146175891983017,0,0.887415019848667,0,0,0,0.00519727153441698
DASH,0,0.703340868613977,-0.119302309196363,-0.0191017888324454,0,0,0,0.0429058940811489,0,0.0346535844373656,0.220091588740291,0,-0.287048727736889,-0.00690933381936228,0,0,0,0,0,0.0241083477924068
BNB,0,0,0.0538247163664471,0.0353731408856919,0.2095625278437,0,0,0.14464778344034,0,0,0,0,0,0,0,0,0,0,0,-0.0587672559594613
NEO,0,0,-0.183254863702201,0.027544728497501,0.108638292455226,0,0.163948637651815,0.479467102674693,-0.0912152011401987,-0.0611544712624683,0.0902637180164045,0.111431697021149,0,0,0.309733023125997,0,0,0,0,0
ETC,0,0.145500677860786,0.234679739679991,0.0702291018335793,0,0,0,0,0,0.00907733782840599,0.0205823972280076,0,0.251379091961017,0.211494072817144,0,0,0,0,0,-0.0305645129041462
BV010082.Index,0,0.04467399723928,0.00310332099844242,0.102243096321208,-0.180938257733765,0.037173041912059,-0.294751676689339,-0.232535247070524,0.132169502882759,0.0352390931977794,0.0434710117675139,0,0,0.393952525585191,0.00176998293166599,0,0.0596530595108009,0,0,0.0319685554609935
CVIX.Index,0,0,0.0439576087580863,0,0.105489478591676,0.0448580597793715,-0.525884514861782,0,0,0,0.248650635017931,-0.12603977214643,0.0968986986040686,0,0.2205831688118,0,0,0,0,0.0609836592794661
DXY.Curncy,0,-0.0134578567709,0.00485929618144979,-0.00140233948714996,-0.00152483597555916,-0.00677468270240384,0,0.0303526512473965,0,-0.00525865768547407,0,0,0,0,-0.0303996596155892,0,-0.0300762110566756,0,0.174961162068239,-5.42101086242752e-20
SPX.Index,0,0,-0.0102250992585608,0.0122338997069863,0,-0.0391173713367672,-0.113635412245196,0.162091059260459,0.0667568389766238,-0.0696014106559421,0,0,0,0,-0.0609222617248077,0.103259098254245,-0.0162856789669067,0,0,-0.103930345004044
VIX.Index,-0.02427719426987,0,-0.261695325979101,-0.015626199828553,0,-0.732073798260543,0,2.54143787908156,0.425726508318633,-0.455120489491447,0,-0.943579363492118,-0.210163931984628,-0.802219239582629,-0.713114997141772,0.697558765840755,0,0,-7.46942950035449,0
