,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.09056653303512,0.278282715821296,0,0,0,-0.502779632914287,0.256253377967061,-0.2875977792648,0.230612476014684,0.174405616730285,0.0679262550875206,0.0506761383346148,0.0157979369048749,0,0,0,0,-0.189369767411611
ETH,0,0,0.151721368247592,-0.0757129911614805,0.199839060269278,0,0.0381470051670527,0.0399332632535653,0,0.0576298435162438,0,0.0433757741756323,0.254705898880662,-0.000570231118364744,-0.116944838694511,0,0,0,0,0.019851367688456
XRP,0.679834946431745,1.72729979150891,0,-0.0616694531570073,0,-0.662886493354596,-0.493441783552307,0,0.610755121566107,0.529797872404897,-0.247673196585328,-0.453179863924726,-0.763314161219482,0,0.448628455624634,0,1.97797533263282,0,0,0.55485586833936
BCH,0,-0.565953591705372,2.16840434497101e-19,0,-0.248693506991358,0,-0.374524451388993,0.230895653044763,0.411546874510588,0,1.16473961794259,0.0605323203631438,0.369818603259089,0.0279438326980616,-0.0864549648541184,0,0,0,0,-0.211981104190185
LTC,0.686851306855338,-0.237165498427974,-0.137009258459921,-0.566220301880721,0,0,-0.163555147143952,0.242270514355441,0.814966265647087,0,1.07773905964158,-0.236189381953683,-0.298548940280094,-0.0274834055750813,0.240595668641335,0,0,0,0,0.581156668398334
DASH,0,0.340534668333562,0,0,0.0618406807598239,0,0,0.0880352825114036,0.2251924910149,0.151044577191488,0,-0.00217588113441688,0.0295450423022008,-0.04080801532723,0.172205416330743,0,0,0,0,-0.226655472386409
XEM,-0.256385561319368,0.79815965566998,-0.272469877009558,-0.080317484465857,0.160252938833051,-0.700263508795999,0,0.123035545230143,0,0.297026549655003,0,0,0,0,0.0941250755269408,0,0,0,0,0
NEO,-0.95145535503405,0,-0.145024627964492,0.515230700226163,0,0.350605370369192,0.141470856367428,0,0,-0.188847014312544,0,0.248077934211004,0,0.0988673145747348,0.305033251556606,0,0,0,0,0
XMR,0.430827543917015,0.295847605524658,6.93889390390723e-18,-0.0515229085248784,0,0.317100519098236,0.0607180082178091,-0.0214515543412815,0,0.159783763318824,0,0.0194777757147384,0.348206227420887,0,0,0,0,0,0,0
MIOTA,-0.749403401802823,0,0,0,-0.308488057085126,0.214730489637097,0,0.0924985546497814,0.189933540903194,0,0,0.332093426470239,-0.13384749280256,0.100822913850423,0.35783122011655,0,-0.922018971509884,0,0,0.651453971363641
ETC,0.107861793389393,0.0677523587497481,0,0.270117871966336,0.22100134290104,0,0.106185476575439,0,0.0142215882277185,0.0221334939761436,0,0.0446084819567556,3.46944695195361e-18,0,0.0758595082298669,0,-0.00230063805550294,0,0,0
ADA,2.30498204724475,0,-0.379777119439259,-0.377274244722716,0,-0.173726430029473,0,0.44997765543939,0,0.588732452151114,3.46944695195361e-18,0,-0.736657933443124,-0.079874583311005,0.548681327193485,0,1.81778707984724,0,0,0.656424061372309
ZEC,0,0,-0.0609020440108916,0.0639605881096099,0,0.341011409196455,0.373989284184418,0,0.0174224711904565,0.0758076380572953,0.182147674061975,-0.055228966763637,0,-0.0402407505698208,0.0125617287717861,0,0,0,0,0
XLM,0,1.68076779236874,0.260608317960781,1.12944223644356,1.27736099541153,0,1.50875488269983,-2.29712478169588,0,3.1208570863545,0,-1.05016482275453,-0.991824122187825,0,-2.30694900766083,18.2521237521129,11.7581026482102,0,0,-2.65006896671056
EOS,-0.0430508210743464,0,0.13069557398097,0.132631579634539,0.231713183559096,-0.105853117453264,0,0.0525254165497612,0,0.101788861898919,0,-0.0611892421003479,0.248830627996042,0,0,0,0,0,0,-0.0187528685579824
BV010082.Index,0.0964442236217011,0.134428167502317,-0.0672539254270904,0.0413666603494848,-0.07373233700915,0.066340570919057,-0.0559868030573353,0.00857617546854284,-0.150709236322309,-0.0656144015559754,0,0,0,0.0148638514272976,0.131915546717562,0,-0.250502632304605,0,0,0.121874405907572
CVIX.Index,-0.084744625213518,-0.0824859887166466,0,0,-0.0245689073492485,0,0,0.0312838703093677,0,-0.0747139601388477,0,0.101939011768277,-0.0575213734490431,0.0242308924973653,0.188053286836763,0,0,0,0,0
DXY.Curncy,-0.00772465913680143,0,0,0,0,0,0,0,0,0,0,-0.00500866505423025,0,0.00187446876010251,-0.0222590977143421,0,0,0,0,0
SPX.Index,0.00253541951273886,0,0,0.00290279603229647,0,0.0152758806936888,0.0130850121985516,0,0.00139346815893288,0,0.00690819307237713,0,-0.0456495274849986,0.000229549627577798,0,0,0,0,0,-0.0267117816648843
VIX.Index,0,-0.249173149304392,0.21994610139317,0.0420130183672085,0,0,0,0.092609219366624,-0.289400601997627,0.167353515119815,0,0.149325047920216,0,0.000288734239209005,-0.246906117848458,0,0,0,0,0
