,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0353256568467121,0,0,-0.0817297928364993,0,0.198335934123014,0.121060677590325,0,0,0.115023249648518,0,0,-0.056706418727128,0,-0.00173686232403415,0,0,0
ETH,0,0,0.090552215580028,6.93889390390723e-18,0,-6.93889390390723e-18,0.237338378284655,0,0.283672624362794,0.0375214008495367,-0.116413217781067,0.311042259317543,0.0285089092542061,0.387080864002549,0.0265022805396579,0,0.130426916831198,0,0,0.00687201450226941
XRP,0.670871578854014,0.958701736313428,0,0,0.703390901399436,0.772938913816036,0,-0.488559835744073,-0.970223373077872,-0.105721616579032,-0.039856308466117,6.93889390390723e-18,-0.0739358212747281,0,0,-1.33907398525498,0.309512622334877,0,-0.195779010519615,0
BCH,0,0.697477871338766,0.0480027306319325,0,0,0,0,0,0,0.0880574211935796,0,0,0,0,0,0,0,0,0,-0.0211417262257692
EOS,0,0,0,0,0,0.0613436806829595,0.163416666779253,0,0,0.00457032961603376,0.0253711740256911,0.532015195063568,0.0181644308447349,0,0.108621806094005,-0.0377245727401672,0.335361864025818,0,0,-0.044342348968501
XLM,0,0,0.233601677498694,0,0,0,0.227526116220814,0.270117243050763,0,0.122689874358062,0,-0.326087419426516,-0.163393972649468,0.521732604619877,0,0,-0.23550687705057,0,0,0.0339569366192064
LTC,0,0.31815302669401,-0.100290429256118,0.0375323891812892,0.131552584254265,0.325881176644572,0,0,0.13103929305378,0.0422566803418267,-0.152319807118297,0,0.20117688122826,0,0,0,-0.165765990203714,0,0,0.0279057086113228
ADA,0,0,0.0406662250954719,0.439209785812921,0,0.217010948227409,0,0,0,0.0946149357135746,0.233808163370371,0.130757921737996,-0.0563658600573446,0,0,0,0,0,0,0.0519941866736067
XMR,0.590366520732766,0.399625382144039,0,6.93889390390723e-18,0,-0.184571958331255,0,0,0,-0.043969407832149,-1.73472347597681e-18,0,0.0297743643993172,0.088325058323103,0.1621703580353,0,0,0,0,-0.0237512696141479
TRX,0,2.15208433254868,-0.369360290963718,0,-0.489669231984331,-0.100210336835634,0,1.05340029041355,-1.16034350114763,0,0,0,0.726192796822244,-1.48557048096709,0.169045676981958,0.246815415288157,0,0,-2.0877456435127,-0.328782891088291
MIOTA,0,0,-0.0546833677330698,0,0,0,0,0.583794312004442,0,-0.0180372207280062,0,0,0.243019635675591,0,0.330502871895616,0.671200036365212,-0.0607736006681766,-0.640727943435039,0,-0.0255471319941693
DASH,0.315418753492418,0.396464629369082,0,0,0.650306507898389,-0.159636945547237,-0.139324239986686,0.0491610937435193,0.0313818106123992,0.0400731790863274,8.67361737988404e-19,0,-0.152911875264827,0,0,0,-0.472267433216888,0,0,0.031915493080114
BNB,0,0,0,-1.38777878078145e-17,0.564139670945934,0,0,-0.0174588176211969,-0.328716140165244,0.167792339441625,0,0,0,0,0.168683178253368,-0.703474191786317,0.00815858073031973,0,0,0
NEO,0,0.427639044872652,-0.126774722435364,0.00256694240901277,-0.0497221467970542,0.216436750372153,0,0.179212169571296,0.0435833981756235,-0.112766381229733,0.272309534754659,0,0,0,0,0,0,0,0,-0.0259707429377205
ETC,0,0.0594608548680092,0,0,0,0,0,0.0472878914717414,0.445451753119284,0.054629724126094,0.14214613492694,0,0,0.132065640911431,0,0,0.313002841759808,0,0,-0.0442775113081951
BV010082.Index,0,0,-0.029389198538813,0,0,0,0,0,0.00966999500324939,0,0.0212606989766959,0,0,0,0,0,0,0,0,-0.0233075903152605
CVIX.Index,-3.46944695195361e-18,0.213116991054753,0.0275332083799577,0.0465658910319464,0.885037990389525,-0.236353390402494,-0.363560856258628,0,-0.163783887943026,0.0628933141473884,0,-0.775022790481721,0,0.122806271079345,0.266017496180612,0,0,0,0,0.101283560300921
DXY.Curncy,0.0102660488561864,0,-0.00522142377446497,0,0.0352601595482467,-0.0056847927613293,-0.0633782050086163,0,0.0145443202240019,0.0080479158780511,0,0,0.0431311329828719,0,-0.0515311479884508,0,-1.73472347597681e-18,0,0,-0.0139091915467083
SPX.Index,0,0,-0.0854270795945367,-0.0869375234118468,0,0,-0.181810169007599,0.135557525708604,-0.100383078057448,-0.0621625889075306,0.0272760842724873,0.228063318798554,0.144373258707581,0.0587921071752887,0,-0.0284981302384734,0,0,0,-0.0749031457616454
VIX.Index,0,-1.38777878078145e-17,-0.534946160529753,0,0,0,0,0,-0.341312205908146,-0.209397069719119,0.313955859564126,0,0,0,0,0,0.183519231899505,0,-8.20062618019937,0
