,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.199954008296335,0.0941864371390295,0,0.328668367660481,0.186916735046025,0.148388781214723,-0.147558804357078,-0.134875128790496,-0.0427081010145386,0.0399682481048779,0,0.0548036170941177,0,0,0.0590905594810431
ETH,0.221995501916952,0,0,0,0,0,0.0739063711211592,0,0,0,0,0,0.0633705973673936,0,0,0,0,0
XRP,-0.564131022453632,-0.111392562570302,0,-0.134641188442169,-0.179653533444198,-0.244209803098165,0.38075799081762,0.173041738873649,0.296671839065524,0.546053555484779,-0.255276851790576,-0.0841789358387636,-0.107562986807541,0,0.262969353120211,-2.05222581057011,0,0.0443809214509618
LTC,0.410876670257224,-0.0260824766080195,0,0,0.0527398789394135,0.0796855262692327,0.0355951636337246,-0.0163113371747374,-0.130694238137422,0.125629203099995,0.122132104502587,0.008069132183807,0.0936563265156485,0,0.100766748548955,0,0,0
XMR,0,0,0,0.821371312789542,0,-0.449484825864381,0.0851928670271258,0.00759068381455226,0,0.156618246720681,0,-0.257543320366619,0.113951600805183,0,0.231282083950202,0,0,0
DASH,0,0.258536912043407,0,0,0,0,0.0340714558023662,0.147320936318189,0,0.241496792298173,0.172841808004516,0,0,0.251512202770935,0.316923448005065,0,0,0
ETC,1.27031699010088,0.293389352409718,0,0,0.15182169176064,0,0,-0.115150721703138,0.36071994526306,0,0.268513310641792,0.251054133980363,-0.230062240515265,0,0,0,0,-0.233633255247316
XEM,1.16321655910891,-0.0845502927437562,0,0,0,0.853159251420318,-0.284774974640992,0,0,0,0,0.423712566581459,-0.454399425920845,0,-0.15513194115879,0,0,-0.323122484864402
DOGE,0.366674393703858,0.226948622198627,0.496076778154022,0,0.194359255934287,0.393894320890328,0,-0.0528931925309638,0,-0.899591756513703,0.228520897498708,0.0438061547602835,0.251327762358078,0.865010689624144,-0.0322075187617562,0,0,-0.139079079422713
ZEC,0,0.203747233180934,0,0,0.270127161766544,0.471582089810052,0.119314262100636,-0.0281941860885512,0,0,0.226192919422754,0.149749317806118,0,0.131156120418437,-0.024575246529076,0,0,0
XLM,-0.864491695105415,-0.283830333702068,0,1.32762435201441,0.0621065745966976,0.155452699632813,0.152756296749339,0.0307686054535543,0,0.270512116718832,0,0.0255542193937703,-0.262057323325055,0,-0.262025096566174,0,0,-0.00574535841575339
NEO,0,0,0,0,0,-1.08666464775009,0,0.190367789649172,0,0.747757996784354,0.361662689975938,0,0,0,0,0,0,0
DGB,0.231613864118486,0,0,0,0,0,0.000613842022590873,0.0338220369258713,0.886572441693103,-0.0610833737572084,-0.125383536674264,0.191395441898707,0,0,0,0,0,0.0424603682787771
BV010082.Index,1.38777878078145e-17,-0.114773990086962,-0.344660322205009,0,0.0439224083469387,0,-0.0438772110514188,-0.021721453958142,0.739336816408613,0.151506372622111,-0.131964286814564,-0.0185943065897462,-0.192941144856767,0,-0.0300870001008179,0,2.52131255141331,0.054664086459884
CVIX.Index,0,0.22711068743751,0,0,0,0,0,-0.0808524802411806,-0.0867327796375902,-0.229094634361202,0,0,0,-0.185739497660345,0,0,0,0.118822037919433
DXY.Curncy,-0.0385886808278248,0.0224950313029404,-0.143899482178219,0,-0.0206076757254139,0.0139579803973939,0.00824479114555744,0.0166503796848557,0,0,0,-0.000239939988759518,-0.0116483268505411,0.0811860100874243,0.0598076372334109,0,0,-0.0242980369531136
SPX.Index,0,0,0.000238275366952345,0,0,0.0137092410975366,0,0,0,0,0,-0.000617250198555844,-0.0192490398758446,0,0,0,0,-0.0515390648384384
VIX.Index,0,0.586049496651052,0.759277485167383,0.264442146509853,0.413750322817803,0.913188484882077,-0.864281358732763,0,0,-0.719305046956238,-0.0326775466290269,0.526036624229332,-0.0891641714689235,0,-0.143722985261058,0,-8.1304896505315,0
