,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.257505154348429,-0.164387143206928,0.983386682955938,0.0848064999048366,-0.247948471908189,0,0.0476630700948356,0,0.0386311128744295,-0.0197477597883907,0.00331208066584492,0,0,0,0,0,-0.02723266470435
ETH,0,0,0.265910176402662,0,-0.0155477987887163,0.204558358865646,0.377378898234134,0.0615327232710282,0,0.237525598778663,0.0459152726604381,0,-0.553898339985091,0,0.115787889498021,0,0,0.157337900106361
XRP,0,0.462060240534202,0,0.352965141788103,0.0830245909502552,0,-0.361670878025054,-0.148870628688021,0,0.288190848751397,-0.148367957355244,-0.0697888152816007,-0.337303329364612,0,0,0,0,-0.144104110867897
LTC,0.74766988027162,0,0,0,0,-0.0219517589763145,0.127162703997673,0,0,-0.0636797553353229,-0.00352056742113326,0.00242853077382415,0.0128672969127417,0,0,0,0,-0.0189346426786104
ETC,0,0,0.292302070404443,-0.216924634270832,0,0.458082882901643,-0.486943440085586,0.314088414264529,0.366211358747154,0,-0.00708698147568473,0.046521478039977,1.20282567937412,0,-0.55062115705779,0,0,0.421183286210531
XMR,-0.80586009471992,0.996609903707569,0,0,0.303103970967974,0,0,-0.324126387388449,0,-0.26072204029543,-0.0639174797187429,-0.0416361825814635,-0.061242014470437,0,-3.46944695195361e-18,0,0,-0.344872541055601
DASH,-0.055338278484461,0,0,0,0,0.386263209521929,0,0,0,-0.295418501688862,-0.0548235975968811,-0.102697866137414,0.166168138633946,0,0,0,0,0
XEM,0,0,0.0899299181858845,0,0.799089529545518,-0.0394875230375338,-0.111772295497459,0,0,0,0.0345639281269901,-0.022455086750368,-0.449395550666031,0,0.508182431121086,0,0,-0.36586934428991
DOGE,0,0,0,0,0,-0.0586691087352705,0,0,0,0,0.00675426874748166,-0.0118607690801456,0,0,0,0,0,0
XLM,0,0,1.03493012593018,-0.71001379053878,-0.138814579720193,0,0,-6.93889390390723e-18,0.270189938445887,0,0.0340325090274123,-0.00901558279924961,0.420303575949738,-0.11087658474579,0,0,0,0.282254560485649
NEO,0,5.89253563965246,-3.85377742245239,0,-0.718247142100472,-1.17899726435306,-1.67299892089144,-0.945780403797942,2.19309297111087,0.143074862137387,0,-0.179924050064243,0,0,-0.49063541106283,0,0,0
ZEC,0,0,0,0,0,0,-7.21285032176254,0,0,1.11022302462516e-16,-0.585011043025579,0,-0.878176320435292,0,0,0,0,-1.36264622761766
DGB,0,-0.800431052095013,-0.196991867668976,0,0.300893542453921,0,0.487571300389369,0,0,0.263112402762157,0.026038665449475,-0.00506186225957622,0,0,0.100307407597629,0,0,-0.164455285130759
BV010082.Index,0,0,-0.0364954643228716,0,0.0503874344541539,0.0314698225683604,0.0708103952561586,-0.00367116249294743,-0.305548881568598,-0.0966130550434026,0.016753001582675,0.00119901410700683,0,0,-0.0161704392342102,0.914375255723219,0,-0.0034982870354412
CVIX.Index,0.131833499245855,6.93889390390723e-18,0.0789527300308141,0,-0.306604256806585,0.228169719751896,-0.0999117092821159,0.108975651271948,0,0.0387798540266045,0.0184669287429005,0.0202219705553743,0.309922966999265,0,0,0,0,0.141813165125599
DXY.Curncy,0.0213361800318568,0.0167814148896172,0,0,0.0115481579555387,0,0,0.0148490011072373,0,-0.00550898950268225,-0.000259473866118298,0.00104325764703841,0,0.126820619788863,-0.0353617500002625,0,0,-0.0306119474228036
SPX.Index,0,-0.0311651981221028,0.012455023083264,0,-0.000794419233524409,-0.020195181415155,0.0125634379367509,0.0339363630557996,0,0.0139294535490388,0.0026652939648389,0,0,0.00822882583755791,-0.047981462538643,0,0,-0.031855280053344
VIX.Index,-1.0868883729094,0.593637345586372,-0.610079737876037,0,0.801403158305755,-1.01239003748137,0.23959101962136,-0.262319944991058,0,-0.117850595635957,-0.0197135970275451,-0.0799257475224156,-0.951801428746677,-1.66225983193187,0.976108370248412,0,0,0
