,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,MIOTA,DASH,TRX,NEO,ETC,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.00107882978344964,0,0.269317071090772,-0.00157444549265731,0.207741202718094,-0.0426427652054153,0.0300792506658532,-0.121867493046042,0,0.0301847254091585,0,-0.0489321237087962,0,0,0,0,0,0
ETH,0,0,-0.0322437622477253,-0.0053559303059312,0.317545440426947,-0.0933626330687664,0,0,0.379408139931221,0,0.523541740633038,0,0.259749004564346,0,0,0,0,0,0,0
XRP,0,-0.0694550507940478,0,0.0701140519490849,0,-0.120266179511589,2.77555756156289e-17,0,0,1.54008521243499,-0.656207151663635,0,0,0.755680106108806,0,0.139438294719502,0.97220581850907,0,0,0
BCH,0,0.00751370621249264,0.0858957781926507,0,0.140389499032033,0.0916789374101226,0,0,0,0,0.605255026716946,0,0,0,0,0,0,0,0,0.043902078982278
EOS,0.870125684939772,0.0321084506036957,0,0.327113206597642,0,0,-0.292535912801122,0.306208207334733,0.064080968525099,0,0,-0.0398281023394843,0,0.372887873612975,0,0.113766006411101,0.0327404175092019,0,0,-0.271378233218787
XLM,0,0.149960605197212,0.209029099921779,0,0.0591301790481975,0,0,0.155328014854121,0,0,0,0.119917087178594,0,0,0,0,0,0,0,0
LTC,0,0.0124809208466535,-0.020371616276999,0.0902625580062784,0.00608781349065463,0,0,0,0.246234753650551,0.259255015033465,0,0,0.346043656890462,0,0,0,0,0,0,0.0892080698741202
ADA,-0.873127127012275,-0.255493008664824,0.100611353922235,0,0.343395637865595,0.314488141858847,0.0989707311235807,0,0,-0.190528792147653,0.538150579414116,-0.0970971579305986,0.438939442922828,0.397811035224083,0.358446924178671,0,-0.0202617141883083,0,0,0.181325000397206
XMR,0,0,0.0699435602299174,-0.166784178683651,0.525733749400536,0.241150143094261,0.240146354169022,-0.489644005953245,0,0.256687667607389,-0.213225440032396,0,-0.177529177345651,0,0.933585880797015,0.586273892819477,0,0,0,0.372497661088453
MIOTA,0,0.107301810829549,0.126106911079925,0.0201268054231149,-0.0788546411876207,0.090390127380347,0.752197723355685,-0.217928226428135,0,0,-0.149799260697969,0.375511504057739,0.15522521076955,0,-0.538744958180214,0,0,0,0,-0.195345953287408
DASH,0,0.299892256549699,0,0.0163627537304637,0,-0.138401113106693,0.0376248515499789,0.509128014735105,0,0,0,0,0.00726419785937064,0,0,0,0,0,0,0
TRX,0,0.13913281498535,0.0252416614575736,-0.0289612098899738,0.319691353529738,0.0366078994550249,-0.25308349576812,0.0600652438177954,0,0.390433643420503,0,0,0.412547624957298,-0.189543074351157,0,-0.801217021487705,-0.895019338906429,0,0,0
NEO,0,-6.93889390390723e-18,0.0213005042271982,0.0959434866090247,0,0,0.177778354033415,0.267844226794962,-0.119290520050296,0.185086348589555,0,0.200613021580556,0,0,0,0,0,0,0,-0.0606623727190157
ETC,0,0.23661889399023,-0.0637865231891001,0.012510936895346,0,-0.1991675106634,0,0.68175440110512,0,0,-0.545337117874414,0.181713407364208,0,0,0.0895972389889092,-0.502790202892104,0,0,0,-0.0398670229702978
BNB,0,0.0223865248816826,0.0147879493333069,0.072293028127529,-0.128622605249375,-0.036165878346283,0.080660743037152,0.011200678882895,0.35357712380709,-0.389158695735493,0.208038648672532,0.121048655338058,0.152625515265501,0.240766787331127,0,0,0,0,0,-0.189875288545857
BV010082.Index,0,-0.01260623859911,0.0344606231953362,0,0.078078595867688,-0.02051642620394,0,0,0.0825257908712153,0,-0.100381450191606,-0.100753564771297,0.0823682463900527,-0.102053187541957,0,0,0,0,0,-0.0229500920463666
CVIX.Index,0,0.0179014822243465,0.0826274896143218,-0.115388830604944,0.220907352147264,-0.0980609035154125,-0.0844910004166588,0,0,0,-0.285336816098714,-0.0611936633010716,0.307083964994019,-0.287349572786456,0,0,0,0,0,0.111343147149759
DXY.Curncy,0,0.0283944315194024,0.00921798268591563,0.00545929999121181,0,0.00616263693261172,0.0440120245380995,3.41706897403204e-05,-0.0874042682568731,0.0137726550610882,0,-0.0876838112204332,0.016022159841773,0.0416396977734812,0,0,0,0,0,-0.0132994937564815
SPX.Index,0,0,-0.0113048969757452,0,0,0.00212714496496806,0,-0.0117891244920033,-3.13569177518761e-05,0,-0.00830072490092311,0.0324333234151,0,0,0,0,0.0653645639078641,0,0,-0.0484714368238243
VIX.Index,0,0,-0.127272859726804,0.613825719227659,-1.10434891539634,0,0,0.18139452628082,0.762275778836672,0,0.579382624233106,0.0304294273079303,0,0.867588346291666,-1.95531417042169,-0.454444531045529,0,0,0,0
