,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.19362707262029,-0.0459397612201601,0,0.203022231222572,0.0934650722921106,0.402050095351907,0.101401302045265,0.201749282907022,0.0866122346831999,-0.347357973391765,0.162947105231191,0,0,0.00860649253880236,0,0,0
ETH,-0.476602490656725,0,0,0.17268085455931,0,0,0.378037010846888,0.0812163134509544,0.0736899982691568,-0.278980008356018,-0.234354118054207,0,0.246540466499903,0,0.0341891145679121,0,0,0.0500259283343438
XRP,0.0369886835447881,0.160255982341601,0,8.67361737988404e-19,0,-0.180086411510875,-0.177683370921157,0.187405534399826,-0.21229890266192,0.524374221185436,0.207420094658195,-0.367849948905507,0.0730171915397645,-1.38777878078145e-17,0.178586701662911,0,0,0.328812719038851
DASH,-0.751907237789109,0,-0.124378191907943,0,0.598467803790291,0.711735943166064,0,-0.149950755543262,0.549098333850882,0,0,0.68007107224851,0.258194409332611,-0.762930330488259,0,0,0,-0.440990519509991
LTC,0.409733383281245,-0.0466073145840632,0,0.0861857527681375,0,0,0.0936107313256102,0.0631029000967651,-0.103672808738243,0.100106028836377,0.119025257163434,0,-0.0271273332423297,0.174114911102617,0,0,0,0
XMR,0,0.5445432836678,0.224959190912774,0.377334100618171,0,0,0,0.277922409006838,-0.498929578681838,0,0.0696906684803145,-0.382340667848353,-0.115181735500481,0.89998087334116,0.3225010430375,0,0,0.291472936731003
ETC,0.973033461843283,0.368766313101184,0,0,0.37033721182272,0,0,-0.221914366964578,0,0.178456391145349,0.41992604929581,0,0,0,0,0,0,-0.230097230500703
XEM,0.774446978208864,5.55111512312578e-17,0,-0.431811183475084,0.827255850832351,0.305234953726285,-0.74285169176279,0,0.890514813142277,-0.666336818222942,0,0,0.345700059586783,0,0,0,0,-0.0201370634939202
ZEC,0,0.441766986677121,-0.693113840353049,0.262074842802723,0,-0.537659287138431,0.19148824263004,0.240802541223359,0,1.15446290372172,-0.197486557390119,-0.634858122582749,-0.0899054194468654,0,0,0,0,0.606532571534305
DOGE,0,-0.393290468813219,0.977236693139444,-0.143337609437106,0,0.42220333138055,0.133013570261365,-0.167933282594528,0.537082492883683,0,-0.279184340223724,0.320691023488071,-0.017238260959095,0,-0.131532850760236,0,0,-0.174297240577004
XLM,-0.676983092967456,-0.152840443787767,0.174786366364925,0,0,0.0755196666836663,0.542889660718855,0.0727102672102973,-0.027943820081135,0,0,0,-0.0397033869403614,0.125249404422073,-0.226197087201063,0,0,-0.0218431319433725
NEO,0,0,-0.275034967714947,0.257349568267543,0,-0.573199324565834,0.170354421156636,0.438358970782915,-0.722756546919096,0.696243228969863,-6.93889390390723e-18,0,0,0.228362536662006,0,0,0,0.363712701078193
DGB,-0.107732997871269,0.253443681363734,1.00495684766578,0.714182970440809,0,-0.786887118357679,0.228900225753089,0.435287759621444,-0.583031730406131,0,0,-0.863653467303627,0,0,0.236875109007083,0,0,0
BV010082.Index,0,0,-0.0486865012167675,-0.076803604870789,0,0.177848640380808,-0.172208731554094,-0.198547512539312,0.123303622866269,-6.93889390390723e-18,0.653956182136884,0.281275774616338,0,0,0.303074556865603,0,0,0
CVIX.Index,0.592386648364206,0.0819704935156326,0.382083886873915,0,-0.501183284945561,0.00261459919616151,0,-0.0618071920194618,-0.047762328922812,-0.328420740072319,-0.230003979371848,-0.16391697507436,0,0.124657534810306,0,0.268503018376985,0,0.102395661429117
DXY.Curncy,-0.0204704397425526,0.00689469217997783,0,0,0,-0.00594900799022633,0,0,0,-0.00467613950935115,0.0192270930174986,0,0,0.133593854121743,0.032886955490259,0,0,-0.014674315654134
SPX.Index,-0.00997923569685573,0,0,0.0127441057439613,0,0,0.0028058524670287,-0.00324851232891239,0,-0.0163689074589035,0.0189819124368497,0.0167005058744239,-0.00687971898124829,0.0929264575893281,0,0,0,1.73472347597681e-18
VIX.Index,-0.149712577829148,-8.67361737988404e-19,0.826304070051682,-0.251528098445862,0,0.36935052125439,-0.142463019343911,-0.119619651608152,0.33975405817065,-0.649467925147426,0.316452511121777,0.869492019651429,0,-0.222917306726519,0.304657536195169,-2.87816891148777,0,0
