,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0645654645636674,0.1066143398256,0.0916512518654781,1.04270466989531,0,0,0.142054498994408,0.132675150107509,0.203846274166714,-0.0314263346052152,0.0425050595847714,0,-0.345288037493832,0.0902003877979393,0,0,-0.14304492315325
ETH,0,0,0.313012816533948,0,0,0.171812473729354,0,0.24027352926391,0,0,0,0,0.196610705905749,0,0,0,0,0
DASH,0,-3.46944695195361e-18,0,0,0,0.288622855302446,0.519693191947998,-0.196160982685465,0.0420702113738341,0,0,1.03827722270823,0.369504020192143,1.40448150361416,0,0,0,0.292031392586525
XRP,0,0.0662390955980016,0,0,0,-0.292711795192849,0,0.12549120208572,-0.032831843248772,0.693216336592725,0.053741509320826,-0.145765041839662,0.0607302275080368,1.35159166258297,0.11756111675076,0,0,-0.477033072433318
LTC,0.227874172121203,0,0,0,0,0.0391340324230423,0.0200210409254981,0,-0.0171768571105837,0.0548823985643229,0,0,0,0,-0.0415846494162597,0,0,0
XMR,0,0.628849086139925,0,-0.67280856421329,0,0,0,0,0.00120424366710051,0,-0.366426054076697,-0.180687900497152,0.203663198300768,2.05433264660464,0,0,0,-1.00112871116869
ETC,0,0.00155993449903034,0.278291561501961,-3.46944695195361e-18,-0.341714126394065,-0.0108404945583503,0,0.0540280376234914,0,0.186025151688661,0,0.0945694114000987,-0.020662423269538,0,-0.168139670906522,0,0,-0.370507852153873
XEM,1.40732093035583,0.944444724685638,-0.256593997033773,0.386912949084061,-1.8704908594099,-0.627236126238801,0,0,0.0932589551897313,-1.04862045990428,0.566537668750708,0,0.0251700296639396,2.13952202330423,-1.2772659142223,0,0,0
ZEC,0,0.320711699486953,0,0,0,-0.565621281826104,0.732062049739877,0.154997485473855,0,0.53467363549237,0,0,-0.0683779069182126,0,-0.615937499683816,0,0,0
DOGE,0.256459290042976,0,-0.126331448352617,0.58108522438915,0,0.0605078369029099,0,-0.173075632792786,0.198680240072586,0,0.0526361854488243,0.145750650837597,-0.0978105190173013,0,-0.139997418647012,0,0,0.221677304638629
XLM,0,0.278868453795984,-0.0505806120121001,0.142874410673164,0,0,0,0.0848255690268505,-0.188442855120354,0,0,0,0.141889101921034,0,0,0,0,-0.432842766632682
NEO,0,-0.22304464233689,-0.063658923926346,-0.988037499827484,0,0,1.24431085879954,0.0630211849542223,0,0.4075257151534,0.0459587195409449,0,-0.0128116646953476,0.871587450971083,0,0,0,0
DGB,-0.939222499214771,-3.46944695195361e-18,0.259856814168828,1.15218229873043,0,0.145158042256169,-0.0704388639381233,0.15890734901786,0.295079824846775,0,0,-0.0887025265515539,0,-2.70136389624246,0.852769379920402,0,0,0
BV010082.Index,0,0,0,0.518984754454175,0,0.0722349238841688,0,0.03174685964996,0.0915187033067109,-0.235791665998335,0.0759921101265453,0.127471918155929,-0.165209126076118,0,0,0,0,0.101913272637422
CVIX.Index,0.285268568267425,0.195245116772705,0,0,0,0.127854824850686,0,-0.231478473297738,-0.0307059053287225,0,-0.11183837755878,-0.25720415364577,0.0202219775487127,0,0,0,0,0.376139501835056
DXY.Curncy,0.0073878711989704,-0.00249239348532284,0.0141262278251356,0.00758341780900276,0.0586111538247186,0.00676210162772643,0,-0.0103100861459454,-0.0198423901195685,0,0,-0.0101202907201555,-4.33680868994202e-19,0.0835734267239149,0.0285485059504712,0,0,0
SPX.Index,0,0.00534408244894403,-0.00280299565607585,-0.04879451453625,0,0,-0.0158411173140253,0.00175451042690108,0,0,0,0,0.0171706284123712,0,0,0,0,0
VIX.Index,-0.646151948353362,0.435440700071471,0.366437877452053,-0.284385959122804,0,-0.225052267103233,-0.823061950290569,0.150898389600563,-0.0702039755826254,0.537126787270516,0,0.18641196988912,0.148113301205658,0,6.93889390390723e-18,0,0,0
