,BTC,ETH,XRP,LTC,ETC,DASH,XEM,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,6.93889390390723e-18,0.120883345990956,0.26509053584968,-1.73472347597681e-18,-0.156008508785751,-0.105196179245577,0.155110999468949,0.152997060577765,0.108108081078919,0.261926546509778,0,0,0,0,-0.11848116666508
ETH,0,0,0.358855105971575,0,-0.119247851232666,0.613042163893243,0.433779564134975,0.0546045191592295,0.48533213008591,-0.657541274858095,0.278810808586176,0,0,0,0,0.714618031619796
XRP,0.326052357779445,0,0,0,-0.0173443671059943,-0.0711652773742802,0,-0.139976936729549,0,0.0450287624894357,0,0,0,0,0,-0.0248321367569606
LTC,0.520228491717496,-1.73472347597681e-18,0,0,-0.00166660413309777,-0.131778623305572,0,0.0555201558258994,0.0246967929477767,0.0495840360557653,0.0807912383040727,0,0,0,0,4.33680868994202e-19
ETC,-4.9689480875993,-2.83266413830361,1.55014370311398,0,0,3.60154168094541,0,1.34349844932399,0,0.778873101118224,1.0088785103132,-1.48155866839125,0,0,0,0
DASH,0.133601927818884,0.279491088802704,0.141551326302985,0,0.0238990535500366,0,-0.0657254320621222,0,-0.0245678480757012,0.169082861723634,0,1.38777878078145e-17,-0.520357035576155,0.769140138802106,0,0
XEM,-0.358454419883401,0.268044712013396,0.228888215045337,0,0.0822802079415929,-0.708802757790569,0,0.233905549280811,0.189717515459234,0.815867025317917,0.505783427959137,0,-0.735022485733556,0,0,-0.192322504390033
DOGE,0,0.156991813653002,0,0,0,0,0.0636144543128224,0,0,0,0,0,0,0,0,0
XMR,1.21966710901215,0.210975987268543,0.0628580257813612,0,3.46944695195361e-18,0,0.0641755881761785,0.186269441498647,0,0.161548773038128,-0.23241168571574,0.920887187934835,-0.468564138894757,0,6.73936232268496,0.846601619509618
XLM,0,-0.312866327032317,0.422255517443138,0.865289450476941,-0.0407369699877889,0.659531630975358,0.272237228594829,0,0.210227984233059,0,-0.227794024900647,0,0.929258918070514,0,0,-0.0191257691653079
DGB,-0.789441985277023,0.254662562980802,0.313697733119019,1.62143046941795,0.0989463029702618,0.558877778822494,0,0.48613480036715,0.0268872213269536,0.0698331565846657,0,-1.33522787053049,1.13955925931179,0,0,0
BV010082.Index,0,0,0,0.19679084850223,0.0239159036084578,0.144800907733818,-0.0077801584708094,0,0,0.0512266983424191,-0.0852143107498849,0,0.318398673464733,0,0,-8.67361737988404e-19
CVIX.Index,-0.0265832571326584,0.111204101843462,0.100587343194096,0,0,-0.670569406538226,-0.150758634872444,0,0.11079563363171,0.128340395543249,0.179789231475136,0.775963093897176,0,0,0,0
DXY.Curncy,0,0,0,0,0,0.0685245679078776,-0.0338781890614708,0,0,0.0354200681157081,-0.0267764890700379,0.107044221195653,0,0,0,0
SPX.Index,0,-0.00135951728848686,-0.00889799721430205,0,0,0.018215657449275,-0.0134857411233559,0,0.0149422173242184,0,-0.00795644688242822,0.0457362777116883,-0.00897035448119271,0,0,-0.0647880090024949
VIX.Index,-0.27359109947345,0.0706344025704669,-0.131694228002957,0,0.0468392509683111,0.132462024773072,-0.332224449079101,0,0.160930946792368,0.243232146536568,3.46944695195361e-18,0.248528683743077,0.0580039644464707,0,-10.9844999004135,0
