,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.118561764184667,0.115312806780955,0.245371205451648,0.0745005850740294,0.0989960291126403,0.314294935475164,0.392430507576068,-0.0499971151486771,-0.148827953848313,-0.281332423765858,-0.225273303939168,0,0,0.00954684669822782
ETH,0,0,0.29037701454713,-0.155140057485597,0.102545027162447,0,0,0,-0.0619350782799838,0.28684213063202,0,-0.848161762529116,0,0,0.0998706922965179
XRP,0.856634144384599,0.113509892515196,0,0,0,0,-0.409567982521003,-0.490462070937525,-0.0751687006336482,0.22087051251554,-0.065286538697282,0.493728145828977,4.90435270855102,1.31550398748984,-0.110240370825909
LTC,2.0390611690732,-0.133322528616961,0,0,-0.152130289662882,0,0.158976556877569,-0.831364133095736,0.0572827248944962,0.0822061603212716,0,-0.0970935684722764,0,-2.06792708355047,-0.24308510209636
XEM,4.33107408964755,0.0770533325759105,0.534381756941738,-1.83852379745068,0,-1.9353308839771,0,0,0.939579455238887,0.228206576847297,1.06430480389763,0,0,0,0.0502275562484851
DASH,0,-0.0820335287853053,0,-0.178870252301712,-0.0198705054199111,0,0.283451943494635,0.329893513295043,0.114015420340169,0,-0.433039365192032,-0.142687546775913,0,0,-0.105292945342691
DOGE,1.08795857867411,0.0833856442688732,-0.295984072992386,0.218918290411177,-0.0645794996977756,0.0807934300616178,0,-0.674363826044299,0,0.0610508107193189,-0.115694082837851,0.412279802974045,0,0,0
XMR,1.8899691494597,-0.152262379549086,-0.405527922993915,-0.38703036288101,-0.082210883647148,0,-0.573531484257925,0,-0.0804688344823129,0.141489873455361,-0.334780134584201,0.311580176091617,0,0,-0.146580832306383
XLM,0.0762270201483131,0.562309077423255,0,0,0.186835083650991,0,0,0.22498187581703,0,-0.482279276781003,0,-0.212432962129285,0,0,0.1123697809686
DGB,-1.18543732831328,0.531755092240544,0.345238829615721,1.11957214777724,0.0770956019001459,0.104780348468653,-0.134141443160369,0,0.083348336335685,0,1.61482743229516,0.812901453740215,0,0,0.284799392744417
BV010082.Index,-0.0877665191468715,-0.0325463638865322,-0.0333483083356501,-0.0163566495363063,0.0293172762087181,-0.469390914193534,-6.93889390390723e-18,0.0939610561600646,0.0732906020681456,-0.0244461783137809,0,-0.058099512584278,-1.49263587070806,0,-0.0964419839538669
CVIX.Index,-1.74200027873026,-0.35922078876711,0.931331299558335,-0.0954791328358323,0.211139031583966,0,0.816472094641374,1.15050420286727,-0.00797369364716299,0,0,0,0,0,0.158631552562638
DXY.Curncy,-0.0369523633424057,-0.014992809435697,0.0528066260948275,-0.00286021426510903,0.00481125605015025,0.014201604257438,0,0,0,0,0,0,0,0,0.00990661180446411
SPX.Index,0,-0.0140633971524904,-0.0229988536446078,0,-0.0140966757305711,0,-0.098175736663974,0.040636179217291,0.0436085119262809,0,0,-0.0570663228567944,0,0,-0.0747821783564954
VIX.Index,0,0.229098764771142,-0.494350423493572,-0.197279339907033,-0.153466171392054,-0.119085916820355,-0.755752986773881,0.804059953589975,0.590315502683575,-0.661942181111627,-2.22971770691042,-0.442841471596117,0,-8.30322575879384,0
