,BTC,XRP,ETH,EOS,BCH,LTC,TRX,XLM,BSV,ADA,BNB,XMR,MIOTA,DASH,NEO,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0807774503053341,0.162832583401859,-0.0104665703402614,0,0,0.107214621748925,0,0,0,0,0.233280772402252,0,0,0,0,-0.0197166859703379
XRP,0,0,0,0,0,0,0.0415329482610046,0.251492832086592,0,0.208708088071107,8.67361737988404e-19,0,0,0,0.0517925591307629,0.130777131356981,0.118041469934571,0,0,0.0260405334399476
ETH,0,0.266774550777343,0,0.50300625099886,0.154071151330061,0,-0.0240787997723335,0,0,0.0321983252631019,0.0839954991039955,0,-0.321759465111346,0,0.343066824620275,0,0.0369193436862893,0,0,-0.0580735979505092
EOS,0,0,0.111124805812286,0,0.26375695759701,0,0.0369349412519375,-0.20377510712407,0,0.301146701544803,0.109737024459193,0.0706277413319565,0,0.160322913693545,0,-0.252270722228724,-0.127244826088563,0,0,3.46944695195361e-18
BCH,0.42980109953718,0,0,0.254845752462686,0,0,-0.0273150472206957,0,0.384341727953692,0,0.213079116509612,-0.151763366668325,0.101509591063052,0,0,0,0,0,0,0.0956722229687697
LTC,0,0.0815187888060294,0.227410501046567,0,0.0967678280509176,0,0.109336395465386,-0.194080352589037,0.104843635123109,0,0.0600165186397667,0,0.0490455557266137,0.29326634870345,0.0375622258445216,-0.348035874529708,0,0,0,-0.0453310993281321
TRX,0,-1.38777878078145e-17,0.185123648081243,0.232006690436461,0,0,0,0,-0.470441255450361,0.829374927810904,0.56045712354244,0.0833498302375418,-0.397420529043445,-0.763984896539147,0.650518517735331,0.544518642993755,0,0,-4.40128236170662,-0.275202412694475
XLM,0,-0.203093782736855,-2.16840434497101e-19,-0.846524462094155,0.735464674082062,0,-0.0900886007514038,0,0,0.72502762060009,0.161285204176207,0.181050454141012,0,0,0,-0.0290201614257305,-0.275271009145143,0.0763135321880999,0,-0.0475473166803189
BSV,0,0.270232049109755,-0.317180065932567,0,0.480115729807426,0.23163400753233,-0.0392530154394455,0.038230127317636,0,0,0.132460852992499,0.274091277264242,0,0.0596719420907793,0,0,0,0,0,0
ADA,0,0.12238112416808,0.615727202432275,0,0.0149109368495231,0,0.0724086506407402,0.00330492269361487,0.0945577215639961,0,0,0,0.0288169725778228,0.239221336233363,0,0,0,0,0,0
BNB,0,-0.153891050605582,0,0,0,0,0.285609686544332,1.03075935820672,0.129265921791621,0,0,0,0,0,0,0,0.370453401293858,0,0,0
XMR,0,0.682591208696299,-0.218272394091359,0,-0.600732011675831,-0.579433684162084,-0.0444541657427213,0,0.390907427633721,0,0.296534132048915,0,-0.773001214300335,0.35548858720897,1.26657753857184,-0.782796355008968,0,0,0,0.0308268154878014
MIOTA,0,0,0,0,0.265883072246349,0,0,0,0,0.241456639940745,0,-0.0147815387276673,0,0,0.282404177115882,0,0,0,0,-0.118863419398255
DASH,0,0,0,0.570751295706466,0.0428753417028774,0,-0.225340057078042,0,0,0,0,0,0.0884915296264058,0,0.305408870076314,0,0,0,0,0.072272586868447
NEO,0,-0.0870058618738995,0,0.511980192911449,0,0.142384808061568,0.122660728582591,0,-0.104894527164805,0,0,0.0818464841957142,0.451227792331889,-1.38777878078145e-17,0,0,0.311292574652719,0,0,0.00464943049920861
BV010082.Index,0,0.0574772025764793,0,-0.417610622455993,0.0189103699681459,-0.681587163864303,0.160163840551614,0,0.171074462069183,0.321734961386101,-0.060026195545809,-0.369071546035466,-0.401513092109677,0.604612058071197,0.445311436745346,0,-0.364202020194465,0,0.0870066083905967,0
CVIX.Index,0,0.272005633227911,0,-0.0987203571168418,-0.179881500180645,0,-0.0346769797065544,0,0.204725417696119,0,0.108392809859412,-0.367721724803455,-0.661791182058982,-0.111706698980129,0.670476908878008,-0.238839677016234,0,0,0,0
DXY.Curncy,0,0,0,0,-0.032156852402234,-0.0636380730608278,-0.0164092443694411,0.0553876624917173,0.0473052130199786,0,-0.0194846568318182,0.101046222285225,0,-0.0029790376356025,0,0,0.0262128994653466,0,0,0.0279383095437979
SPX.Index,0,0,0,0,0.0842300543560316,-0.00858203326818457,-0.0132669862026326,-0.00738463714078659,-0.0867446044811516,0,0.0472329433173257,-0.0207950817799543,0.0307178608612576,-0.058116775412081,0,0,0,0,0,-0.104068726882092
VIX.Index,0,0.0277937374271182,0,0,0.840750799907444,-1.11068993448748,0,-0.26138023133243,-0.675233953926549,0.743442687541126,0.00324431525732956,0.343608037259869,0,-0.374238567147667,0,-0.589079172611005,0.22324389108638,0,-5.08604524287968,0
