,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.170904481843914,0.157379575849291,0.218897656774084,0.132457487883952,0,0,0,-0.0864213182446921,0.137591824575658,0,0,0,0,0
ETH,0.470766254780728,0,-0.0503318818362949,0.133496072512546,-0.289581295351854,-0.101410668693834,0.0939058274391376,0,0.121673321172273,0,-0.0985688434231023,0.0268401765861679,0.110027007497304,0,0,0,0,0
XRP,0.182357169650645,-0.259859681310295,0,-0.410994446113287,-0.0648265703064327,0.250295137518112,0.326134233990959,0,0,0,0,0.105456170766349,-0.208083369946562,0.149487264162828,0,0,0,-0.00661892780481723
LTC,0,0,0,0,0,0,0.276429110835778,0.063770197031389,0,0.1479670211299,0,0.0345758421308466,0,0,0,0,0,0.075366389596328
XMR,0.39313179276667,-0.465894977633805,0,0.531672355653512,0,-0.043626884185856,0,-0.0850843967704927,0.374181600473873,0.117009790472119,-0.266520596936779,0.0513104141566153,0.147900231687061,0,0,0,0,-0.0112341609099215
DASH,0.701389684881397,0,0.159014634649655,0,-0.104805814000465,0,-0.243264646180971,0.0305111369584214,0,0,0.334666571379306,0.147309133282756,0.0795705012114451,0.76605425581342,0.280733441738378,0,0,-0.118212159972061
ETC,0,1.40215931472245,0.0444595326127222,0.7346481541739,0.839904300995608,-0.063047835955843,0,0.012519570915897,0.246352776031577,0,0.0633978444641025,0,-0.492847177327076,-0.830037129036839,0,0,0,-0.165330245119163
XEM,1.99743547676231,-2.85483088709564,0,3.41917470704519,-2.11487780341297,1.42034641788918,-0.628302576822476,0,1.58104980931658,0.110063662097325,-2.01339975249221,0.493218529087371,-0.869233839577946,0,-1.49344667912814,0,-14.1868520829922,-1.33190442276376
DOGE,0,0,0,0,0.473073078879748,0,0.090013927681016,0,0,-0.385929747598107,0.103011039629184,0,-0.0519033961515663,0.416763592548914,0,0,0,-0.0991993811931278
ZEC,0.0809387438081969,0.579847076260431,-0.244793920741602,-0.534496335226771,0.655040532387779,0.151257739992463,0.035854827754485,3.46944695195361e-18,-0.446155980871419,0,0.37432341199288,-0.146677803334547,-0.11276053163384,0,0.0334854453682429,0,0,-0.0812319893580327
XLM,-0.366721800871854,-0.429693697939603,0.0224265085716236,1.04772996300059,-0.000711183462795195,0.417924986968211,0,-0.119289433158927,0,0.488555354585338,0,0.0668805067045865,-0.106393413994256,0,-0.282867160950357,0,0,-0.0823672959389813
NEO,-2.03179499112779,3.55374923117206,2.05620198317703,0.736619630545164,2.7854444624723,-0.890066057643936,-0.986805189594914,0.500135702089327,-3.18382615351435,-0.836201714233013,1.89859946204813,0,0.112899427403774,1.75695162890947,0.819829167219181,0,0,-0.163005949977126
DGB,0,0.212624025257623,-0.783023289578972,0,0.152148471298544,0.61994398972561,0,-0.165628555815315,0.42883359311083,0,-0.336501713482233,0.364546888714756,0,0,0,0,0,0
BV010082.Index,0,0,-0.21121112081221,0,0,0.104469011503259,-0.1217632963283,-0.0472475503334745,0.847576517707673,-0.13171164354425,-0.0434236960112148,0.015360088275736,-0.110015838386922,0,-0.0700721776329091,0,0,-0.0463773133689333
CVIX.Index,0,0,-0.210076143070924,0,0,0.197251414582288,0,-0.0767174731507565,-0.2234559982602,0,0,0.0445243093755366,0,0,0,0,0,0.193289464823201
DXY.Curncy,0,0,-0.122423627877544,-0.0209771956371464,0,0.076808331943606,0,-0.0228257194655496,0,-0.0196935870074878,0,0.0119483823260933,-0.0245636151642235,0.0877606590895007,0.0259923712513667,0,0,-0.0233448535359265
SPX.Index,0,0,0.0195283869376763,0,-0.0131028920730528,0.0205224931546666,0,-0.00401932761979825,0,-0.0168980243381772,0.00322720303645253,0.00259868227103829,-0.00361887163821681,0.018880035886285,-0.00575489464805339,0,0,-0.045293303660337
VIX.Index,-6.93889390390723e-18,-0.741481129580987,-0.0408466297098125,0.904830690052856,-0.322648576503143,0.675574539086261,0,-0.15566421377891,0,-0.943730282593145,0,0,-0.274219467116295,0.64978481387759,-0.363272228993994,0,-10.880367054903,0
