,BTC,ETH,XRP,BCH,LTC,EOS,BNB,XLM,ADA,TRX,XMR,DASH,BSV,XTZ,MIOTA,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.146898770566883,0,0.0589607648652161,0,0.133194263320032,0,0,0.0539106846487091,0.108786879087107,0.0248693059926851,0,0.0643352480635116,-0.0178967449656616,0,0,0,0,0,-0.0374634417054416
ETH,0.683045923675494,0,0,-0.0413263485674891,0.0547134828989108,0.107181242360096,0,0.277497411698221,-0.123816418495391,0.256732497703732,0,-0.12843701574177,0,0.048837305096476,0,0,0,0,0,-0.0662566684576427
XRP,0,0.181729874778501,0,0.0152212145725393,0,0,0.0513055460763105,0,0.106433950795946,0.123705968107891,0.232845742767354,0,0,0.00660762963211629,0,0,0,0,0,0
BCH,1.13669158325893,0,0,0,0.64301725746435,0,0,-0.00947267577564949,0.445476827273944,-0.0793728681312422,0,0,-0.0311296139575305,-0.113115163015807,-0.471974325120886,0,-0.227394355251771,0,0,-0.117185487109432
LTC,0,0,0.328504242707574,0.229063815666756,0,0.489878860841397,0.189889390801999,0,0.152599984945064,1.38777878078145e-17,-0.369105269977322,0.359063899035553,0.330714975020951,-0.0438569413682806,-0.597692324102497,0,0.0663288199896007,0,0,0
EOS,0,0.677698748819645,0.0216795791478286,0.157563258183172,0.20381368244966,0,-0.240820837081864,-0.703187006937505,0.106442511143305,0.14467492516671,0.361458989866478,0,0,0,0,0,0,0,0,0.264836175499866
BNB,0,0,-0.53274148419534,0.0564193309743331,0,0,0,0,-0.142125166905454,-0.599827308394244,0.359208592014338,0.192762894880725,0.0375206198735501,0.0717268932536899,0.971422658921407,2.62479308867766,-0.204745705043701,0,0,0.321048183255834
XLM,0,0,0.311068468705615,0.131305063693294,0,-0.206620084737493,-0.112690126694728,0,0.000564894564450705,0.363446469472863,0.212365027724364,-6.93889390390723e-18,0.0749596961564546,0.0239177283952143,0,0,0.124897619384193,0,0,-0.0626017413691971
ADA,0,0,0.459111494879496,0.353430901239996,0.0312214015526562,1.73472347597681e-18,-0.0828694925391642,0,0,0,0,-0.221299529568166,0.160100866575283,0.0966654789691166,3.46944695195361e-18,0,-0.0573813082295629,0,0,0
TRX,0,0,0,0.0729850922365662,0,0,0,0,0,0,-0.0507897427758854,0.195012059883338,0.0319717349479002,0.109424556699605,0.773869278756894,0.524278700990979,0,0,0,0.232808503803036
XMR,0.466198370481944,0,0.0426544134163312,-0.065299164305394,0,0.0353588136570717,0.266091614493666,0,0.0949403776668957,0.193056128883404,0,0.74319477189535,-0.19982573541086,0,0,0,-0.0230671335089484,0,0,0.0296279127521152
DASH,0,0.287130531614963,0,0,-2.77555756156289e-17,0,0.238350288761617,0,0,0.229355575235278,0,0,0.00212760195478894,0,0.195079967132912,0,0.246972873508814,0,0,-0.124352036457777
BSV,0.554712855310689,0,0,-0.789713132014604,1.41446146322806,0,0.12681715868949,0,0.571553672761999,0,-0.843123342847825,0.886255524394893,0,-0.234777045316417,0,0,-0.158139301730564,0,0,0
XTZ,0,0,2.72292620374637,-0.240531139189876,0,0,-0.249079494180715,0,0,-0.207144813645161,-0.866919044518639,0,-0.0536612775041492,0,-0.108383636660057,0,-0.973718089450359,0,0,0
MIOTA,0,0,0.166295948501989,-0.10673934830528,0,0,0.136247393360529,0.540222907782374,0.21902438009672,0,0.0558139809045527,0,0.00643946585287749,-0.078414552906211,0,0,-0.157827204078113,0,0,0.0200584931180297
BV010082.Index,0.18539778540951,0,0,-0.0734089480165481,0.0421166602466946,0,0.0973471007524216,-0.0733186765515088,0.117656640570019,0.152098977450592,-0.147725921377041,0,-0.0801880526106934,-0.0232519964182121,0,0,-0.109884655682371,0,0,-0.0780443396328718
CVIX.Index,0.0601442535133756,1.43314479162523,-0.431654696801663,-0.264077133327376,0.674205264467625,-0.528608290195321,0,0,0,-0.617707140644889,-0.438117600543461,1.54233972713209,-0.643984908008536,-0.450028794226154,0,0,0,0,0,0.363029243588106
DXY.Curncy,0,0.000342365764599175,0,0.01858050762628,0,-0.0510408914542001,-0.033280203202272,0,0,4.33680868994202e-19,0.0381173739202283,0,0.00406913728112762,0.00530521792497616,0,-0.00942857886249245,-0.018409904026159,0,0,0
SPX.Index,0,0,0,0,0.00360336113317694,0,0,0,0,0.00352014425388884,0,0.00505803849630019,0,0,0,0,0.00686134683608311,0,0,-0.0700464651193377
VIX.Index,0,0,0,0,0,0,0.249820127928347,-0.399286149412512,-0.0798289200552298,0.667560985081976,0,0,0,0.043557205247641,0,-2.08349430355344,-0.0996903165754115,0,0,0
