,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.00759504800969116,0.347554325830325,0.429855487027001,0.00769324040949338,0.563523271883795,-1.73472347597681e-18,0.0160573695313279,0.230662980829148,-0.119929044332359,0,0.0669066187990643,0,0,-0.198076323389592
ETH,0,0,-1.14198620968127,1.43816048739842,0,-1.82189475192557,0.240984948385915,-0.221106157327839,2.50075709519117,-0.230641104141168,1.38048513039938,-1.61858512689468,0,0,-1.26135752168371
LTC,0.535164328059405,0,0,0,-0.156292797606595,0,-0.00247574633642142,-0.127319476391283,0,-0.0608742923577984,0,0,0,0,-0.154528820326955
XRP,0,-0.0369532534542933,0,0,0.0905796510536739,0,0.0371394444310559,0.0595721476279672,0,-0.0568530292798518,0,0,0,0,0.185430115844536
DASH,0.924057380314737,0,0,0,0,0,0.319795719129686,-0.120008988677055,0.262601084311709,0.510903152874601,0,-0.802356768640432,0,0,0.678129928835732
DOGE,0.586087986028479,-0.0170703022821919,-0.215198128305179,0,0,0,-0.186980995856619,0.0174167065766984,-0.0514928042849729,0.0404745928986976,-0.3902219744807,-0.253527849934984,2.07333015337371,0,0.331333263712666
XEM,1.71010781731796,0,-0.170466319272789,0,0.140236939427171,-2.17720310842946,0,-0.036561181698345,0,0.322396206598944,-1.4357289590255,-0.195248794724133,6.01420066081476,0,0.870050872235609
XMR,2.65356474653349,0.172791597938921,-1.23807215818638,0.847680069006132,-0.473458431847094,-0.631922913308486,-0.0235029379422755,0,-1.67969509838901,0.491722312077818,0,-0.735299788755764,0,-5.60954792827152,0.367650432215995
XLM,0.790040838018626,-0.0208454093992831,-0.279861673315673,0.200143329970224,0.0110192987040954,-0.309266322578672,-0.0890282217015352,0,0,0.199286125608028,0.0691966712015626,0.18778709077329,-0.151020525871652,-2.24356570331008,0
DGB,-1.89675985554735,0.0547810382512761,0.290988173064062,0.752684757723972,0.341075601039075,0.42712254459589,0,0.625930725027823,0.899696500020399,0,0,-0.388173237939763,0,0,-0.886464724133952
BV010082.Index,0.240307926515056,0.0204253896638325,-0.185998124129991,-0.177157545538071,-0.03387628780218,-0.628415283850594,-0.248412015638349,0,0.296192128666374,0,0,-0.256644042983512,4.53571562067519,0,0.166535830463901
CVIX.Index,0,-0.198807316095587,-0.301038872831394,0,-0.24554589438221,-0.404383998541621,-0.065524326811231,-0.0262063971187706,0.983006056723983,-0.0157880655117241,0.367039565802769,0,0,0,0
DXY.Curncy,-0.0879531519637091,0.0133993133063863,0.102449002879816,0,-0.00236667360207869,0.178367348329941,0.0574256149206238,-0.0269138545533525,0,0.00734049044248123,0.157473742466073,0.0689771016553047,0,0,-0.0419663330510321
SPX.Index,0.037501103539187,-0.00568412352380249,-0.0267374059112,0,0,0,0.0221780127008592,-0.00408684773210174,-0.0678138930883155,0,0.0383565370363053,0.0708993594695018,0,0,-0.117448234736994
VIX.Index,0,-0.0888662226588069,-0.304022707514733,1.62138284036771,0.065618169647731,-0.490390160148963,0.340716431137252,-0.170508563560063,-0.819455784014383,-0.206803928824724,0,0.75455511268886,0,0,0
