,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0300906839805897,0,0.259441783014283,1.21805122778384,0.173684836603739,0.0910814891386498,0.095212946798039,0.28512717214143,-0.0499046985935845,0.120910523427976,0,-0.58721875095333,0.0152249832907032,0,0,0
ETH,0,0,0.0854104236821902,0.326926563169577,0,0,0.302620979506804,0.189501965919728,0.067325439381799,0,0.0398077013724377,0,0.281194897318067,0,0,0,0,0.340582100245024
DASH,0,0.252688291161704,0,0.134814392274787,0.331732669394111,0,0.754991221734975,-0.0350344096368294,0.0748751569274536,0,0,0.881271944953953,0.198201811448952,1.24744293136647,0,0,0,0.24942871642719
XMR,-0.248743107006576,0.272115230050537,0.102926489238221,0,-1.9002386639481,0,0,0.357337441826759,0,1.32192135066351,0.0713177443264794,-0.428342831138562,0.170113106224705,3.11445087984189,0.284644683228119,0,0,-1.13517518054618
XRP,0.37161219238282,-0.0408863570622089,3.46944695195361e-18,-0.0218414376247804,0,0,0,-0.030349307208016,0,0,-0.0255777213214322,-0.181454314921066,0.0942157296971335,0.983430434178196,0.0353039368510723,0,0,-0.265391622195985
LTC,0.290581981902023,0,0.0075214121193823,0.0448356547906252,0,0,0,0,-0.031426398525947,0,-0.0277935376837261,0,0.0155732742502058,0,-0.0302170280858846,0,0,0
ETC,0,0.0662805504285711,0.187073213201359,0.0394142913796324,0,0,0,0,0.0414779113503467,0,0,0.049223387854812,0,0,0,0,0,0
XEM,0,0.62072357325134,0,0,0,0,0,0,0,0,0,0,0.17785680447561,0,0,0,0,0
ZEC,0,0.32396912663787,0.299870262619309,-0.494691230394422,0,0,0.545146622686851,0,0,0.881634885821474,0,-6.93889390390723e-18,-0.10177361654385,0,-0.214849736212534,0,0,-0.333750277375315
DOGE,0.365654958768105,0,-0.0778097219285412,0.135998335676332,0.373650368757016,0,0,-0.112640901263875,0.231976707033076,0,0.224207867279414,0.150068149051902,0,0,0,0,0,0
XLM,0.131832236663999,0.315779161526233,0,-3.46944695195361e-18,0,0,-0.058350345901704,0.0291331096296847,-0.237952860383078,0,0,0,0.112737777181121,0,0,0,0,-0.525175500945643
NEO,0,0,0.127648859114237,0,-0.750582271963636,0,0.698290010351104,0,0,0.38232028947272,0,0,-0.349844753314091,0,0,0,0,0
DGB,-1.283061302745,0.139695255401789,0.227931423479856,0.409715169758821,1.97904223268994,0,0,0,0.232951952572771,0.441644124464676,0.149588277817621,0.130273755951072,0,-3.95405474587765,0.205448299979851,0,0,0.638454651256167
BV010082.Index,-0.158487108279649,0,-0.00810234361686913,0.0988677190141945,0.553665709382207,0,0.0901007609454324,0.0104909600098146,0.0680035643050785,0,0.10411914262553,0.0762067930636981,-0.166044319898341,0,-0.138161727247244,0,0,0.211040908560419
CVIX.Index,0,0.17895599241274,0.126466018810176,0,0.205494398792633,0,0,-0.24738396635857,0,0,0,-0.189678340437177,0,0,0,0,0,0.168290958919258
DXY.Curncy,0,0.00339458713871522,-0.00844937834925459,0,0.0311045407130817,0.127801727945643,-0.0034987584155111,-0.0126640647538154,0,-0.00631520139763044,0.0106327236927805,0,-0.00300902920669277,0.0331908817657452,5.42101086242752e-20,0,0,0.0542763650120714
SPX.Index,0,0.00534183989459049,-0.00278342767457677,0,-0.0488079301030705,0,-0.0158792122567953,0.00175132921080234,0,0,0,0,0.0171918537565968,0,0,0,0,0
VIX.Index,0,0.197710602668385,-0.0496308118014912,-0.215458204314094,-0.764020259189706,0.223465251148048,-0.277041145692176,3.46944695195361e-18,-0.0413205909698564,0.149250735866717,0,0,-3.46944695195361e-18,0.760340827508895,0.75812808198243,0,0,0
