,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,-0.00155332886307331,0,0.150722334739261,0,0,0,0.27681053476015,-0.100345862683013,0.0328159320924897,0,0,0,0,0,0.0210304151385002
ETH,0,0,0.221458882325887,0.17437338824456,0.260055137720073,0,0,0,0.0312216708956325,0.0514312365168069,0,0.208739802413898,0,0,0.1613483981366,0,0,0,0,0.0110079090537617
XRP,0.424889770289526,0,0,0,0,0.147724288646554,0.985133743531782,0,0,-0.142206828765071,0,0,0.555709978649611,0,0,-0.77598681570295,0,0,0,-0.0974191628389259
BCH,0,0,0.12580591415481,0,0,-0.0330071925389079,0,-0.0945899697461971,0,0.169838153751189,0.0787786242006664,0.205610971363614,0,0.656335074144919,0,0,0,0,-0.0824957369712083,0.0517077105662135
EOS,0,0.225479082155314,0.0155334019084157,0.123732704682046,0,0,0.170012738415548,0,0.219839716296208,0.0260945565290532,0.0702953385828065,0.0105801064416699,0.0679707051225025,0,-0.0496501740161458,0,0,0,0,-0.0402427717759939
XLM,0,0,0.352450824255183,0,0,0,0,0.271865724422387,0,0.0654089543313394,0.141739800120326,-0.223750206241648,0,0.211507485854824,0,0,-0.174416806563196,0,0,0.0138796508569334
LTC,0,0,0,0,0.235255546873781,0.227832163889717,0,0,0,0.0442876440390846,-0.076941408745587,0.322745771771222,0.203867067373466,0,0,0,0,0,0,0.0269762404180933
ADA,0,0,0.0304337327409294,0.677320839176136,0,0.0779837668369572,0,0,0,0.126153742495713,0.118201998676375,0.0634233033955832,0,0,0,0,-0.00141467354075568,0,0,0.0470311462072733
XMR,0,0.630088167552837,6.93889390390723e-18,1.38777878078145e-17,0.42142823910221,-0.229147664625799,-0.345689715293769,0,0,-0.053381030048144,0,-0.00413757400544649,0.0229384165489249,0,0.235375884943664,-0.136123751751389,-0.212418225740321,0,0,0
TRX,0,1.16001386052925,-0.542301796466031,0,0,0,0,1.31897632727453,-0.944388597723242,0,-0.436703908857061,0.762533267172165,0.737029876680781,-1.14234447706783,0,-0.00481752602917652,0,0,-3.64451847875869,-0.500901721667133
MIOTA,0,0,0,0,0,0,0,0.68223828734216,0,0.00750925920475368,0,0,0,0,0.238825585560408,0,0,0,0,-0.0500083226327129
DASH,0,0.00517928478478552,0.0555571633342293,0,0.327419609178537,-0.0568324938559843,0,0,0.448214938680291,0.0566501269516881,0.221364076632676,0,0,0,-0.124711730668219,0,0,0,0,0
BNB,0,0,0,0,0,0,0.736143641711421,0,0,0.0901835521086244,0,0,0,0,0,0,0,0,0,0
NEO,0,0.0223459885539325,-0.138655115976399,0,0,0.154702881218408,0,0.0668480383712931,0,0,0.435845123119528,0,0,0,0.224081730878311,0,0.290741801478868,0,0,-0.0326858586788175
ETC,0,0.0786219710054912,0,0,0,0,0,0.0347316928462072,0,0.0198057170225802,-0.00809633059543982,0,0,0.816778781479844,0,0,0,0,0,0
BV010082.Index,0,0.40206491299629,0,-0.168077971442376,0.108185794355941,0.0488003570698497,-0.452418855519437,0,0,0.0408681422759315,0.152153385331994,0,-0.149135357170986,0,0,0,-0.3063260692531,0,0,0.0425417073789636
CVIX.Index,-0.427784198221352,0,0.158532795674004,-0.155924333509253,0.498098670398632,-0.0834456324878801,-0.440971338108556,0,0,0.0895187590247816,0,0,-0.0929634014006026,0.451696651690836,0.043881789314878,-0.26080595858361,0,0,0,0.136056114005845
DXY.Curncy,0.0387887069446967,0,-0.0140577029366239,0,0.0492041532313434,0,0,0,0.0114936931407613,-5.42101086242752e-20,0,0,0.0114162127647284,0,-0.0952257895705305,-0.00750497036928839,0.0246964863378124,0,0,-0.0181902230403087
SPX.Index,0.00911088369875014,0.119997801148577,-0.0956659892515686,-0.126744383340987,0,-0.106826644018147,-0.115062803049922,0.281647918277011,-0.115420104625394,-0.089771843696559,0,0.0720925214257634,0.183238747923222,0,-0.00251155156332511,0,-0.0640325307639083,0,0,-0.100837065966924
VIX.Index,0.421307456909641,0,-0.817780529254216,0,-0.127328888335356,-0.52882402386286,0,1.41885193307278,-0.52716426999789,-0.50238264087163,0,0,0.675101387532907,0,-0.107523502795209,0,0.0157471962219156,0,-8.62139273491535,0
