,BTC,ETH,XRP,LTC,DASH,DOGE,XMR,XLM,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0134687042852151,-0.0767393926607847,0.939298929084636,-0.10884508593168,-0.0445551061103359,-0.0100806199652661,1.73472347597681e-18,-0.014173119665811,0.0173071131867454,0.103321800214926,0.170751233744911,0,0,-0.0975657207842786
ETH,0,0,0.855476018580058,0,0.370597457350315,0.293321328111555,0.412469556058469,-0.725018762515184,0.236191389645622,-0.0661724333067226,2.00301010922646,0,0,0,-0.991487093325355
XRP,0,-0.031395249109128,0,1.37538050439009,0,0.0324779932811352,0.00301456796577831,-0.0534229194781495,0.0159767175957911,0.013236406558158,0,0.53438004789294,-3.263907872053,0,-0.177346266172035
LTC,0.661627108433876,0.0235173643908437,-4.33680868994202e-19,0,0.0490230158841417,0.0629150373967166,0.0312008347005925,0.0765314191041136,0,0.00806680493376112,0,-0.046460139545505,0.163644582085892,-0.173917046667727,0.021790665869207
DASH,0,-0.0201991709203818,0,0,0,0.277418483146652,0.155456442068308,0,-0.117003103229376,0,0.880084840902904,0,0,0,-0.282203267633703
DOGE,0,0,0,0,0,0,-0.0394585424925811,0.34272598509581,0,0.012378593058657,0,0,0,0,0
XMR,0,0.206479009846711,0,-1.38777878078145e-17,0.603064317510657,0,0,-1.04145056779743,0.371043616931336,0,-3.75292498532844,0,0,0,1.1295216635887
XLM,0,0,0.720930234150634,0.218711855423806,0.139733933271707,0.336633102068096,-0.447299976134887,0,0.243415016012868,6.93889390390723e-18,-1.27051159707873,0,0,0,0.558664802678754
XEM,0,0,0,0,-0.612536462619702,-0.183480335992379,0,1.0591714690377,0,0.300706395429712,0.985513149381672,0.521136026785903,2.31424070666012,13.8009952100683,0
DGB,2.81890349908535,0.183327309601251,0,0,0.415105986887034,0,-0.231561085635753,0.0860995814967976,0.0710524462879101,0,-5.03678013813613,-0.823389713962748,0,0,-0.330759282395267
BV010082.Index,0,0,0,0,0,0,0,0,0,-0.140999717265596,0,0,0,0,0
CVIX.Index,1.84735991437766,0.025583028541214,0,-2.61535988274485,0.198687103859257,0.13450318129985,0.00749578197067792,0.235008509664015,-0.044836045098875,-0.0641658027810982,-0.30351052025391,0,0.532641676511171,0,0.225893868066422
DXY.Curncy,0,0.017606174467415,-0.0912579037194851,0,0.0244003436366999,0.0277452237092061,0.0191440332313047,0.0308699166696144,0.00813701340138851,0.0117763856855518,0,0.0859003005839176,0,0,0.0260315551095699
SPX.Index,-0.088721201173981,0,-0.0175796843319604,0,-0.00543512620366358,0,0.00620005000089952,0,0.00499194052991863,-0.00275274107327231,0.0780788471433411,-0.0340238266604084,0,0,-0.10569405174647
VIX.Index,-1.78079244475619,0.0487644296891366,-0.481520559806757,2.56589238246528,-0.255946463760721,-0.117362282755596,-0.0488765297927829,-8.67361737988404e-19,-0.0305238443706423,-0.00866961163681752,0.505449118927232,0.488509114218847,0,-4.16077512460588,0
