,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.242338918285009,-0.00442090960830322,0.0122760051107176,-0.137038659568194,0.112748860165583,0.0650555260871528,0.0711804052911812,-0.0123881254790078,0.0312315001641244,0.187263155821326,0,0,-0.144688992314288
ETH,0.398037941596377,0,-0.390652491678462,0.279757823270748,0.0780655291203496,-0.0556719680577826,-0.218553728597853,0.160763370298853,-0.0720713343091694,-0.0885366304986012,0,-0.281812253741783,0.714448792915151,5.53063166903603,0,-0.128322924745235
XRP,0,0,0,0,0.0192724796098713,0.0121138737409958,-0.0473920230984529,0,0,0,0,0,0,0,0,0.09395527029508
LTC,0.904711909186173,0,0,0,0.0770549088315693,0.00303754790108377,0.0552099544886837,-0.0743026173214345,0.011315803608555,0.0206127982834008,-0.0186406143118471,0,0.0915956871486018,0,0,0
ETC,0,0,0,0.3625768160391,0,0.0167440975593636,0.263965508581283,0,0,0,0,0,0,0,0,0
XMR,0,0,-3.39934673954307,1.67258907752325,-0.394034483989137,0,0.368026676123125,-0.460353394766608,-0.373814993541823,0,0,0.497385278790813,0,0,0,0.36421640596292
DASH,-1.82051888671214,-0.390212273975813,-1.2021002548193,0.969606053345595,-0.133749312903712,0,0,0.440552378650431,0.0802237493408318,0.474919001955522,-0.25806783832953,0.711810045866908,1.37315622189997,0,0,-0.575610057228616
XEM,0,0,0,-0.920075391564077,0,-0.0606300961709439,0.0642658271919497,0,0,0,0,0,0,0,0,0
DOGE,0,0.718859480425619,0.748526463139507,0.271394308436808,-0.0237086779760148,0,0.356750263911553,-0.0776857671616898,0,0,0.0515258830069063,0.48877372086398,0,0,0,0.164707226618068
XLM,0,0,0,-0.128302223700158,0,-0.0299680687849503,-0.0594051305135834,-0.0290609747652606,0,0,0,-0.266130117094104,0,0,0,-0.0499812446692605
DGB,0,-0.58238052898643,-5.54378003797041,0.833085654126499,-0.277293331728452,-0.124662496622217,-0.572240980164128,0.311008952080493,-0.463849723611616,0,0,0.297359150058355,2.04285746382981,0,0,0.294360160766675
BV010082.Index,0,3.46944695195361e-18,0.475921503125615,-0.365518630013579,0.0302585676355722,0.0181264358143823,0.0247388957702113,-0.164319724875983,0,-0.160210625439457,-0.0157065014927414,0,0,0,0,0.0622731630503857
CVIX.Index,0.226487512755222,0.351533165620452,0.28098111421336,-0.119370582701779,0.0229526221916968,0,0.185703312708956,-0.0301243148931321,0.0973875479395438,0.00430826810406905,0.0565629067717586,-0.271725037700272,0,0,0,0.240950440299121
DXY.Curncy,-0.0514910240126866,0.154568935632973,0.0113783605965053,0,-0.00749504854053518,0.000185660169737064,0.0451962365003265,-0.0146785313141916,0.0291709954372249,0.0198666180993652,0,0.016724646931707,-0.10039442483736,0,0,0.0466770460651658
SPX.Index,0,0,0,0.0519413244278667,-0.00722589531511095,-0.000672960426765894,0.0110919065200476,0.00840394313062096,0.0156948753909717,-0.0127990634016972,0,-0.0335576136763081,-0.0467218142547925,0,0,-0.0328836217871771
VIX.Index,-0.210485586724217,-0.960761123786872,0,0.469908907942162,0.092669474704551,0.0105467420254521,-0.218489648056108,-0.323153764145832,0.0246344517345494,0,0,0.734183423745516,0.974925443856245,0,0,0
