,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.166299468406015,0.163420215189976,0.225841949112238,0.127854952979116,0,0,-0.00777736059248684,-0.0821887243378623,0.130861361462162,0,0,0,0,0
ETH,0,0,-0.279661660850298,0,-0.158503179015192,0.053064315432202,0.165040108518695,0.0581044511566494,0.344363832602393,0.0083970774328759,-0.0993124188687304,0.0576583414105248,0.129777964895437,0,0,0,0,0.204317700655613
XRP,0.168800184245615,-0.263632360399964,0,-0.42015317677383,-0.0726580395295565,0.25296935722784,0.32755571045937,0,0,0,-6.93889390390723e-18,0.107976441125579,-0.202210599822715,0.159588083726666,0,0,0,0.00237999235375088
LTC,0,0,0,0,0,0,0.2764198607224,0.0637744608751915,0,0.147985787893076,0,0.0345641888887882,0,0,0,0,0,0.0753711209887818
XMR,0.384792499653733,-0.45686856819533,0,0.503101092180432,0,-0.035862701731771,0,-0.085385280668587,0.392958203330906,0.12015216641595,-0.269210735851152,0.0603183639561712,0.16062891691245,0,0,0,0,0
DASH,0.966760513748086,0,0,0,0,0,-0.375954458845118,-0.0233402887088171,0,0,0.363609743480742,0.181765088271902,0.0373866234401549,0.179252816107809,0.301729388168887,0,0,-0.214620117509508
ETC,0.115853548194823,1.25727277583312,0,0.705778510948761,0.839099603127941,-0.0146261846657526,0,-0.0276994259998258,0.381414758640472,0,0.0489561846079845,0,-0.563328904322828,-0.920424357844266,0,0,0,-0.202760785331968
XEM,2.92102794024704,-4.54284905030932,0,3.7993259354914,-2.93926791311828,0.658881995225821,-0.83946694329462,0,4.61067923301481,1.98009160152282,-3.28626080300267,0.647849698557581,-1.01854266688216,-3.87353718525518,-2.11562666069292,13.9755253957927,0,-0.137955224984519
DOGE,-0.259101614065807,0.451191286202296,0.167791604289877,-0.0825388881454632,0.638032797199146,0,0,0.0748250669628779,0,-0.367361300094868,0.208195322196084,-0.120035533374158,0,0.413687766430243,0,0,0,-0.0625425237715403
ZEC,0.320712862275672,0,0,0,0,0,0,0,0,0,0,-0.163812203762269,0.0648885052895955,0,-0.0139387987723246,0,0,0
XLM,-0.238217965291438,-0.60076843971206,0,0.904006933510809,0,0.513220434639554,0.030969076605832,-0.16296263615523,0,0.440912893479087,0,0.0867984274909359,-0.165256042766365,-0.134539473523223,-0.33474128112995,0,0,-0.0903623276285582
NEO,0,0,0,0,1.18655913523093,-0.298235736774184,0,0.140115099971845,0,0,0.250811852114805,0,0,0,0,0,0,-0.798356065847061
DGB,0,0.216201649411155,-0.76552050875225,0,0.142887714606667,0.620171468400869,0,-0.166068132032968,0.434326648156587,0,-0.331699103017028,0.358084176564581,0,0,0,0,0,0.00228117994490254
BV010082.Index,0,0,0,0,0,0,-0.0155232188859079,-0.0601021072050452,0.314433694598004,0,0,0,0,0,0,0,0,-0.193864793597633
CVIX.Index,0,0,-0.217905833460208,0,0,0.196351529895834,0,-0.0780812196629724,-0.211944421922292,0,0,0.0459025934156585,0,0,0,0,0,0.201291531221697
DXY.Curncy,0,0.0542123066004457,-0.0998280805567897,-0.0808875252450332,0,0.0428298544439286,0.0121206570908474,-0.00583052080893414,-0.0442384346258788,-0.0525869894115365,0.0538049318596743,0.00272881478299874,0,0.106092821950864,0.0547145897999841,0,0,-0.019328342750281
SPX.Index,0,0,0.0436893926334494,0.062768802903083,-0.00604005491951563,0.029762963897414,-0.01484993284262,-0.00955626203432069,-0.0209393338257506,-0.0503550450095836,-0.006195923869228,0.00324273251717736,-0.0131834345734992,0.0472566179162721,-0.0280011558021996,0,0,-0.0838545357335264
VIX.Index,0,-0.73004633079617,0.446412280309118,0.408812050359415,0.0965524950723191,-0.184509901461901,0,0.0147064913443912,0,-0.345225789202821,0.184700006589966,0,0,-0.207363336107083,0,0,-6.00613882023058,0
