,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.157147960259239,0.127142578199333,0.214747465827235,0.0778234885744732,0.115827332812484,0.273572585514067,0.416873418071105,-0.0219582951970122,-0.15402947263962,-0.385334886163075,-0.235431701342645,0,0,0
ETH,2.2669061779764,0,-0.269731218860758,-0.436984236519662,-0.0909576781267779,0.051943797779453,-0.58486922057126,-2.04932499516994,0,0.185144065321144,-1.7482455417437,-0.475585611767991,0,0,-0.317855878694024
XRP,0,0.0127676700625333,0,0.0608318751328353,0.12487479652209,-0.315465129769795,-0.153119920622077,0,-0.0659853321388197,0.0225041399391033,-1.61549656170375,0.0763944575441695,0,0,-0.215637121708903
LTC,2.01957222813889,-0.121503157696349,1.38777878078145e-17,0,-0.188474951375528,-0.409586177723546,0.119176741269206,-0.391507475547747,0.166557340029738,0.0636871388407576,0.644768603014718,-0.175909367863775,0,-3.81253344611125,-0.317537873851309
XEM,4.15951275009103,0,0,-1.71400440201323,0,0,0,0,1.02890115784619,0.442676826239633,0.969194779733967,0,0,0,0.223509758896995
DASH,0.307966422991704,0.00507813937135289,0.0284653327861032,0,-0.0515552988637804,0,0,0,0.176484458095459,-0.00994818399714844,-0.241462675383305,0.180785581492702,0,0,-0.0870112012119257
DOGE,0.715181929892972,-0.0889997808190791,0,0.137915100862913,-0.0239842216443875,0.246445623635554,0,-0.0823624633342202,0,0.111034068411486,-0.335180678862102,0,0,0,0.0466232462419436
XMR,1.11851305353853,-0.482371426870525,-0.13482805023022,-0.226250465324352,-0.0329088532883282,0,-0.235596423714965,0,-0.0203645535925879,0.0702830203537678,-0.564625262844633,-0.197301886520468,0,0,-0.112541441302087
XLM,0.530452432223183,0,0,0,0.125035501118441,-0.0767864805036774,0,0.0790349793917373,0,-0.199970102293823,1.38347551308758,-0.364722721628838,0,0,0.298914486411873
DGB,-2.48828933384487,0.721496892641705,1.35227931766225,0.679085910009566,0.161132376791058,0.415764406667685,0.554010686124046,1.15474833338913,-0.00894177207468263,0,0,-0.447263943523803,-7.63142507871182,-5.53570227509884,0
BV010082.Index,-0.124477703439187,0.0476085553818855,0.237089541477444,-0.0360332360157808,0.013202614184966,0,0,0.0577471026183486,0.0288896916008712,-0.0979533582266353,0,-0.109117115892709,-3.64071285681417,-1.21688711952729,-0.0789934569809617
CVIX.Index,-1.3799333149538,0,0.391881991299604,0,0.160083512225946,0.365992513358358,0.388579523189406,0.346361536531418,0.0545473362938477,-0.197307880687302,-1.16951419725669,0,0,0,-0.0281802928858337
DXY.Curncy,-0.0426486492942829,0,0.052191543753498,0,0.00258544799973136,0.0329242589677255,0,-0.000731458331869279,0,-0.00463436776079205,0,0.0296602124064626,0,0,0
SPX.Index,0,0.0336703398706985,0.0342969707991367,-0.0507048903890882,0,0.0422508574687895,-0.0201985247110621,0.0674311917629228,0.00913965507196686,-0.0241465253510768,0,-0.0662211379065136,-0.534686364436904,0,-0.0516251014512195
VIX.Index,1.10456260816575,0.310125599758376,-0.524097316677204,-0.434405928574867,-0.239758258867204,0,-0.978240038266548,0.394427142792556,0.533779298718115,-0.586811347446875,-1.687672451066,-0.188665791678072,0,-8.80180643620921,0
