,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.201998739065161,0.0681746103256917,0.494636992383402,-0.231172497392241,0,0.0857026495716042,0.00852947143632603,0.0965963650185132,0.130109285574725,0.360760544434412,-3.11655802335014,0,-0.121570499208797
XRP,0,0,0,0,0.196203769010972,0,0,0.123709558658556,0.0780159176970051,0,0,0,0,-0.0180599323479821
LTC,3.82252617428037,-0.129010875864493,0,-2.59853186663788,1.74757332370105,-0.175345790236381,0,0.193770682760217,-0.00330024521982586,-2.05571494149153,2.21110070903872,10.6932368394646,2.92022090403642,0.743151600038868
DASH,1.34018830806793,-0.0796029818312389,-0.0578288546965263,0,0.281851340913167,0.0262707513484661,-0.199993502856617,-0.0885919135715108,0.126301269242621,0,-0.474204550084377,3.87645948956526,0,0.260085484702613
DOGE,0,0.34911098963289,0.16525955177564,0.583649216725544,0,0,0,-0.0334298763500275,0,0,0,0,0,0.0407798976496192
XLM,1.28810829938882,-0.109144337382617,-0.0467458962734345,0.0753989559676324,0.125064478848851,0,-0.301173817207911,-0.209827560697765,0.156399654061628,0,1.03436394220351,0,0,-0.23196891989975
XMR,0.751942360033925,0,0.0612831909686551,0.165644889022608,-0.0242692015339313,-0.11912311410402,0,0,0,1.44848852532398,0,0,0,-0.0231767440829242
XEM,0,-0.221588371434509,0,0,0,-0.116991159074583,0.0758816667777487,0,0.11728658458033,1.61595451547948,0,0,0,-0.183399550193065
DGB,-1.01624022044166,0.383254241028022,0.00370791571000463,0.272308473416919,0,0.374776673932862,0.962070503804962,0.499875349340112,0,-1.33563756979965,0,0,0,0.112065095276259
BV010082.Index,-0.185917606734686,0.00807010484941496,-0.0472587005666646,8.67361737988404e-19,0.113592639011006,0.0239693012236637,0.159530671533286,0.0261334763438746,-0.0485628061012224,0,0.182883854168176,0,0,-0.0538288127064117
CVIX.Index,0,0,-0.0640941425686357,-0.304983802827903,0.188040726069698,-0.207811890278499,0,0.0956809587150117,0.327100581388826,0,0,0,0,-0.0154204661086295
DXY.Curncy,-0.184690754556308,0.0376324071805051,0.0211402025508027,0.112898231918871,-0.0797307879928952,0.0249723347810472,0.0147473673013081,0,0.00720124294848678,0.076865902356728,0.0437631487646477,0,0,-0.0344856655553007
SPX.Index,0,0,0,0,-0.0215079882728936,0.0436550425430001,0.023924537882864,0,-0.0109010083025008,0,0,0,0,-0.0731016571411494
VIX.Index,0,-0.102558010715212,-0.114167795042746,0,-0.295145645819603,0.652726045489611,0.42886362515876,0.12144286664467,-0.142911618328284,-0.786930760960165,0,-0.0551474376371214,-13.2911816430032,0
