,BTC,ETH,XRP,LTC,DASH,DOGE,XMR,XEM,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0403504616066314,0.00246873614997695,0.445378299166391,0.026385378707293,-0.057782432725782,0.0158658709713185,0.0316149162604031,0.0413484822734731,8.67361737988404e-19,0.0182005521308274,-0.0257357582003044,0,0,0
ETH,-0.813255150408373,0,0.0248398167400032,-5.82757342730542,1.60759719040519,-0.0600818594672144,0.387152308751746,0.908693899165502,-0.411479309808834,-0.22971473210167,0,-4.56727746230202,0,0,1.98095411780868
XRP,0,-0.118172291147798,0,0.827818602200374,-0.00458676587691387,0.10071836513162,0.0924128177600704,0,-0.252376013238533,0.0221812503110443,0.43873878782145,0.204488093303185,-1.28863993103515,0,-0.288533958427162
LTC,1.03329962118327,-0.00704595370135281,0,0,0.0550715202757752,0.0987037720836992,0.00231285428032943,0.0161728827377573,0,0.00285688626377694,0,0,0,0,0.00213567703883344
DASH,0,5.42101086242752e-20,0,0,0,0.0690066180883605,0.10622617054956,0,0,-0.0754711807035436,0,0,0,0,0.197979754667867
DOGE,0,-0.0245939808057135,0.413736447264553,1.45490562396689,0,0,0.0221834390628143,0.0261061782622781,-0.465373635177495,0.0526734243757892,0.585347005222088,0,0,0,0.144655606769354
XMR,0,0.0644570870553402,0.615337605952059,-2.11570725843665,0.50545560340791,0.130321217113358,0,0.721127723217506,-0.912065069431482,-0.0473794919108271,-3.19821153606821,0.66043797093993,6.49127290508873,0,0.631787542979667
XEM,0,0.171334656884517,0,0,-0.230919212685348,0.0391124498626204,0.0701204989502186,0,0,0.196361457665634,0,0,0,0,0
XLM,0,0,0,-0.496973735562351,0.342451775439808,-0.0364611633950608,-0.34881537598775,0.246153635687936,0,0.0367301692061651,-1.42660003544927,-0.994043008088256,0,0,1.14667884200591
DGB,0.769671666861745,0.507809544375697,0,-0.892713059468873,-1.51166711276048,0.60444980564909,0.0328021674885843,0.41667557501936,-0.524329345083567,0,0,-0.845231898800781,11.1940343761668,-29.0257320124376,-2.64825459175893
BV010082.Index,0,0.0886619320132243,0.0893886382989902,-0.0759726872996077,0.265817809311045,0.0372903939911401,-0.1801052868005,0.197342006194175,-0.246514217317221,0,0,0.0888506948580363,0,0,0.320896596127387
CVIX.Index,0,-0.0294106427972265,0,-0.561143920213214,0,-0.0218621239640752,0.0496862905796418,0.0441359433980959,-0.132521537980862,-0.0297392515959731,-0.0845513831924627,0,0,-0.558290524481368,0.439381242478497
DXY.Curncy,0,0.0160882289388096,0,0.141695984274157,0.0119738173090419,0.0011142859065874,0.00492867123459439,0.0109971985873394,0.01814364721959,0.00524860866499303,0.0657687880599935,0,0,0,0.0154196050761336
SPX.Index,0,0.00315732820239346,0.0156568515525216,0,-0.0170658523587021,0,-0.000845118709320694,0.0154530800947936,0,-0.0131996759415647,0,-0.0216436861089256,0,0,-0.0763856687443786
VIX.Index,-1.01750248621169,0.0439032644258849,-0.151120274993774,1.09990094306855,-0.207970037714287,0.107180941600499,0.0293028639169506,-0.034131009288,0.0373337168570855,0.00393418354512209,0.647855377417746,0.431745775312321,0,-4.90723704625943,0
