,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,DASH,MIOTA,TRX,NEO,ETC,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00658515854575449,0.0317501280300767,0.294306462212322,0,0.00910362496085204,0.418086543094934,-0.24548575948216,0,0,-0.396660358818253,0,0.261727803245042,0.354345398895452,-0.30988359349992,-0.224251214476355,0,0,0,-0.211992999288703
ETH,0,0,0.0140963545273104,0.092272848375883,0.147417817500987,-0.0701460868763924,0,0,0,0.108069803152643,0,0.482050393564613,0,0,0.565987972112241,0,-0.0985976582088347,0,0,0
XRP,0,0,0,0,-0.190514654830081,0,0,0.139646416489512,0,-0.278305283434993,0.971605775331767,0.506036560290347,0,0,0,2.04174966410681,0,0,0,0
BCH,0,0.168754187898806,0.132427152533429,0,0.226943437306239,-0.0156677558638507,0.4834578990255,0.183297338785862,0.0819375413300276,0,0,-0.247383695207352,0.161011347862189,0,-0.64832067448995,0,0,0,0,0
EOS,0,0.0284937872076267,0,0.174850567133529,0,0,0.0810049178583968,0.0381497300709348,0,0.104104270309599,0,0.0300625575787939,0,0.819966271062203,0,0,0,0,0,0.0609537343615174
XLM,0,0,0.254352188173367,0,0,0,0,0,0,0,0,0.135234046474689,0.24026303125533,0,0,0,0,0,0,0
LTC,0.664884026201171,0.0127083223047239,-0.0947170707433298,0.15738704640552,0.0513027403204237,-0.0522149461838475,0,0.310518577437427,0,0.0150175042372189,0.349943505203195,0,0,-0.132608981513353,0,0,0,0,0,0.0606383510929029
ADA,-0.634030918828018,0.108686175598713,0.139480686749794,0.181851825443498,0,0.15393314109199,0.263981613608361,0,0,-0.173819947058316,-0.471984851892909,0.0477860611854413,0.578262913558804,0.410646365782683,0.230703402748471,0,0,0,0,0
XMR,0,0.614181394364617,0.0905885735556312,0,5.55111512312578e-17,0.0662107654574467,0,-0.0357956955929888,0,0,0.228277630133561,-0.279617101309383,0,0,0.255099270529474,0,0.261211248095633,0,0,0.10330622803444
DASH,0,0.100724383392899,0,0,0.631362977233286,-0.323432489702801,0,0.360065739005772,0,0,0.616532229874226,-0.443673057087002,0.0642553278361325,-0.275358471634684,0,0,0,0,0,0.189815044732007
MIOTA,-0.439811713395934,0,0.104495117903929,-0.129018341988512,-3.46944695195361e-18,0.111261931996114,0.560503607145996,-0.468154566660734,0,0.152181464707805,0,0.394915070588954,0.173547315205803,0.59126469782805,-0.0381377212373786,0,0.520030532751878,0,0,-0.148176795701413
TRX,0,1.0842021724855e-19,0,0,0.171568098172084,0,0,0.341358119613813,0,-0.0736053118415082,0.251702740516381,0,0.36952239595637,-0.241208734509996,0,0,-0.883483540395262,0,0,-0.110332704638007
NEO,0,0,0,0,0.107574300128962,0,0,0.219966691956584,0,-6.93889390390723e-18,0.654143351900604,0,0,0,0,0,0,0,0,0
ETC,0,-0.0984543950405878,-0.0979728928875644,0,0.247914589163918,-6.93889390390723e-18,0,0.314884297853803,0,0.0736487612132809,0,0.0680750570001899,0,0,0.372932619293628,0,-0.500036113214778,0,0,0.109047366527436
BNB,0,0.17317169321644,0,0,-0.103445275069137,-0.0211634806168732,0,0,0.296379843456981,1.73472347597681e-18,-0.0723330511216684,0,0.130986476942978,0.215697657286353,0,0,0,0,0,-0.0649941305406948
BV010082.Index,0,0,-0.00586914975101368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,-0.0280535588324657,0.0549696507187762,0,0,-0.0488267122071232,0,0.0232066150378465,0,-0.227838282837941,0.156625796638169,-0.0570442056891041,0.255059524773927,-0.0997882068682441,-0.220847423533647,0,0,0,0,0.0747102566823596
DXY.Curncy,0,0.0107250588536543,-0.00175742816315955,0,0,-0.00569975211439864,0,0.0334756647475659,-0.038623674033272,0,0,-0.031847464994644,0,0,0,0,0,0,0,-0.0166927244998547
SPX.Index,0,0,-0.00749197766731526,0,0,0,0,0,0,-0.0135739102961428,0.0174976426074017,0.00805318619382607,0,-0.000889560046309928,0,0,0,0,0,-0.0353092988410099
VIX.Index,-2.37391844069663,0,-0.218883967535353,1.30858999100202,-0.309255757835419,0.131206656439099,0,-0.455999755944767,0,0.0493575698331714,0,0,0,0.91457582912921,-0.093706030870102,-0.619985614760359,0.945226838861623,0,0,0
