,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.075269479488052,0,0.642602570942297,-0.0843276233986632,0.0885458150785284,0.333090184284745,0.0945233645428539,0,-0.0385373183142583,-0.2270696095695,0,-0.0617589812650831,0,0.0225655463707827,0,0,0.0412595152303585
ETH,-0.0416143630443235,0,0,-0.71890905717084,0,0.218786320177443,0.44634229163575,0.143011864760057,0,-0.141512164696064,-0.17416171594106,0.0409587323727619,0.0387623066472593,0.133966055544396,1.38777878078145e-17,0,0,0
XRP,0,0.0941707705102587,0,0,0,-0.120955679529326,0,0.00195442664877967,0.511315327303319,0,0.0774669122722404,-0.191693010459033,0,0,0,0,0,0.226192613622964
LTC,0.283285006161474,0,0,0,0.175140774958234,0,0.117093477257811,0.0439589221931493,0.0387766119817125,0,0,0,1.73472347597681e-18,0,0,0,0,0
XMR,-0.335100436753905,0.822710682760212,0,1.17343458895561,0,-0.0427386374940376,0.0965433353275113,-0.174654757472791,-0.190027204556578,-0.61634671819161,0,-0.137422136215481,0,-0.359521507538043,0,0,0,0
DASH,0,0.0751611889390092,0,0,0.672196479917331,0,0,0.228973473749875,0,0.188430455881789,0,0,0,0,0,0,0,-0.0869884643656189
ETC,1.25530038864819,0.278551258700211,0,0,0,0.157244676471714,0,-0.211164197428179,0.0932479457901217,0.0646453727252083,0.249366786480439,0,0.0632341719680139,0,0,0,0,-0.0721000606077851
XEM,1.13136251757728,0.463512681119749,0,0,-0.204172327733448,0,-0.794426169198231,0,-0.409374078435557,0,1.75320855907809,0.451706049611233,-0.209389101507312,0,0,0,0,0
DOGE,0,-0.458478885839952,0.939142671629227,0,0.178734969305019,0.0840716381984413,0.281538554600419,-0.0414357388095343,0,0.438422165209728,-0.528238237630474,-0.126485094542446,-0.111958884871392,0.364543819160607,-0.105810900987762,0,0,0.183554491762719
ZEC,0,0,-0.351382499229271,0,-0.785785926482226,0,0.370406934661263,0.039174560240202,0.591971719554508,0,0,-0.0904272700755725,-0.0698355194751208,-0.221219773356422,0,0,0,-0.0222662001550486
XLM,0,0.143259852667041,0.107932532353891,0,0,0,0.0290106608770089,0.027987209699861,0,0,0,-0.0878040712099289,0.0701674313720881,0,-0.159840705022229,0,0,-0.0506915878848809
NEO,0,0,0,0,0,-0.483620819772074,0,0,0,0,0,0,-0.0940417738049728,0,0,0,0,-0.613386619249171
DGB,-2.77577394414456,-6.93889390390723e-18,-0.0296562689053968,3.6680585241933,-1.39645649668795,0.264136042402093,0.872218372096119,0.0153844713682978,0,-0.147791724139049,0,0.175217909397481,0,0,0.406468777425343,0,0,0.190859110862001
BV010082.Index,0,0.103617944669986,0,0,0,0,-0.139249160194732,-0.113152326097599,-0.0258843119310476,0,0.59392454851588,0,0,0,0.302960769104029,0,0,0
CVIX.Index,0,0,0.215962980044569,0,0,-6.93889390390723e-18,0,0,0,-0.149384656057124,-0.158390072802018,0,0,-6.44232003776568e-05,0,0,0,0.10237661927776
DXY.Curncy,-5.29395592033938e-23,0.00285397567945429,0,0,0,0,0,0.00296678898442777,0,0,0.00452462616402561,-0.00842613072942219,0,0.145392717676331,0.0260483160524853,0,0,-0.0109503273187646
SPX.Index,0,0,-2.21486527077699e-05,0,0,2.38236081873011e-05,-1.15276174374694e-06,0,0,0,0,0,0,0.0495801749518876,-0.00289425510294608,0,0,-0.0162176699361185
VIX.Index,0,-0.992154455324056,0,0,0,0.158247478959527,-0.266407477074797,0,0,-0.186520741899175,0,0,0.454951237588172,0,0.0916575859915315,0,0,0
