,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.117691238997624,-0.0109598831291253,-0.322058334485591,0.851055868172425,0,0.118564606824925,0.0949053311855488,0.0428447504318243,0.378477882331758,0,0.0776338794224967,-0.0323644063086437,0,0.671971779816537,0,0,0.0639006868496269
ETH,-0.266191227045888,0,0,0.194063174526774,0,0.287351124728499,0.386951179576086,0,0.231476316872901,-0.227312176281259,-0.44977403967775,-0.138651620307382,0,0.553331669122977,0.408746952585383,0,0,0.15061090502836
DASH,-2.07093252120285,0.0322428438354121,0,0,0,0.55714274664815,1.09350508564919,0.513348888594172,0.162550978498018,-0.177002987589119,0.583050763100406,1.79148368842152,-0.300713331875766,-2.24657310508624,0,0,0,-1.00364363903542
XRP,-0.202483843279489,0.110350336815282,-0.0373479395433261,0,0,0,0,0.0713470302228646,-0.0523143902659974,0.491273770161739,0,-0.30646722704235,0.0794702946980479,0,0,0,0,0.337130870063458
LTC,0.362835757750006,0,0,0,0,0,0.165022089443757,0,0,0,0,-0.0940900578738937,0,0,0,0,0,0
XMR,0,0.628795231329096,0.213203153086382,0,0,0,-0.0138626083514033,0.141305264667793,-0.356766681633647,0.203078602444241,0,-0.320109106266104,-0.110431229750429,0.646852244257698,1.11357520519723,0,0,0
ETC,0.993556275225021,0.47063320761496,0.0946617416617866,0,0,-0.119144748427266,0,-0.0245384408224229,-0.0163502760347566,0,0.513085486706585,0.340622175769947,0,0,-0.149213888488134,0,0,-0.291762202445853
XEM,0.314561400039139,-0.114262215351626,0.0976141545488143,-1.38777878078145e-17,0,0.822329404151636,0,0,0.0620517758604295,-0.50801527347306,-0.431973648277948,-3.46944695195361e-18,0,0.0910115401210613,-1.86986176409856,0,0,0.333012335549042
ZEC,0,0.721069206128728,0.194694967372258,0,0,-0.88869985582489,0.118520190714989,0.50993745571781,0,0.826365190142297,-0.352177490755742,-0.652238536939177,-0.225737932955144,0,0,0,0,0.566647012111301
DOGE,1.36986577632553,0.219767628042278,0,0.466291288363003,-0.625934966957821,0.106662236380283,-0.364502267610246,-0.198634217864366,0.014774296825784,0,-0.148419915531958,-0.0980170407257175,0,0,-1.42589263779144,0,0,0
XLM,-0.0824255119474852,0,-0.0954541016708086,0,0,0,0.197870777951317,0,-0.154026843230275,0,0,-0.162150436708278,0.158333567669735,0,-0.108132986760349,0,0,-0.0222826556053733
NEO,0.491973075367282,0.123581817252295,0.0441531625004641,-0.852339188704915,0,-0.387587439301194,0,-0.30924759149914,0.0899209497842331,0,0,0,0,1.31938151867431,-0.000515831956205109,0,0,0.459234406481585
DGB,-1.21527416772189,0,0.181112276451531,1.94519596855388,1.69202502977655,-0.503857010141873,0,0.553481650466849,0.346166799839196,-0.543269458094973,-0.266568237559619,0.243107546454385,0,-0.516427478760388,1.21562939620034,0,0,-1.45655836627883
BV010082.Index,0,-0.044036894900354,0.0255367133511091,0.221731255103619,-0.324115100661591,0.11462710839628,0,0.0225931501694212,0.100938150606885,-0.147239815095902,0.330176212214876,0.28251591719129,-0.00867711538196079,0,0.0255953029529764,0.691657521746447,0,0
CVIX.Index,0.506045298211649,0.147120549009557,-0.00835092307214984,0.460027443759651,0,-0.0317922984879793,-0.228606155470267,-0.0596952910930057,-0.0230427671358259,-0.360769237580101,-0.183476567072681,-0.105250813278543,0.0499678474940697,0.153608081648511,0,0,0,0.0577983228792002
DXY.Curncy,0,0.0214100307830979,-0.000303991451018747,0,0,-0.0251341588810352,0,-0.0247735094662256,0.00343631014554003,-0.0323188826614874,0,-0.0124205135775952,0.00679715021152935,0.189958791889618,0.0595899653452542,0,0,-0.0195837155997493
SPX.Index,0,0.042060703132862,-0.00787577110462835,0,0.126847046996572,0,-0.0608913799911527,0,-0.00416840780961213,-0.0446365130760598,0.0131660677846725,0.0134452850733096,0,0.0428702218205798,0,0,0,-0.00637978261402057
VIX.Index,0,0,0.00123642097414252,1.09784107522425,0,0,0,0.0999981071243835,0.145103241831401,-0.598766619818691,0.00367728600212009,0.530418156667305,-0.270704222230572,-0.624041023645262,0,0,0,0
