,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0517325985744467,0.0936974081817383,0.163003807223623,0,0,0,0,0,0,0.0875402535032012,0,0,0.113045836298431,0,0,0,0,0.010424083452082
ETH,0,0,0.256819428543159,0.499692665378765,0.182601007649023,-0.0198877013784945,0,0,0,0.0271625093535869,-0.191883123495014,0,0.215472513209436,0.0566644530750545,0,0,0.0617597103347345,0,0,-0.0404289191663397
XRP,0,0.752988341397223,0,0,0.414539642593902,0.143563218993502,0,0,0,-0.587587584757216,0.190109157292399,0.26671933141613,0,0,0,0,0,0,0,-0.0289277425085259
BCH,0,0.701083536423322,-0.135454622602116,0,0.0780595508436705,0,0,0,0,0.0442700870299111,0,0.201437960577662,-0.179398174028978,0.0892520232205691,0.247044665658768,0,0,0,0,0.0390593823329317
EOS,0.18719469199799,0.0830618449721598,0.0535843749187572,-1.38777878078145e-17,0,-0.10577481739996,0.361055747669133,0,0.21208418411957,0.023878331643076,0.131174863200803,0,0,0.224154410061826,-0.0696584118468548,0,-0.136474902769756,0,0,-0.0164539665966278
XLM,0,0,0.549384753290427,0,0,0,-0.3266408618981,0.228891223036748,0,0.0967275051861792,0,0.166836649570722,0,0.108938945498246,0,0.0916577439069159,-0.138039651376818,0,0,0.0361626556960872
LTC,0,0,0.142765144894088,0,0.341348372815288,0,0,0,0,0.261032121741859,0,0.134777929850617,0,0,0,0,0,0,0,0.0537604155970007
ADA,0,0,0.137922629542401,0.564224301654364,0,0.0104298270245206,0,0,0,0.0323840758858768,0.0702430414852314,0,0,0,0.209200311291761,0,0,0,0,0.018662718203553
XMR,0,-1.38777878078145e-17,0.24383087483272,0.325217450058047,0.329020000988194,0,-0.412715077896231,0,0,-0.248889379209615,4.33680868994202e-19,0,0.471165813165597,0.136608347870843,0,0.0532855355283199,0,0,0,0.0189842520004006
TRX,0,0,0,0.403638247810368,0,0,0.419217036422484,0.0714582538719126,-0.336774634981435,0,0.158502103141817,0,0.454461033189507,0,0,0,0,0,0,-0.040309393154048
MIOTA,0,0,0,0.0015715671261724,0.143805692233374,0.29091528310736,0,0,0,0,0,0.31107166407455,0,0.10552332045,0.344398530490819,0,0,0,0,0
DASH,0,0.42556138902599,0.00759865553552092,0,0,0,0,-6.93889390390723e-18,0.188292350344871,0,0.145097247612893,0,0,0,-0.071610738449722,-0.102800509451662,0,0,0,0
BNB,0,0,-0.217907098298362,0,0,0.00229214366263078,0.434494102932389,0,0.208932238507537,0.256654762919048,0.0488790992751054,0,0,-0.0415343559535594,0.131259312138439,0,0,0,0,0.0337416922985423
NEO,0,0,0,0,0,0.117562725477272,0,0,0.3249374101787,0,0.183913719518589,-0.198677543388036,0,0,0.363766255454076,-0.405150467248842,0,0,0,-0.0716351189243559
ETC,0,0,-0.0420853376952314,0.0474200344004919,0,0,0,0.551726565531679,0,0.243845942225696,0,0,0,0.152592288541632,0,0,-0.0312701224101736,0,0,0.0219550096587841
BV010082.Index,0,0,0.22432232937039,0.0502719243684275,0,0,0.359764945399305,-0.286436369383443,0.371396022527903,0,-0.14601202356638,-0.428766258053365,-0.261012610296199,-1.38777878078145e-17,6.93889390390723e-18,0,0.0982166721735554,0,1.28984361081398,0.0532538139240932
CVIX.Index,-0.601468922107005,0,0.179707600914746,0,0,0,0,0,0.347633587567487,0,-1.38777878078145e-17,-0.0358411852936258,0,0,0.0107753085048141,-0.00413980000934085,0,0,0,0.0656044855141946
DXY.Curncy,0,0,-0.0103868309913671,-0.0377080967209373,0,0,0,0,0.0767490514061428,0,0,0,0,0,-0.0200571859293068,0,0,0,0.0931644205094578,0.000719074264628429
SPX.Index,0,-0.138159286430501,-0.0297154627842681,-0.044898688172901,0,0.142918336854783,-0.23618824485676,0,0,0.0006110816784525,0.0740329732010328,0,0.25106223260954,0,0,0.297551496021839,-0.022993953295067,0,0,-0.0789737289184426
VIX.Index,0,-1.32251227947511,0.429396857312955,0.113562439445899,0,0,0,0,0,0.50901507172094,0.416907083452938,0,0,-1.79147994633765,0,2.58293669119182,0,0,-6.24598299779291,0
