,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0200672744320988,0,0.775212418040667,0,-0.252855602193162,0,0.0623818034300128,0,0.0189778091546968,-0.0144476076391683,-0.0117444295173152,0,0,0,0,0,0
ETH,0.364840165269255,0,0,0,0,0.46538447626821,0,0.115283677133524,0,0.332359460115968,0.0166721294603557,0.0183507567291128,-0.164896488981104,0,0.137266447785093,0,0,0.254271867064335
XRP,0.284125991013591,0.317377666623007,0,0,-0.105561954660604,0,-0.0504827836821752,-0.144404102982257,0,0.371574956492895,-0.136055035561478,-0.0605037288810545,-0.427822300491115,0,0,0,0,0
LTC,0.745146199983826,0,0,0,0.00959575797191528,-0.0220345612048157,0.120242939135263,0,0,-0.0700976920296918,-0.00254264496835014,0.0018962273338074,0.0133326276993652,0,0,0,0,-0.0251052191120471
ETC,0,0,0.418324113889772,0,0,0.0610470557198724,-0.287362416906738,0.647472240484271,0,0.180147604506771,-0.00386732031990084,0.0274496390708862,0.744739738009502,0,-0.532890362792633,0,0,0.507257890822872
XMR,-1.03895984454392,0.42401752054797,0,0,0.0170088265499912,0,0.672332612540491,-0.218139709993606,0,-0.0978047967642566,-0.0620952930961997,-0.016122880648839,-0.172022146702607,0,0,0,0,0
DASH,-0.0407536132188083,0,0,0,0.0751018752328064,0.195701620301224,0,0,0,-0.189024873943981,-0.0682944696641636,-0.12149616442517,0,0,0,0,0,-0.07806918279308
XEM,0,0,0.395239818643836,0,0.159808164462801,0.175516277849761,0,0,0,0,0.0415151484242548,-0.0237069469162965,0,0,0,0,0,0.00346238798413727
DOGE,0,0,0,0,0.000314660232941994,-0.0856107374952101,0,0.0288035541670843,0,0,0,-0.0141269166472374,-0.0323385553813056,0,0,0,0,0
XLM,0,0.285774342584863,0.760595256005901,-0.680573990776269,0,0,-0.432465837808436,0,0.230515179765227,0,0,-0.00975610966521126,0.406826125344764,-0.325408316831258,0.0430532549168883,0,0,0.170041988679078
NEO,0,5.01806901036057,-1.34215117456672,0,0,-1.2864514282249,0,0,0,0,0,0.34344506392284,-0.353238134388079,0,1.05346538236638,0,0,1.32061187464758
ZEC,0,0,0,0,0,0,-7.46171757112973,0,0,0,-0.55451446558347,0,-0.63303034150543,0,0,0,0,-1.50380097632225
DGB,0,-1.55336177514428,0,0,-0.166723954878775,0.397984717933034,0.409113201244314,0.308331868493797,0,0.546734408492493,0.0382891097904459,-0.0615829332249605,0,0,0,0,0,0.150693129907772
BV010082.Index,0,0.00742664139307414,-0.00575884150449598,0.207618111788008,0.00831657159118897,0,0.0388566455903621,0.050645903588128,-0.326799437099853,-0.0393739666175398,0.0096954981643165,0.000882630667130676,0.0113411913463849,0,-0.0238661847790315,1.61389171082997,0,0.011836171295237
CVIX.Index,0,0,0,0,-0.0895712995884733,0,0,0,0,0.0637358227258567,0.0202912870886421,0.00633658485514054,0,0,0,0,0,-0.0278951505210669
DXY.Curncy,0.0115777397586377,0.029379202821581,0.000914997826027492,-1.73472347597681e-18,0,-0.0115570935633113,-0.00958344991317992,0.0177810994805331,-0.013147487429136,-0.00536236612512263,-0.00176778275783675,5.27885807468869e-05,0.00211518999841523,0.164267388747108,-0.0455269226487147,0,0,-0.0267099143857194
SPX.Index,0,-0.0155954874303616,0,0,0.00472740505866682,-0.0255455069000929,0,0.0256870975859276,-0.0197053242102337,0.0160121412251562,0.000552099015013054,0,0.00320423940200265,0,-0.055727000929762,0,0,-0.0341423477525836
VIX.Index,0,0,-0.360853687560765,-0.375018522760775,-0.0073138615259965,0,0,0,0,-3.46944695195361e-18,0.0168374234976493,-0.042269633198905,-0.287871655032742,0,1.53404008605883,0,0,0
