,BTC,ETH,XRP,LTC,DASH,DOGE,XMR,XLM,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.015792667710555,0,0.61394255550994,0,0.0316584048063433,-0.022840535654163,0,0,0.0408847341424238,0.0450444870194737,0.0927930381522014,0,0,0
ETH,0,0,0.610000803517012,0,0.512258226556493,0,0.394551757064374,-0.756135564922669,0.334121372907404,-0.164192072727064,1.41000539647776,0,0,0,-1.03137341250903
XRP,-0.39453133719206,0.0233464916903086,0,1.3763548282486,-0.0636480917098579,0.0543916608414091,-0.0174070972138517,0,0,-0.0309094617281181,-0.416854290711115,0.254095703426378,-3.20616271063219,0,0
LTC,0.628007783130458,0.027614756679466,0,0,0.0482668665243846,0.0718789890294525,0.0372244328809448,0.0865581561013495,0.000149200023964478,0.0119479457251819,0,-0.021698812929367,0,0,0.0388532077168442
DASH,-4.63732369309166,-0.107517180008134,-0.499134584547131,5.43638479936087,0,0,0.0900967625263853,-0.3223680948387,-0.0266817163072966,0.114852772657347,1.39590404143499,0.922033232613582,-2.46838402628113,0,-0.503106896536857
DOGE,0,0,0.0410317486420144,0,0,0,-0.0390992628783733,0.359237162593176,0,0.00868955795896975,0,0,0,0,0
XMR,0,0.198034992601363,0,0,0.7258698492916,0,0,-1.25102160339386,0.420947814678206,0,-3.36400904178053,-0.361490109596986,0,0,0.990160499251008
XLM,0,-0.0325777528867648,1.37723013834319,0.656556358820439,0,0.280666348947612,-0.360028206032779,0,0.202417950313348,-0.0657449082461231,-1.16659923087917,0,0,0,0.398535513195106
XEM,0,-0.138488443919698,-0.86511948105494,0,0.338398628174899,0,1.38777878078145e-17,0.71410553893776,0,0.204236550142119,0.793330800547301,0,0,0,-1.23456604625571
DGB,7.36063907620701,-0.0608575873139584,2.66709396364261,-6.92241223984212,0.757768967263143,0.0205024014841495,0,-0.237357759719042,0.177658245785332,0,-5.33178737514183,-1.98190368382947,7.65694033356322,0,0
BV010082.Index,0.528846550950384,0.0161409967132155,0,0,0.0977715646551738,-0.021600282254603,-0.0466233705423576,0,0.0197235177857469,-0.141213795875468,0,-0.0797765693719209,0,0,0
CVIX.Index,1.63424168803982,0.00646853729877435,0,-1.75530321277584,0.116406165795805,0.0734129547373123,0.0179683335419188,0.0816255486214959,0,-0.0616915398798707,-0.330262626714336,0,0.558439650619699,0,0.350465139101056
DXY.Curncy,-0.247828945229127,0.013377595012661,-0.119605720104998,0.301926783972072,-0.0191416948948862,0.0345544372725135,0.0197550875510636,0.00855972112977356,0.00495821142090179,0.0263175802707913,0.110537739335435,0.149186751959827,0,0.109628140224105,8.67361737988404e-19
SPX.Index,-0.110397695751336,-0.00459118260861943,0.0100703749753656,0,-0.0106603264400659,-0.0287533884688604,0.00804100819672009,0,0.00476745542841322,0.00650959952393645,0.108061312021225,0,0,0,-0.0822361978056087
VIX.Index,0,0.114394588650985,-0.402896965191155,0.735299078401815,-0.0710009270834007,0,-0.0452494171961287,0.175989182934835,-0.0633096156318105,-0.0267565392147314,0.366669071911308,0.271817029092275,0,-4.04340346032724,0
