,BTC,ETH,XRP,LTC,EOS,BCH,BNB,XLM,TRX,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.146296912029719,0,0,0.00708297038524352,0.23739675207861,0,0.0114866347592528,0,0.025616080157123,0,0.0976543252680878,0,0.0436447860722333,0.0194751064526209,0,0,0,0,0
ETH,0,0,0,0.302790152148134,0.00583445268139374,0.39560051885905,0,0.149997851351,0,0.110804899131109,0,0,0,0,0,0,0,0,0,0.0747169415174138
XRP,0,0,0,0.124503596650486,0.0199170690222214,0.0432254411800758,0,0.122919656993725,0,0.0385004556273788,-6.93889390390723e-18,0,0.289079238391034,0,0.0958189043708932,0,0.154446195243325,0,0,-0.0543021703590145
LTC,0,0.458369326832067,0.21082890675084,0,0.149057137141824,0,0.221856044249316,0,-0.228478824951509,0.245229864953892,0.132620833917067,0,0,0,-0.242758647965656,0,0,0,0,0.134229419640299
EOS,0,0,-0.514637339070593,0.228778092529581,0,1.12509466787642,0.0343666162266802,0.103655413130032,0.228006968257186,0,-0.131982578035381,0,0,0,0.319924623538379,-0.412010090451491,0,0,0,-0.131022274393898
BCH,0,0.465140896838739,0,0.131735502537235,0,0,-0.0547845884814425,0.0676348689166455,0,0.177438119948016,0,0,0.291689195797689,0,-0.000386956084088881,0,0,0,0,0
BNB,0,-0.588306616976193,-0.370131726883827,1.38058102394152,0,-1.06611032367031,0,-0.0620191682350975,0.751647422177752,-0.483300467982994,-0.458651758866901,0.105608292347516,0.177496059035708,1.92883001007982,0.174474933658961,0.496627196647942,0.131575499763549,0,0,0.115067213857904
XLM,0,0.223662160305296,0,0.0381140805403569,0,0,0,0,0,0.350105662459566,0,0,-3.46944695195361e-18,0,0.0995717338981197,0,-0.212538540298956,0,0,0
TRX,0,0.321032626383157,0.167010318909369,-0.495602206933421,0.473152647315876,-0.317730192394326,0.186013705492879,0,0,0.0698066940460284,0.324475727423437,0,0,0,-0.242046782852584,0,0,0,0,0.0620783720793729
ADA,0,0,0.463339775193273,0,0.143379335913949,0,-0.0459256194603769,-0.115866500483657,0,0,-0.069540316221575,0.339260719199143,0.243664254682325,0,0.191996625739036,0,-0.0413221626006669,0,0,0.128301163796492
BSV,0,0,0.505121231838767,0.247166070306537,-0.209576340618937,0,-0.441742011967869,0,0.896105209156468,0,0,0,0,0,0.496667394439413,0.473738983257001,0.794227751465442,0,0,0.11598085700377
XMR,0,0,0,-0.251984370600678,0.164812795780383,0.339387597850324,0.221769775565963,0.140715477849224,-0.109174258982345,0,0.128406765397744,0,0,0.267390234703909,-0.257378233138311,0,0,0,0,0.0884809736755412
MIOTA,0,0,0,-0.07172242148533,-0.0496515645016707,0.466740755809612,0,-0.144025934509366,0,0.360420900229545,-0.00639263501902798,0,0,0,0.211166148074567,-0.356079087395233,-0.216476123376323,0,0,-0.0494661971276368
DASH,0,0.151632901293084,0,-0.177077379583485,3.46944695195361e-18,0,0.0988716845000379,0.0333324635437507,0,0.22339568457366,0.225872202313195,0.237558887519159,0,0,0.076910457729387,0,0.231600883854615,0,0,-0.0876068972391283
MKR,0,0,-0.0323028561835839,-0.567594433362528,0.913845016180674,-0.32616821530504,0.56987295759123,0.239653288531227,-1.2220872934976,-0.179359872078184,1.11223278563097,-0.238581209743182,0,0,0,-1.4828203353667,-0.251782904540518,0,0,-0.160170095879788
BV010082.Index,0,-0.202676848200202,-0.147087952629961,-0.0868200568011344,0.0462274506930563,0.204441029327004,0.239482301528979,0.0320268411330597,0,-0.100540089923427,0.297975112317151,0,-0.0944841941016971,0,-0.170576956611646,0,-0.251516116759409,0,0,-0.151753131032961
CVIX.Index,0,0,0.161839295202848,0,0.0290364101908016,0,0,0.0755732872057534,0.322093035180002,-0.0328729451799569,-0.0326285857466043,-0.103181523192811,-0.275221728891648,0,-0.0512069800561613,0,0,0,-1.184005672399,-0.274173234966384
DXY.Curncy,0,0,-0.0191607161850859,0.0496390248775709,-0.0501441771874268,0,-0.00519956904558914,0,0,-0.0261295761848795,0,0.0713809251611797,-0.0240856882156961,0,0.0318874307729444,0.0571351150880851,0.0492635997256194,0,0,-0.00785497328862799
SPX.Index,0,-0.0589549993277846,0,0.00371963914946279,0.0656521685978074,-0.0280995522626378,0.00705413193625215,0.00696786516813463,0,-0.0459655732815444,0.0619709310769594,0,-0.00912133766107919,0,-0.01339589604878,0,-0.0836604861490318,0,0,-0.0627558718346377
VIX.Index,0,-0.48886265818124,0,0.233299141821718,0,0,0.482241057589192,0.0584859991707944,0.44517282578219,-0.591844619819428,0.42541114310468,0.544424566588843,-0.169298019338398,0,-0.281362187559882,-2.8113402663731,-0.496646653398037,0,-5.37566030076794,0
