,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0102342056958966,0,0.717106442974354,0.0352574173377593,0,0,0.0682410862286467,0.152423901330986,-0.0490872585005562,0.170262870211359,-0.0765598668248476,0,0.00453970804234129,0,0,0
ETH,0,0,0.245083926416311,0,0,0,0,0,0.0935864671171566,0,-0.101276334628448,0.157932040893843,0,0,0,0,0,0
DASH,-0.945677675612266,0.127085423674957,0,0,0,0.414943411180017,1.67625653860147,-0.0477731816266316,0.310899930710834,0,0.579965499449466,0,-3.46944695195361e-18,0.961671230549921,0.230517176660611,0,0,0.679999758632411
XRP,-0.0807071941782544,0.0777631908795386,-0.0492027240947869,0,0,-0.321525299600961,0,0.0773832541918568,-0.137705776962695,0.802964523730251,-0.215868740713992,-0.354111611675444,0.0503291078233558,1.50024780712163,0.314126797819172,0,0,0
LTC,0.322563878391775,0,-0.00476037407877074,0,0,0.0396036855069536,0,0.0190649005361477,-0.0304618642278121,0.0673431334152177,0,-0.0229108199724486,0.00834677761981152,0,-0.0393526939825954,0,0,0
XMR,0,0,-0.0389146824100654,-2.386863916872,-1.50601349889453,0,0,0.407195391828791,-0.493292828613764,2.23325178333337,-1.09302297749813,-0.843089240379652,0.200977788464285,4.75587696238824,0.211418471738688,0,0,-0.63523653258
ETC,0,0.315487793973779,0.320203022530243,0.10517964772023,0,-0.124768106753735,0,0.116877629539347,0,0.00465359913134517,0.134208836332371,0.503404504370378,0.1350114664994,0.000968921477138112,-0.308049317551334,0,0,-0.614776472283406
XEM,0.647181157053548,0,0,0,0,0,-0.0267593129225691,0,0.198668839663398,-0.799726674964913,0,-0.366245285871779,-0.0102364189812781,1.78384895265827,-1.01604598865573,0,0,0.309692717326822
ZEC,0,0.268135907952636,1.38777878078145e-17,-0.0656199764926009,0,-0.546025449615571,0.710522456492902,0.212333768376957,0,0.659215531134355,0,0,-0.0689031041243056,0,-0.576548728409746,0,0,0
DOGE,0.329521253783955,-0.178671498735039,-0.00369930156437422,0.359559164023922,0,0.173248291246661,0,-0.0217357410423338,0.276436493200871,0,0.172732802387615,0,0.169911634106958,0,0,0,0,0.0818915155037409
XLM,-0.313594297566074,0,-0.019530724734792,0.234906297476405,0,0,0,0.0535764636608976,-0.148921965140089,0,0,-0.114683491426819,0,0,0,0,0,-0.00946032940887948
NEO,0,-0.691837638230975,0.0273979847353778,-0.439292699305234,0,0,0.110065471173798,-0.209957884517973,0,0,-0.560316717939912,0,0.0215458674095317,1.32902815472428,0,0,0,0.664501541606941
DGB,-0.967833728244156,-0.0365070899838504,0,0.87930743843839,0,0,0,0.177542739981988,0.30350560085298,0,0,0,0,-1.67069012419172,0.60613228730901,0,0,-0.119242382923243
BV010082.Index,0.183413140649959,0.0919698749395795,3.46944695195361e-18,0.547196549207869,-0.198851324478828,0.0702372978808846,-0.0595777206758366,0.00981236089434044,0.0774421534583828,-0.294944524355871,0.19092523598329,0.207857597172726,-0.136888163496852,0,-0.129340571033387,0.695973079391161,0,0.0664689860964855
CVIX.Index,0.22288852397315,0.331869441566792,0.0394145686108565,0.0254953865261433,0,0.264190949869982,-0.23753092608044,-0.287142288166998,-0.0976399704546535,0,-0.131829990022602,0,1.73472347597681e-18,0,0,0,0,0.127351606761555
DXY.Curncy,0,0.0398720208956527,-0.00703597562919802,0.00852825619933191,0,0,0,-0.0263822205324747,0,0,0.0107425700343925,0,0,0.135269676459139,0.00928119231058187,0,0,0
SPX.Index,0,0,-0.0122762842906238,-0.045323062997021,0,-0.00520505132525192,0,0,0,0,0,0,0,0,0,0,0,0.0102659209908396
VIX.Index,0,0.285587938341067,0.27501749936567,-0.0149122135637036,0.988892084171633,-0.238882270884761,-1.007553260917,0.175766097590244,0,0,0.10900814261943,0.676778592414515,0.267541224449209,0,0,0,0,0
