,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.13108927137724,0.155054996816573,0,0,-0.094520402086626,1.38777878078145e-17,0.243109864720323,0.228211099193124,0.0521088772072711,0.27941086201722,0,-0.0837909543135403,0,0,0
ETH,0,0,0.56905855400317,-1.15317927203569,-0.130098581643375,-0.518791136058576,0.558917389010908,0.694326328867367,0.22486775954051,-0.268584944969662,0.497696518378298,1.41459868194709,-1.34912316029799,0,0,0.818760637598813
XRP,0,0.019910469917945,0,0,-0.00253775406605583,0,0,0.0646679692247826,0,0.101552236287312,0,0,0,0,0,0
LTC,0.41777061725441,-0.0334662773848864,0,0,-0.000675721235951352,-0.146456715822616,-0.03898805887842,0.0479158461139213,0.00367130112106014,0.105187564764677,0.172818237710157,0,0,0,0,0
ETC,-4.46284789494117,-3.40582525932274,1.50542543665265,0,0,1.90064727387088,0,2.07642286300315,0.710293278424102,-5.55111512312578e-17,1.34167195310954,0,0,0,0,0
DASH,0.106784811520754,0.082618168267243,0.246366608969777,0,0,0,0.157156316898133,0,-0.0520434672879034,0.19988236976099,0,0,-0.698609554521442,0,0,0.336762590532977
XEM,0.988697480593724,0.135840110892922,0.215644265299641,0,0,0.425999409936102,0,0,-0.188804434823766,0,0.135211054505132,-0.546810881415438,0,0,0,-0.148750232726384
XMR,0.495358766021487,0.39382933006705,-0.137312817778065,0.757843144650241,0.014590596296814,0,0.223675784548356,0,0.0482194100636223,0,-0.4080052228888,1.00458915342082,0,0,0,0
DOGE,0,0,0.323637851386847,0,-0.0266501482714264,0,0.0101197739524806,0,0,0.262253490289766,0.0972443830308936,0,0,0,0,0
XLM,0,-0.145028945132794,0.409001201907558,0.423354425668885,-0.0270522052555246,0.616211442103272,1.73472347597681e-18,0.249893522908276,3.46944695195361e-18,0,-0.143036887004211,0,0.554008553805998,0,0,-0.164230274926313
DGB,0,0.579443923193406,0,1.64538292674342,0.107064052576601,0.0179296048949597,0,-0.465082528645616,0.13915495356171,0,0,-1.33258920958656,1.16474409365093,0,0,-0.485678872447772
BV010082.Index,0,0.0212358381850222,0,0.176576123908885,0.0196342650005348,0,-0.131556596062105,-0.00863299059048421,0,0,-0.0219142962880232,0,0.398241609099522,0.639101221999271,0,-0.0325665947638926
CVIX.Index,-0.103799739821487,-0.227281942844655,0,-0.253088613041313,-0.0370601756519291,-0.437897716274961,0,0.277128474277957,0,0.123892540295577,0.329675549716758,0.625663763171685,0,0,0,0.313942423639896
DXY.Curncy,-0.0200761483133022,0,0.0516765766032802,0,0.00289005769427549,0.0429354844097744,0,0,0,0.0337749693565599,-0.0364970367958737,0.182733926314015,0,0,0,0.00854283433968252
SPX.Index,-0.0151007867272345,-0.00636880762887783,-0.00546344602830244,0,0.000113281869351038,0.0157160368266772,1.73472347597681e-18,0.0182800468634921,0,0,-0.00966305644177209,0.038453410359081,-0.0055300756264484,0,0,-0.054139267729057
VIX.Index,-0.141469840248249,0.573286902860122,-0.2525307286132,0.299670228177532,0.0850001179333724,0,-0.354542000950926,-0.121333137347587,0.0661452927557034,0.149455264603774,-0.362469363736739,0,0.0799918469259899,0,-6.55288224023264,0
