,BTC,XRP,ETH,EOS,BCH,LTC,TRX,XLM,BSV,ADA,BNB,XMR,MIOTA,DASH,NEO,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.061604466522366,0,0,0.18732275483724,0.0810351557625844,-0.00402526581197683,0.0866359460558263,-0.299502393439765,0.0949922894329578,0.0522610975640732,0,0,0.0756101159469539,0.179706848620839,-0.0805570356242319,0,0,0,-0.019690673321242
XRP,0,0,0,0,0,0,0.0685927789411074,0.208293589135757,0,0.250707271952497,0,0,0,0,0,0.0571156732193845,0.0775584047765924,0,0,0.0286738013233174
ETH,0,0.0499175269678464,0,0.757296794581968,0.0574222446326109,0,0,0.0338489632897823,0,0,0.0023148650373501,0,-0.162445755116741,0,0.180989992983091,0,0.242502069970119,0,0,-0.0948990788550068
EOS,0,0,0.486756394373804,0,0.115486893991122,0,0.0951680859547065,0,-0.161082250320245,0.136798981054709,0.0558635581171768,0.0507607361391633,0,0.175910035625648,1.73472347597681e-18,-0.364362513696723,-0.397473960689319,0,0,0.0579089206416313
BCH,0.474541572327753,0.146045460208179,0,0.317400179938899,0,0,-0.0603170145189522,0,0.326588848211916,0,0.227441022774979,-0.195853392646681,0,0,0,0,0,0,0,0.104197151280205
LTC,0,0,0,0,0.0979590224549347,0,0.0711687349155758,-0.106417471922404,0.328340167822646,0,0,0,0,0.0217154106408883,0.423255413824221,0,0,0,0,-0.0506700480473001
TRX,0,0,0.537902144651635,0,0,-0.105297678796009,0,0.370091090946869,-1.2717314107989,0.762625743221322,0.345783279237809,0.742784884551978,0,0,0.148777212152873,0,0.0855650291625898,0,-3.33473076079216,0.0190944946208257
XLM,0,-0.227168827075091,0,-0.692155365255504,0.28886650384683,0,0,0,0.656136466285623,0.468899923256614,0,0.0568742550249757,0.133828708572575,0,0,-0.212478828773855,-0.000190308527053352,0.458773843348834,0,-0.0847059198490432
BSV,0,0.243185625870966,-0.475965534144448,0,0.487458561142421,0.280439219811695,-0.0599214429505678,0,0,0.206047719224999,0.152514622549101,0.293239885836817,0,0,0,-0.00534878775318484,0,0,0,0
ADA,0,0.0947977216503613,0.582431005336367,0,0.115845741736734,0,0.0793162618431776,0.0110152627654488,0,0,0,0,0.158981255510612,0.102909118473931,0,0,0,0,0,0
BNB,0,-0.397454096523326,0,0.087148811882122,0,0,0.27226826103949,0.787577628050904,0.726667677649628,0,0,0,0,-0.373285327600755,0,0,0.695916129533563,0,0,-0.154017326801822
XMR,0,0.332589313027168,0,0,-0.2296219289442,-0.944575482386809,-0.0114593108294669,-0.0198424590547266,0.819268507157199,0,0.0349541316910662,0,-1.3632279997591,0.500089813068911,1.50852192535291,-1.06464046112495,-0.749970420180494,0,0,-0.0499796189864562
MIOTA,0,0,0,0,0,0,0,0.237328189242841,0,0.269997001643189,0.0153023099487341,0,0,0,0.230389348443809,0,0,0,0,-0.044682171684226
DASH,0,0,0,0.354375347250982,0,0,-0.11486829065993,0,0,0,-0.101342808877685,0,0.261845646684261,0,0.350411080702923,0,0,0,0,0.021719716567115
NEO,0,0,-6.93889390390723e-18,0.619726519258066,0,0.214810512995227,0.110823680911339,0,-0.183885640654491,0,0,0,0.262189257902547,0,0,0,0.145251776070035,0,0,0.00118335795168256
BV010082.Index,0,0.0338605522925786,0,-0.311566244691846,-0.0787900171207782,-0.724824116070403,0.133106668826066,0,0.360973664652154,0.242061151316167,-0.0883530909853409,-0.36697236434675,-0.402691092955332,0.529799949257612,0.5323647454901,0,-0.317682162827748,0,0,0
CVIX.Index,0,0.179239683087311,0.329269080270388,-0.524194772605735,-0.0320782034390063,0,0.00263413906101183,0,0,0,0.101188711804299,-0.256621745003361,-0.490805137856156,0,0.504411887314718,-0.352078509207363,0,0,0,0.0312923764928527
DXY.Curncy,0,0.00109998930123413,0,0,-2.16840434497101e-19,0,-0.0334474186746119,0.0461852960649325,0,0,-0.0303690495232144,0.0698786572178457,0,-0.075145831868359,0.0571630972608536,0.050014914397443,0.0027907293554778,0,0,0.0232353031476073
SPX.Index,0,-0.08218074307398,0,-0.0438006184998155,0.12400920521913,-0.167152383478108,-0.0271567810406047,-0.0511329957443675,-0.0399920318624553,0.151487190866171,0.0200289485870228,-0.00262377331206411,0.0697017547526487,0,0,-0.0622861879746522,0.13912908803213,0,0,-0.121721983835093
VIX.Index,0,-0.262886549430359,0,0.0237799913513872,0.769253929183873,-1.5026319625269,-0.170078537128354,-0.478839422705431,0,0.851855773237009,0,0.0984826683913789,0,-0.404863874322895,0.518267692149541,-0.46342352698018,0.60099411671693,0,-5.7005087474537,0
