,BTC,ETH,XRP,BCH,LTC,EOS,ADA,XLM,NEO,MIOTA,XMR,DASH,TRX,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.455224878010064,-0.0657591780521759,0,0,0.157622432917747,-0.0338577937101284,0,0.103618419842731,0.366415781841235,-0.0106454540899675,-0.19417483571018,0,0,0,0,0,0.000332444123074104
ETH,0,0,0,0.457850847564348,0.205463323813547,0.0328943628621768,0.392598689879001,0.0449838242490242,0.185448037008782,0,0.0192524408144234,0,0,1.38777878078145e-17,-0.449498755522663,0,0,0,0,0
XRP,0,0,0,0.161652676302884,0.0275026309801097,0,0,0.159366500068482,0.199666953769421,0.236718509311346,0.0703046387463729,0,0,0.0585655013626016,0,0,0,0,0,-0.0852960336846593
BCH,0.356126252411138,0.60017238414157,0.0975727040756335,0,0,0.0117578274203429,-0.268406072703438,0.121652617305697,0,-0.018895489775388,1.73472347597681e-18,0,0.0184080864908348,0.257944798116126,0,0,0,0,0,0.00522215606045328
LTC,0,0.427617568535781,0,0,0,0,0,0.0561300644740169,0.124331753016894,0,0,0.153121527285158,-0.0364215057418493,0.168459133768128,0,0,0,0,0,1.73472347597681e-18
EOS,0,0,0,0,0,0,-0.260433891452118,-0.544740077311611,0,-0.113450189765039,1.15572537284328,-0.246873656472368,0.0457714756445853,0,0.787397263819714,0,0,0,0,-0.10234709039088
ADA,0,0,0,-0.281463067362709,0,-0.0903538296298549,0,0.121999453208366,0.253705083882489,0.860955578630956,-0.258742967822557,0,-0.0263497701732663,-2.77555756156289e-17,0.492372010976088,0,0,0,0,-6.93889390390723e-18
XLM,1.05941279694486,0,0,-0.527165438825835,-0.296128862500375,0,0,0,0,0,0,0,0.0259850109127514,0.948004239288494,-0.00769094696977544,0,0,0,0,-0.194753031378917
NEO,0,0,0,0,0.200660409250872,0.298580984007525,0.495541374777558,-0.0293250548531728,0,0,0,0,-0.0115147506340152,0,0,0,0,0,0,0.151227199186017
MIOTA,0,0,0.0977514855248673,0.229360212429888,-0.233038779410242,0.0890424563724558,0.19253052794586,-0.118597562566789,0.0843381383458963,0,0,0,0.0502758048613421,0.484889662302837,0.0224967130169739,0,0,0,0,0
XMR,0,0,0.168958695732005,0.11190149394559,0.142662672838127,0.00209044826221829,0,0,0.0239359866483675,0.356460930251489,0,0,0.0406729671977627,0,0,0,0,0,0,0.083775141549728
DASH,0.530283056158016,0.106820668161529,0.192545102958689,0.192202117933487,0.0864512527853374,0,0,0.00176591994517982,0,0,-0.130224055133208,0,0,0,0,0,0,0,0,0.175341333162036
TRX,0,0,-0.527757716984487,0.627016997261814,0,-6.93889390390723e-18,-0.684762972089067,-5.55111512312578e-17,3.46944695195361e-18,1.40520532750362,-0.900748429479966,0.916306203114029,0,0,0,0,-0.417048616540882,0,0,-0.136643131317663
XEM,-0.475104845023513,0.375191580479849,0.377191162953072,0.0376718986410178,0,-0.132007140764993,0,0.463410602035685,-0.0158739013480854,-0.0845619109848805,-0.46018403669002,0,0.095882259207285,0,0.741313761927737,0,0,0,0,0.0457365360305863
ETC,0,0,0,0,0,0.147431395971704,0.355308533063408,0,0.0409619456939544,0,0,0,0,0.235148909068879,0,0,0,0,0,0
BV010082.Index,0,-0.0839403482682932,0.281036703073566,-0.0591217480181029,-0.0888016886884197,0,-0.0771327128004346,-0.0561774213710029,-0.0412434268820609,-0.0160595508208356,0,0.199804783681499,-0.0507827072250605,0,0,0,0,0,0,-0.0915992661095804
CVIX.Index,-0.300776794929317,-0.376333774472922,0,0.186027880276174,-0.0205297847069793,0.0303892442688874,0.237187482819333,-0.0680587862723271,0.0556599831550546,-0.0471280192546818,0.234501698048837,0.388335811256341,-0.0278612075922209,0.190886843416114,-0.62158347051964,0,0,0,0,-0.0789847487520675
DXY.Curncy,0,0.0128343358545713,0,-0.0544895757776193,0.0252540629827039,-0.00354295432316313,4.33680868994202e-19,-0.0397693930149351,0.000965390770032233,0,0,0.0935873523592654,-0.0202482589798835,0.0158704513167338,-0.0499457601900994,0,0,0,0,-0.0189315912114001
SPX.Index,0,0,0,0,0,0.033348735710795,0,0,0.010016629149815,-0.0188502285369214,-0.0233653015433373,0.0335102267716143,-0.032120607756575,0,0,0,0,0,0,-0.13612677458404
VIX.Index,0,-0.10143571135523,0,-0.399488486001945,0,0,0.137519247547875,0,0.413560993494,-0.689506904073992,0.25393223336223,0.608419068582589,0.0377303875493026,-0.0471644690167876,0,0,0,0,-3.76770694477022,0
