,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.246691893684129,0.123989808659869,-0.0507381539569067,0.0405499870627453,0,-0.0696699471745926,-2.16840434497101e-19,0.0881283529117838,1.16543566531282,-0.157929123890856,-0.301152257796791,0,0.0619585799646831
XRP,0.608440184313466,0,-0.0498102880525994,0.289595089400111,0.316601828002095,0,-0.334189930040048,0.180553830978995,-0.113031332726323,-0.286959390001493,0,0,0,0
LTC,1.25088850661627,-0.168401448944329,0,0.273381166488154,-0.314374756336857,0,-0.326367132567362,0.32333157958398,0.441821775145245,0,0,0,0,0
DOGE,-0.301124838027407,0.243487842100772,0.422843819478992,0,0.357205513668189,0.637281204282261,0,-0.0345046873856893,0.486006506659308,-0.931187463428463,0.418800424699427,1.14991894580775,-7.4802450343766,-1.16501871125898
XLM,0,0.090397300901118,0,0.70699491451738,0,0,0,-0.205477880755672,0,0,0,0,0,0
DASH,0.217597859868899,0,0.0334077677439959,0.572064434155434,-0.303619797992422,0,0.0151356361249815,-0.208472478626943,-0.570685655530351,1.10365267741024,0,-1.72681972723922,3.94070142114962,0.736978702182327
XMR,-0.842554640722411,0,-0.064162579032631,0,-0.255412274693129,0.449394574866561,0,0.614928884157193,0.422361221153113,0,0,0,0,0
XEM,0,-0.128294103753413,0.547621323920528,0,0,0,0.0622150520999973,0,-0.863170588859954,0,0,0,0,0
DGB,0,0,-1.38777878078145e-17,0.458845766834811,-0.426189265202047,0,0,-0.303578133443683,0,0,0,0,0,0.426212081593674
BV010082.Index,0.0723776909165183,-0.0567766513370352,0.0544933176752016,-0.114162553814752,0.0365031080465182,0.18246571904192,0.081990108087819,-0.0147020618852639,0.0859944784946418,0,0.179007955935639,0,-2.16790172836427,-0.319451489430514
CVIX.Index,0,0.243935404651326,-0.144963095262172,0.196024468277706,-0.0629497398540424,-0.26332407089152,-0.0321592064414905,-0.0778507384631731,-0.312584141576742,2.18570919048181,0,-0.796787735747339,3.20001059516299,0.778913619085701
DXY.Curncy,0,0,0,0.101149457162673,0,-0.0829610414346682,0.0128442420088973,-0.056682194814829,-0.172649642271177,0,0.12876996434269,0,0,0.0582105890851565
SPX.Index,0,-0.000290914464256675,0,0,-0.0138755175963141,0.0898968969790052,-0.00894711116011914,-0.00245650375069312,0.0132410937136614,-0.199920935550657,0.0228542617065501,0,0,-0.111988884719837
VIX.Index,0.390731036317029,-0.0869529962575489,0.177795247210705,-0.342604002097205,0.139160382647172,0.306678591911166,0.0503546793020255,0.0201668684254448,0.319387287616844,-1.66310461741351,0.400395646429541,0.158272778315946,-6.0672357810031,0
