,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.167898731089825,0.12949011947946,0.234433110440152,-0.120861505326067,0.0280832279926817,-0.0145575680100169,0.0607206035154264,0,0.186924293763918,0.00220999931797778,0.572350183063308,-0.62008251298293,-2.51762300028482,0,0
ETH,0,0,0.200773563074911,0,-0.0107663834376163,0,0.35920824827366,0.466769950291492,0.200921158506704,0.140308772711762,0,-0.149114902311007,0,0,0,0
XRP,0,-0.101757527599764,0,0,0,-0.0277006330130377,0.102091228904677,0.264819314848645,0,0.107962780662937,-0.0328825570084229,0,0,0,0,0.138552619905548
LTC,0,0.279286544385019,-0.16482917268634,0,-0.0269684892020447,0,-0.0219858160717354,0.00748132868764978,0.0264872628684643,0,-0.0307367458416425,0.0606226803064808,-0.420681971119693,0,0,0
ETC,-1.87658686152739,0,0,0,0,0.800196576580652,-0.523282918459769,-0.107258233857582,-0.942417176960063,0.424238485284323,0.241912062188477,1.70864685525311,0,0,0,-0.767692523099141
DASH,0.0429697137307082,0.232668051275715,-0.312906524379585,0,-0.0188742470311875,0,0.468758053360731,-1.01412126878607,0,0.601423288607532,0.013233310929063,0.812253406988166,0,0,0,-0.497981364263096
XEM,1.23651639763362,0,0.299330147856964,0,-0.0408506925255246,0.54669623982179,0,0.0213270433952815,-0.267282033422449,-0.0752156560578852,0.153959545490909,-0.463128403264439,0,0,0,0
XMR,0.442696754581649,0.186885983098135,-0.20086606985874,0,-0.0048772895610038,-0.527813752998404,0.0748420594056031,0,0.0339894765843715,0.309210202552082,0.130049825794585,0.588911384337919,1.1265378666964,0,0,-0.682054505014692
DOGE,0,-0.46452981636299,0.638925765790341,0,-0.140294115759546,0.528147956592315,0,0.133455784177404,0,0.307381543948957,0,0,0,0,0,0
XLM,0,0.0771394734238736,0.283088269024112,0,0.0492561596730777,0.0293808696689323,0,0.163795893874763,0,0,0.0452824947932399,-0.309806501471665,0,0,0,0
DGB,0,0.51010160428308,0,0,0,0.529168159994218,0,0.33208697313216,-0.706299196778448,0.592053094715974,0,0,0,0,0,0.987243556748961
BV010082.Index,0,0.120070185022429,0,0,0.0258662580632904,0,-0.151625744827682,0,0,-0.143598010305679,0,0,0.00494598730568919,0,0,0
CVIX.Index,-0.0797547305283886,0.107185957383277,-0.0662933065506891,-0.095356614661695,-0.020464552293102,0,0,0,0,0.0418768776639025,0,0.164275025357822,0,0,0,0.270956298654692
DXY.Curncy,0,0.00504136581260928,0.031458426804703,0,0,0.030135159589115,-0.0573890616058704,0,0.0135950156962552,0.0071023518988983,0,0.0389478282734131,0,0,0,-0.0465142518054855
SPX.Index,0,-0.0047894993218933,0,0,0,0,0,0,0,0,-0.0067354401100051,0,0,0,0,-0.046295762929386
VIX.Index,0,-0.237158565788981,-0.14363367052786,-0.0824569865771109,0,-0.253969421725797,0.166352292584761,-0.248655298856861,0.149482167572848,0.112717713823094,0.0558396026157566,0.342286439165499,0.736174202190616,0,-7.12956941585272,0
