,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.511703449360062,-0.00938075666343932,0.0397646957244929,0.0275336267673189,0,-0.162772156473132,0,0.0537072628416873,0.0204934848833436,1.38777878078145e-17,0.0922505563777358,-0.0791186731911791,0.306761703151864,0,0,0,0.30136073661451
ETH,-1.7078775598173,0,-0.0679325439145044,0.139966729666187,-0.0549728330382838,0,0,0,-0.00698282091642025,0.127064776539648,0.102158039268395,0.214373736098981,-0.134957701043093,0.869074627252968,0,0,0,0.578852070511647
XRP,0,0,0,-0.293439982399032,-0.339719501155939,0,1.0043220697138,-0.483033216567895,0,-0.483644174958489,1.61667808545852,-0.482612929322242,-0.238659429822348,0,0,0,0,0
DASH,1.4241447554874,1.4717161416966,-0.0857130270744293,0,0.531827323024795,-0.163463286101143,-1.36038308685412,0.142849277193025,1.34553173049534,-0.33777569830098,0,-0.940280459072641,0.0566547553610766,-1.08407998722827,0.0255561856517137,-7.14055674944719,0,-0.462895960646958
LTC,0,-0.279386519572178,0,0.396253287906396,0,0,1.03123317380178,0.0958933793623957,-0.93903709134,0.616852932363022,0.02158547256733,0.267230338944806,0.205365481579098,0,0,0,0,-0.0930191832463594
XMR,0,0,0,0,-0.140949414934451,0,0,0.126236949267744,0.147895573613629,0,-0.00895918089523327,0,0.0777434124376031,0,0,0,0,0
ETC,-0.396086847471437,0.0990116887958344,0.0534681259591278,-0.219458213700807,0.356923452828046,0.149199444792422,0,-0.0948204137098238,0.464694298478605,-0.212237557114469,-0.15848148852966,-0.302124959989396,-0.045559014574394,-0.0856593151194833,0,0,0,0
XEM,0,0.367119128083397,-0.437830416707475,-0.485636692659132,-0.157659135265965,1.03928353294425,0,0,0.0665373380131899,-0.560874138177461,1.25978192295135,-0.0457478611455443,-0.240806024261144,1.04053214632895,0,0,0,0
ZEC,0,-0.485724611839495,0,0.204642116197252,-0.350547988996129,0,1.21672944216303,-0.0368367390054382,0,0.427152851410674,-0.0955510131645225,0.428076348553162,0.175830953811509,0,0,0,0,-0.0401856727908092
DOGE,0,1.02473309598777,-1.38777878078145e-17,-0.32944480677524,0.483344939189383,0,-0.801452762707817,0,0.674440244555422,0,0.269765014024307,-0.116579445566136,0.111204609787201,0,-0.936034370357474,0,0,0
XLM,0,-0.170391720667489,0.347931807020666,0.164655977943918,0.237121750548217,0,0,-0.372655193680178,0,0.35031180465287,0,0.335068742128586,0.449539317085037,0,0,0,0,0
NEO,0,0,-0.124328225853273,-0.291696104071425,0.0733522167810413,0.0315417532921392,-0.314528087703798,0.0443577366249083,0.275106440105947,0,0.179285198969503,0,-0.123499528713566,0,0.232573487746302,0,0,0
DGB,-1.57719654918445,-1.29754009757742,-0.130290278036519,0,-0.408831673570725,0.563691418628224,1.04953187592968,0.532307186944385,-0.691309763445484,0.808727242669036,-1.38777878078145e-17,1.21517483665364,0,3.50177866578388,2.35810753655286,0,0,0.239699449965424
BV010082.Index,0,0,0.00181211940300357,-0.0150101998053097,-0.0249272226842694,-0.0104115787098627,-0.0260390390277342,0,-0.0122150346619237,0,0,0,0.0308309566892423,0,0,0,0,-0.128056079376225
CVIX.Index,0,0,0.0235996176077851,0.0678469852451244,0.0342387203442102,0,0,-0.0131870360657993,0,-0.056886282523637,0,0.0641658488739475,0,0,0,0,0,0.0354935583228694
DXY.Curncy,0,0.00198568966964477,0.00802158053470881,-0.0173904227028688,0.00719988828384805,0.028132441660718,0.000571740731390337,-0.000760386641680596,-0.000597021971395865,-1.0842021724855e-19,-0.0212111757492377,-0.0166104304704986,-6.7762635780344e-21,0.010044699558203,0,0,0,-0.014576449871584
SPX.Index,0,0.00473554830497776,0.0080223146525117,-0.00979572801459424,0.00680287665284261,0,0,0.0082129684798058,0.00511950326849117,-0.00395245913983393,-0.015608169963835,-0.00292428000633865,0.00017519223365184,0.0446702585771967,-0.0366623613527663,0,0,-0.0264405626639117
VIX.Index,0,0,-0.00673328020901841,-0.00136744005199838,-0.00840619631489566,-0.11328173774038,-0.209986117559722,0,0,0,0,-0.0519855889548629,0,-2.01794938780753,0,0,0,0
