,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0364449989345047,0.123537728573351,0.0913205687683183,0.0709929605570517,-0.12108200262576,-0.0297357500932823,0,-0.180136067119679,0.0533645797619729,0.0436530906824761,0.103603674460401,0,-0.214061934326144,0,0,-0.169386873156686
ETH,-0.448367642498649,0,0.188059042229354,-0.233926970082104,0.519005794408839,0.320781925800213,-0.278218665458551,0.986436148182306,0,-0.157341698385345,0.161846818600571,0,-0.0344458423273858,0.422121211193329,-0.365878907226504,0,0,0
XRP,0,0.454917414408825,0,0.0176824605215774,0,-0.317720554647896,0,0.205159114872479,0,0.0910244987941809,0.192099394919599,0,-0.0929311808584713,0,-0.247820614002653,0,0,-0.217609720004924
LTC,0,-0.933199232793332,0.648654629068752,0,0.598604629184574,0.761479471761431,-0.220938079819671,0.0465114037045584,0,0.211582511953487,0.0820450593314491,-0.380733668789282,0,1.443092861443,0.172458712424792,0,0,0
DASH,0,0.599255850493861,0.0267307085370073,0.21130433776388,0,-0.269534355314766,0.0818721265432847,-0.698213670437858,0,-0.048130521186218,0.00895227505158027,0,-0.00126827607924262,0,0,0,0,0
ETC,0.574582059430915,0.54207036549014,-0.347426651463387,0.159639079437359,-6.93889390390723e-18,0,0,0,0.139178669247616,0.0327618008882709,0,-0.0895632348290723,-0.0504992571791634,0,-0.548883339959537,0,0,-0.133421353010797
XEM,-2.8029756032531,-0.841834122219302,-0.305385891543105,0.236730477960588,1.55580723552774,0.443353976208118,0,0.843559983509731,0.857056807845538,-0.49524472297712,0,0,0.516132859206256,-0.985931341482868,-1.51253013796607,0,0,-1.06897697310457
XMR,0.781835238729298,0.672107560849699,0.00395414560020138,0.0588359079113261,-0.613334780589483,-0.21149683843263,0.431024544838998,0,-0.0716569793444332,0.264668782141354,-0.0145652058489842,0.0462628298555126,0,-0.01491785022658,0.555270698419641,0,0,0.227974364034817
ZEC,0,0.475851245986541,0,0,-0.21402759604595,0,0.214043452710118,0.10064491094807,0,-0.0106163056326834,0.1302083788946,0.240907163546934,0.000537683928184248,0,0.115689799314829,0,0,-0.00131463144956538
DOGE,-1.00447956658603,0.416386982121993,0.102803668462524,0.549146174584853,0,0,-1.38777878078145e-17,0.0455775742851266,0,0,-0.223799779727618,0.258804590375247,0.287401688373283,0,-0.179032829610734,0,0,-0.226622488684004
XLM,0,0.241952608120126,0,0.289946375099546,0,0,0.105778810394722,0,0.636188549324637,0,0,0,3.46944695195361e-18,0,0.0788543890410064,0,0,0.00721792453503768
NEO,1.16026666071844,-0.204988130283774,0,0,0.449177042957976,-0.0907577781744692,-0.0390646975711121,0,0.523787626093701,0.420338999792105,-0.424227418221978,0,0,0,0,0,0,0
DGB,0,0,0,-0.264993682856123,0,0,0,0,0,0,0,0.228014995079082,0,0,0,0,0,0
BV010082.Index,0,0,0.00326990818439668,0.00466560934633839,-0.0225724045019603,-0.0891061551031752,-0.0618719747789887,0,0,0,0,-0.0807742135150551,0,0,0,0,0,-0.160820440331032
CVIX.Index,-1.33677360958497,-0.60648823705121,-0.128503043619143,0.0810475017320437,0.891867417775933,2.77555756156289e-17,-0.555724244492538,0.864310089400259,0.541809568955287,-0.233124872020748,-0.0573466547738019,-0.254477269253323,0.236297914344935,-0.713110810010889,0,0,0,-0.624425967645387
DXY.Curncy,0,0,0.0145337948804199,-0.0157801002351852,-0.0308531626691824,0,-4.33680868994202e-19,0.0588848214625309,0.00316717084601671,0.00971876498304834,0,-0.0182151008837761,-0.0115391084608832,0.0816651837737498,0.0158318880461169,0,0,0.0404163094004019
SPX.Index,0,0.0158501130884593,0.00334537535309869,0.00386167819127963,0,0,0.0109727188779344,0.0431900049193655,-0.0265091854781165,0.000512279434093584,0.000138227156279571,-0.0292896839154562,0,0,-0.0215870356659379,0,0,-0.0490342423318575
VIX.Index,-1.14324897701349,-0.0847073455169585,-0.350358044307666,0.301238512700968,1.09603695449113,0,-0.686911245010593,0,0.664797118354552,-0.370185543228331,-0.116265643473138,0,0.456043013054602,-2.04124401291801,-1.25882338695854,0,0,0
