,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.107951298363516,0,0.0635604205004813,-0.0933290323270595,0.0782311176877686,-0.0211186863753353,-0.184577976499148,0,0.0447125120734137,0.101954827548514,0,-0.0321849794275889,0,0,-0.100537396734179
ETH,0,0,0.0873976633254354,-0.418516496563634,-0.396047660618147,0.0799085603924212,-0.140313313394351,1.47611757095505,0,0.13053992780485,0.123951451423931,0,-0.12946863215723,0,-0.0839994425174402,0,0,0
XRP,0,0.268817865881885,0,-0.0101581413493062,0,0,0,0,0.184677596899749,0.16034087090886,0.523981379389526,0,-0.19324784986835,0,0,0,0,-0.134502805746909
LTC,0,-0.361738745353446,0.158209546520574,0,0,0.218082710913607,-0.364019536436662,0.107247362170908,0,0,0,0.055182962543209,-0.0134693785218298,1.59390461656111,-0.162071057010992,0,0,0
DASH,0,0,0.0877787168709279,0,0,-0.152663099098221,0,0,0,0.0762441228411277,0,0.0505024830351831,0.0307081874298113,0,0,0,0,0
ETC,1.94957058674369,0.13029540936149,0,-0.0964153068828987,0.409103184505135,0,0.413169925257657,-1.07110627635449,-0.245917243458161,0.275479660880759,-0.185646593748842,0.600610677241961,-0.220789358955893,0,0,0,0,0.335546506374683
XEM,0,0,-0.322998809953435,0,-0.246077505729988,0.21978281143923,0,0,0.655371317638839,-0.371249944931543,0.84024682190837,0,-5.55111512312578e-17,0,0,0,0,-0.524054407194608
XMR,0,0.257892091412005,0.103826478908857,0.0707371526195829,0,0,-0.0224405615455636,0,-0.0357021074276168,0.0563721575473532,0,0.0971671071744439,0.0534768405894602,0,0,0,0,-0.0710956393787675
ZEC,0,0,0.175298335891338,-0.182218008011185,0.614407189718901,0,0.112050666825439,0,0,0.0998790696307557,0.0248973832212194,0.0194576715293703,-0.0892318738851771,0,0,0,0,-0.0503148571792774
DOGE,-2.13498082407687,0.05539049759171,0.425346268682388,0.176426314921064,0,0.391070045097177,-0.0487367095225145,0,-0.228127261349918,0,0,0,0.245523673597862,0,0,0,0,0.134483902216298
XLM,0,0.278077392690428,0.272288133153574,0.374556433702989,0,0.401598310888975,0.249582780549856,-0.0673986143454535,0.536241249529731,0,0,-0.288187257996569,0,0,0.460229381009155,0,0,0.0586091927139078
NEO,0,0,0,0.160168369877014,0.670638723354727,-0.0148577944988803,0,0.295082681228978,0,0.330007213595279,0,0,0.13981068345736,0,0,0,0,0
DGB,0,0.109985176986904,0,0,0,0,0.0798082799954895,0,0,-0.221817823232477,0.372063556984321,0.183398279570907,0,0,0,0,0,0
BV010082.Index,0,6.93889390390723e-18,0.0120290498691805,0.064696234052238,0.143033904855685,0.0216788596268505,-0.0539256191475932,0,0,-0.0490641018848061,0,-0.0569501636344471,-0.0293517751250632,0,-0.188587639198323,0,0,-0.22968745483592
CVIX.Index,0,-0.233160710334306,-0.102157361111131,0.165827555487107,0.654085218179633,-0.0884600586022102,-0.365068245443401,0.149161269166603,8.67361737988404e-19,-0.0551579800386372,0.142345464857883,-0.23282122428423,0,-3.55383575642914,0,0,0,-0.935190643973648
DXY.Curncy,0,0.0235609595483048,0.0108907400936365,0,0,0,-0.020863620927495,0,0,0,0,-0.0159444710794743,0,0,0,0,0,0.0151197119770696
SPX.Index,0,0.0265050447892965,0.000865260694256572,0.0120944584304787,0,0.000171820523561843,0.0121765247419835,0.0222843852568032,-0.0275246267812057,0,0,-0.0173475364311169,0,0,-0.0138737330037651,0,0,-0.0466538861762483
VIX.Index,0,-0.18789933836444,-0.0211256767889179,0.217451849209776,0.642712642317333,0,-0.355346026389023,0,0,0,0.061149357513993,-0.25405117979021,0.00157208597503954,-3.92077441128286,-0.978579989070253,0,0,0
