,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0540375359873376,0,0.84991156271916,0,0,0.108765124556479,0.0423157853722113,0.212110016728837,-0.0787712687677365,0.108295333403143,0,0,0,0,0,0.102274767378297
ETH,0,0,0.0370903806842774,0.0940662225912904,0,0.211145274194693,0.236657642558676,6.93889390390723e-18,0.153879444571074,0,-0.529199100336938,-0.0932576617508731,-0.0595238984707777,0.914081039295264,0.361540371826608,0,0,0
DASH,0,0.020706270054367,0,0,0,0.739790189403159,0.546486434850849,0.0967307275128469,0.00272666040458993,0,0,0.272535457599725,0.219368745143307,0,-1.11879207500604,0,0,0
XRP,0,0.173806303139075,-0.133620900190928,0,0,-0.0564908656076999,0,0.239626572025694,-0.0540733987149755,0.372451026181357,0,-0.249384514383086,0.0326698649885677,0,0,0,0,0.238523177137484
LTC,0.377152527760954,0.0348653745800922,0.00507430394701893,0.205509296635397,0,0,0.0109829581027597,0.0319370703291588,-0.0261382382060297,-0.131312014527791,-0.0774634561616415,-0.032859972807064,-0.00854551748747084,0,-0.194186113906614,0,0,-0.0828270708515027
XMR,-0.140247137433033,0.591687553847643,0.0914216274776597,0,0,0,0,0,0,0,0,-0.1306352824215,0,0.488471997685866,1.34381435151557,0,0,0
ETC,0,0.412609349774613,0.222204357691445,-0.264635861426933,0,-0.0647735445666341,0,3.46944695195361e-18,-0.0911329183556623,0.163369079154151,0,0.0602090962411695,0.070287577126852,0,-0.212717618443584,0,0,0
XEM,1.38675072265692,0.103768172793023,0,0,0,0.0295859014629929,0,0,0.120808280343071,-0.880388330170483,0,-0.2535888811444,0.297930216954441,1.4776659582986,-1.41122827493761,0,0,0.0531796915728261
ZEC,0,0.595371682479218,0.373991925471414,-1.03395302931075,-0.066243437343144,-0.371400179152002,0,0.193104202812324,0,1.22659708124108,-0.32589406468457,-0.666632860103039,-0.108683266067387,0,0,0,0,0.654438440557803
DOGE,1.5888672952476,0,0.140970551202809,0.72476982983911,-1.17406904894471,0.172846264233526,-0.290406767027651,-0.406431888930647,0.0777827504587364,0,0,-0.07666909838996,0.0621374715763739,-0.182353524199435,-1.3819166937191,0,0,0.0489393838389068
XLM,-0.252165522550005,0,-0.00100506143592893,0.237577065951322,0,0,0,0,-0.141625310122074,0,0,-0.11324871660247,0.0105516584996894,0,0,0,0,0
NEO,0.477239937664725,0,0.121295776576536,-0.704273913805028,0,-0.419387769873479,0.334772597769477,-0.393085470146445,0,0.127567609783716,0,0,0,1.3458282960666,0,0,0,0.488141919271033
DGB,-2.50382060287153,0.18902333291911,-0.112266929859336,1.37759880290287,0,0.303436512362139,0,0.545322585862267,0.10079224154152,0.135853362564452,-0.0330315388547397,1.37373569595868,0,-1.99384936678811,1.00513279902017,0,0,-1.29805323136343
BV010082.Index,0,0.0805772013712974,0.00408208792337694,0.357053390730067,-0.70082750859191,0,0,0.121339209791542,0.0330768569347144,-0.101993207215687,0.152309642789929,0.217208610005642,-0.142653246103983,0,0.238048187749706,0,0,0.00437295072820792
CVIX.Index,0.768948071481962,0.0924895762679502,-0.0290817617781295,0.253063969199232,-0.947250853882246,0.078505392372488,-0.0886455210278946,-0.103166918899656,-0.0331543893695578,-0.417257608607963,-0.108611783458922,-0.0537834524009596,0.0275035133425089,0,0,0,0,-0.0239446850529028
DXY.Curncy,0,0.019466043636491,-0.0078523392442226,0,0,0,0,-0.0238041380683694,0.00314321599532155,0,0.00288305844936926,-0.00169788676411941,0.0123547073080037,0.189676368756344,0,0,0,-0.0107603728353915
SPX.Index,0,0.0164166920456075,0.000615569397771623,0.0111061983386017,0.0191041315287802,0,-0.0162312758788846,0.0018254729894146,0,0,0.0166431270086804,0,-0.00655879895236617,0.0624625831509208,0,0,0,-0.0496882507058459
VIX.Index,0,0.152097369387368,-0.00897161659587189,0.737516042226123,0,0.0493245801548366,0.000127527602009766,0.0555927831312751,0.110527063025865,-0.344328111356597,0.283509111802331,0.692096282116677,-0.095513646717819,-0.973751686968308,6.93889390390723e-18,0,0,0
