,BTC,ETH,XRP,LTC,DASH,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.536423030522196,-0.0169529039066961,0.0126254619572974,0.0433992488079493,0,-0.123705117566241,0,0.0112985187877536,0.0461564691393298,0,0.117543638975654,-0.0915480039860855,0.331623529167216,0,0,0,0.25574951279384
ETH,-0.961219688154935,0,-0.0570113504283803,-0.0372014809278586,0.252031788676512,0.0518605270748192,0,-0.067488760012479,-0.245002912060336,0,0.184395749318998,0.459124343883054,-0.132620468078329,0,0,0,0,0.279368210616459
XRP,0,0.0355953545071768,0,0,-0.530972672672488,0.964860586300685,0.177025661226041,-0.891411459234449,0,-0.749415554070864,1.46359463843399,-0.027931466813411,-0.249805673691765,0,1.52337954098998,0,0,0
LTC,0,-0.241566854235201,-0.0578724139320167,0,0.336658266335921,0,1.03756350566108,0.121709585684773,-0.691443365922544,0.63224763872696,0.126456337698548,0,0.163321395394938,0,0,0,0,-0.0357048869973092
DASH,1.4425130290109,1.56317239530111,-0.15418002916448,0.565829598475375,0,-0.241092704554329,-1.68724485299979,0.104529225947021,1.46381678569686,-0.375414359545305,0.133220282878848,-1.00688234527909,0.0575126728548237,-1.92258965822327,0,0,0,-0.537926429881688
XMR,0,0,0,-0.154241608566445,0,0,0,0.118537534937454,0.0761839540554897,0,-0.00623255248674525,0,0.0965703815125157,0,0,0,0,0
ETC,-0.0536649826352685,0.309386304311068,0.0231415161863194,0.330927430927849,-0.175692369791561,-0.0316120845909209,0,0.00989678617460421,0.57571573732782,-0.277616117895725,0,-0.261730358580463,0,0,-0.758279985679876,0,0,-0.0686865901683949
XEM,0,0,0,-0.0419598240433623,-0.369473700172509,0.415201247532405,0.138135730591933,0,0.0737610976440566,-0.192430218236133,0,0.0730547799607084,0.237438118665179,0,0,0,0,-0.492080307793025
ZEC,0,-0.489120446654845,0,-0.345222917554538,0.18909162078028,0.0157150991688006,1.22905284733609,-0.0426695422668313,0,0.42330263794045,-0.0976636619112786,0.423076799623654,0.179756028372721,0,0,0,0,-0.0497369409192067
DOGE,0,0.83764425784808,0,0.407278442758295,-0.204659254662054,0,-0.34206434908726,0,0.300456851163426,0,0.17490138277849,0,0.106204571049661,0,0,0,0,0.239518869395559
XLM,0,0,0.385791136175349,0.279726750356139,0,0.248147812693948,0,-0.303669818729682,0,0.0889618581027012,0,0.167927262114585,0.439797731109771,0,0,0,0,0
NEO,0,0,-0.159398336339409,0,-0.236900016852493,0,-0.185885388739174,0.0612851439380437,0.387460332365219,0.0209619439983947,0.277044752150861,0,-0.109063719911281,0,0.0491576890789867,0,0,0
DGB,-2.10401477520692,-1.0166904802492,-0.0204795064456785,-0.0353342557323896,-0.181138223223551,0.81729044511807,0,0.113357314294817,0,0.211397853938662,0.00239144670526659,0.967304543024432,0,3.79940987545568,0,0,0,0.551552654387031
BV010082.Index,0,0,0,-0.0199132519034748,-0.00542090959926927,-0.00470140405977736,-0.0338200212984734,0,0,0,0,0.00820100948251446,0.024948794020498,0,0,0,0,-0.0947497610317737
CVIX.Index,0,0,0.0236000112488371,0.0342390827964498,0.0678334905331442,0,0,-0.0131927469369302,0,-0.0568902481262888,0,0.0641649531687989,0,0,0,0,0,0.0355298447720793
DXY.Curncy,-0.0033816642838106,0,0.0110921319811371,0.0100478362679468,-0.0138955449867304,0.013600405065719,0.00976880288447475,0.00541398703454624,-0.00334163329533337,0,-0.0261086325336008,-0.0072653307024474,-0.000878768029168279,0.09755712720683,-0.0166545414101429,0,0,0.00829224666709777
SPX.Index,0,0,0.00131203570921064,0.00291821772019206,-0.00996002446557591,-0.000405426252189197,0,0,0,-0.00677861550948007,-0.000175389763235817,-0.00321214319997055,0,0,0,0,0,-0.031430892569986
VIX.Index,0,0,-0.0105085541443856,-0.00834241734364313,-0.00500206545402012,-0.111921383347819,-0.213847817908392,0,0,0.00718629360082004,0,-0.055620955291643,0,-2.03208142823465,0,0,0,0
