,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,1.09086853379231,-0.0341325120020922,0.00836616894225774,0,0.101924859078574,0.105659077380939,-0.00747959421749487,-0.0746662430900696,0.326546779025163,-1.37828244767576,0,0
XRP,0,0,0,0.212675784930719,0,-0.213940289219149,-0.130332153640224,0,0.311577690233316,0,0,0,0,-0.186731405740941
LTC,0.653990304974515,0,0,-0.0252078632333889,0,0.119064137833142,0.056993682763073,0.0365231120213027,0.179349247594425,0,0,0,0,0
DASH,1.11821689345398,0.0122651151529768,-3.31166625767802,0,2.42224959010101,0.816135754363665,0.218851700085682,0.903821561738036,0.292315147702606,1.59287469648891,1.63885702700985,-10.1593595549171,-2.57127823653917,-0.656012400638723
DOGE,0.38923847308227,0,0,0.0157172994600773,0,0,0.0247045162685969,0,0.123420019443656,0,0,0,0,0
XLM,-0.516785907354085,1.5358727659543,3.36319397634097,0.0652157025136688,-0.955536279925565,0,-0.61266808790626,-0.656049658205384,-0.728357817103064,-0.887793884603412,-0.72219196474372,0,-3.23153394256611,0
XMR,2.53263099007387,0,-2.77555756156289e-17,0.123213616752942,0,0,0,-0.238963956854372,-0.670051138771224,0,-0.444080660707865,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275424888601138
DGB,0,0.743248153526826,1.37321867653728,0,0.0925252560305914,-0.49382796976623,-0.126192652008207,-0.00934598983764861,0,0,0,0,0,-0.466636185587999
BV010082.Index,-0.157771014903365,0,0,0,-0.00119325587136838,0,-0.0712593533421153,-0.00899218544039664,0.103906177720381,0,0.281125582879327,0.431210483119208,0,0.106783047531623
CVIX.Index,0.12641428712072,0.363292878613543,0,-0.0248330209563504,-0.067664933476818,0.101733684133252,-0.0795990051022927,0,-0.128991603222086,0.364579265358337,0,1.86117688772583,0,0.0180838253619299
DXY.Curncy,-0.088149065934995,-0.00235490809274896,0,-0.0427898110538521,0.124752145564756,0.0359750113725386,0.0238734327560209,0.0478704753453578,0.0179757298839405,0,0.145186148828383,0,0,0
SPX.Index,0,0.00350533859004736,0,-0.0162440400899956,-0.0659100674550605,0.014288247080549,0.0148691351157966,0,0.0223250709086342,0.0324104272268464,-0.0131671382881898,0,0,-0.126615811651643
VIX.Index,0,-0.0603218207457552,0,-0.171361640015677,0.259517476265401,0.132912569679755,0.0578562334861495,0.169924709206867,-0.136721486160274,1.06811720996177,0.00489056562890243,0,-4.02050711872231,0
