,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0447398653731405,0,0.227795527265285,0.118188763078813,0.438092923993885,-0.107994787612475,-0.0532806883187084,0.50516676077097,0,0.0341118862543775,0,0.0994887944832489,-0.483134968853044,-0.022000192585613,0,0,0.130836160360891
ETH,0,0,0.166656366642383,-1.73472347597681e-18,0.104006994601576,1.73472347597681e-18,0.119497108788635,-0.359566024857431,0,0.478046147715607,0.0718946708395535,-0.119974743336354,0.0803943972523852,0,0,0,0,0
XRP,0.0713239856539146,0,0,0,-0.0137165456379521,0.174229459250016,0,0.0787041372088167,0,0,0,0,-0.0485044421309361,0,0,0,0,0.0989282411480558
LTC,0.000507464636196541,0.122060944842514,0,0,0.313325502122221,0,-0.40428861415585,0.50836221079919,0.556814688524611,0.310967120909703,-0.193053404844388,0.413382176465477,0,0.196051492006822,0,0,0,-0.0287693616772719
XMR,0.240212530179336,0.173233236067834,-0.323523072941642,0,0,0.345790163542668,0.356589048049203,-0.392259694288103,0,0,0.144895627932936,0,-0.117035532582987,0,0,0,0,0.0235004859503704
DASH,1.54360441362778,0.0915661505007832,-0.438560630841821,-0.216781397918171,0.0716255712242238,0,0.257775398296055,0.40881635246086,-1.37882551215559,0,-0.0480961207331266,-0.301134296490699,0,0,0.748767181726984,0,0,0.178456030618393
ETC,0,0.458455784414644,0,0,0,0,0,0,0.295168177518873,0.529204263317886,0.0305602658577492,0.134890695684489,8.67361737988404e-19,0,0,0,0,-0.307472698068796
XEM,-0.535970279382259,-0.695047528401487,0.405854421681296,0,-0.063885196114878,0.686720151314158,0.256866757514407,0,0,0,0.339629871373825,0.1284974115936,0.114694373554593,0.289885113884688,-0.679879913907218,0,0,0.158362672454592
DOGE,0.614925917091451,-0.0556994707517736,0,0.0914755575955155,-0.0555984939413158,-0.164400654937523,0.171084445619572,0.029143966739709,0,-0.0703815977359104,0.140705627905428,-0.210910223813385,-0.0082258038427586,0,0,0,0,0
ZEC,0.04436739699134,0,0.0824029288084656,0.162471472704186,0.0296782693920742,0,0.244219361290571,0,0,0,0.503365851044134,0,0.0195249287292045,0.797811390739641,0,0,0,0.364252919111958
XLM,0.0354526905086981,0.288213160281871,0,-0.188384197785746,0.0399972331139262,0,0,0,0.603933390241496,0.151638502777098,0,0.282032041364742,-0.142946370717146,-0.450657951403599,-0.136838639738864,0,0,-0.186070783964041
NEO,-0.745874807806371,-0.564521565732008,0.461594231504011,0.451620482321516,0.246660271727736,0,0.672745297276938,-0.192503288698618,-0.471775437343035,-0.124174192881849,0.628305055974929,0,0.320978416646357,-0.314053186766631,-0.606295791014468,0,0,0.449961513661319
DGB,1.52610048080385,1.05102809517013,-1.34698313530977,-0.929850073701219,-0.521080449350344,-0.439626220748618,-0.0319772763927993,-0.0181641087801939,0,0,-0.484215227933148,1.48820506014537,0,3.12894552787305,0,0,0,0
BV010082.Index,0,-0.0487690685706518,0,0.0399410585430097,0.0015194085757084,0.0876020908297216,-0.0752090027399141,0.0298302461773745,0,0.0406929578735964,0,-0.126038687086764,0.0305795453532322,0,0,0,0,-0.106502737928474
CVIX.Index,0,0.159677170941003,0.334001380122974,0.0511268434623954,0,-0.0280396212537402,0,-0.227325330177122,0,0,0,-0.172745870131452,0,0,0,0,0,0
DXY.Curncy,0,0.0234739592109021,-0.0488202247442478,0.053792453598824,-0.0236361685175381,0.0281654257634821,0,-0.00588568604456271,-0.0376716546402795,-0.0308236022403413,0,-0.0112899526861254,-0.00202447867137957,0.167104478376216,0.0607317379284532,0,0,-0.011240548378817
SPX.Index,-0.00689229706048883,-0.00124263001517762,-0.0165363672018714,-0.00311421054868288,-0.00218404185617802,0,0.0101983138123383,0,0,0.00354433284991449,0.00976284854143948,0,-0.00180120536296007,0.0567867871680206,0,0,0,-0.0606330273541158
VIX.Index,0.751595552978165,-0.0846056765001405,-1.38777878078145e-17,0,0.15605035163109,-0.307793959356776,-0.300644724831656,0.303674482654325,-0.347053325911258,-0.185398266748545,-0.244932036167743,0.0377999415787173,0.0669391020378021,0,1.61780658810095,0,0,0
