,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,XLM,ZEC,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.232411238915819,-0.124391146352808,-0.0446491674125527,0.23050900582607,0,0,0,0.253834987076502,-0.119944285568369,0.695301343786709,0.151805730888527,0,0,0.00143616460694052,0,0,0,0,0
ETH,0,0,0.0819620396809099,-0.147461810619063,0.159571984850031,0,0,0.163074253770468,0.183965091583197,0,0,0,-0.00454449287381779,0,0.0330500644026033,0,0,0,0,0
XRP,0,0.27105728461292,0,-0.601790446187268,0,1.09184426588317,-0.973395680897328,0.117059344850631,0.148632300395146,0.159223124121823,0,-6.93889390390723e-18,0.144168584279596,0,0.0422408309549105,0,0.253538335209065,0,0,0
BCH,-0.0541804122510095,0,-0.0822198923233486,0,-0.296703796720944,0,0,0,0,0,1.7135257669462,0.0230457757138064,0.021568857573561,0.176973409255211,-0.0602298908557365,0,1.2511878346799,0,0,0.28804258308172
LTC,0.293426129436478,-1.21588825679941,0.0962150740012966,-0.485869334133537,0,0.433032032003857,0.143250594640455,0.109583085936859,0.550633777883404,-0.421813278281877,2.10376355782984,0.128106712890733,-0.00310526701693201,-0.0289182347201061,0,0,0,0,0,0.120192654532987
DASH,-0.195279741366058,0.295050768267056,0.0916738769660003,0.225434708780526,0.22720225562801,0,0,-0.06694117284449,-0.118232214286579,0.180561531390443,0,0.102632850745498,0,0.235777205917332,-0.148402341401665,0,-0.612342128425707,0,0,0.0960591426517898
XEM,0.232587009681697,0.663556284519332,-0.404769667353367,-0.336820645763045,0,0.440232669111354,0,-0.104164617888651,-0.222246790071746,0.370076956153651,0,-0.105471615467582,0.124632547599009,-0.152110756244334,0,-0.547213106451244,1.08141402367274,0,0,0
NEO,-0.66028685524847,0.206622048511902,-1.38777878078145e-17,0.66189296185443,0,0,0.166921250117126,0,0,0,0,0.178773101350958,0.0857198481240002,0,-0.0753634898487159,0,0,0,0,0
XMR,0.524577793761999,0.369027122568845,0.0852464225771033,0,-0.0497678381490998,0.262290430743372,0,0,0,0.164870887198385,0,0.00828739396052391,0,0.209047252460106,-0.117405879619756,0,0,0,0,0
MIOTA,-0.41944890915047,0,0,0,-0.332055073184512,0,0.0971685911335394,0.110124345942247,0,0,0,0.181370746368465,0.0906625945020593,0,0.451648250426198,0,0,0,0,0.628343649240847
ETC,0,0,0.0579175761304914,0.15136856579963,0.0244195015438136,0,0,0,0.201277524842975,0.0972474431314006,0,-0.0195102744658041,0,0,0.0635810478003717,0,0,0,0,0
ADA,2.64438144972032,0,0,0,0,0.990659813820111,0.134685855085509,0.234853473091328,-0.784481597532432,0.430506748573052,-2.35906732307055,0,0.0159685219661995,0,0,0,0,0,0,0.253320769898726
XLM,0,0,0.650813797499026,1.67737532610283,-0.0356211709240274,0,0.714018251975121,0.459185677644093,0,-5.55111512312578e-17,0,-0.290292057500889,0,0,0,0,0,0,0,-0.855359339326426
ZEC,-3.46944695195361e-18,0.916789500315533,-0.260856883077013,0.252560300285697,0,-0.0588808342465852,0.148380772798128,-0.349250693968823,0,0.172839896116148,0,-0.0719405211516982,0.0220397401805684,0,0.322170362238972,0,0.0426089199690482,0,0,0.360514133921171
EOS,0,0,-0.367193777505477,0,0.377061503036527,0,0,0,0,0.0972364763754958,0,-0.0875095906881508,0.0121418940362823,1.11189020858513,0,0,0,0,0,0.152174203911627
BV010082.Index,0,0,0,0,-0.101522354850037,0,-0.0172951802997923,0.0192830003474655,0,-5.42101086242752e-20,0,0,0.000716280656998322,0,0.0448006270501634,0,0,0,0,0.0387829658261408
CVIX.Index,0,0,0.100293706420364,0.135385427863722,0,-0.35508610302905,0.0809495004316559,-0.0303500092986288,0,-0.0464753455807231,0,0.0644251262373463,0,0.100585375372055,-0.048501043445329,0,0,0,0,0.0376766716154888
DXY.Curncy,-0.00886825092421008,0.0601539808006951,-0.0157507875030314,0.0122780522516655,-0.00933475606011531,-0.0383903553830585,-0.0201978045532062,-0.0166359024189214,0,0,0,-0.010244649091993,0.00286148074447147,-0.00234375247437465,0.0115000185565666,0,-0.110498340163354,0,0,0.0337080251308292
SPX.Index,0,0,-0.0124033494843279,-0.0218847764718868,-0.0128094929756741,0,-0.0108702173722563,0.00701966586995463,0,-0.00424098883721432,0.0632763277837305,-0.00911255388737987,-0.00110612461773149,0,0.00544178297094495,0,0,0,0,-0.0170372639443981
VIX.Index,0,0,0.0603129731829678,0,0,0,0,0,0,0.0268873630223749,0,0.0960962585035451,0,0,0,0,0,0,0,0
