,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.041449202841415,-0.101979189743483,0.480375274455884,0.0864361296477347,-3.46944695195361e-18,-0.0616014017187629,0.197524868721067,-0.00399418647379507,0,-0.650683500796219,-0.0759749368737375,0,0,-0.0320931602579401
ETH,2.58591635640075,0,0.981096251565949,-1.03232432932066,-0.201846638637509,1.07064628366334,0.39592602629017,-1.90924411863679,-0.0769313106795356,0.0962253240312442,0.211559629189857,-0.814627685472871,0,0,0
XRP,0,-0.0177477896999211,0,0,0.0770784409433156,0,0,0.0535593646492183,0,0,0,0.0517000480920569,0,0,0
LTC,1.1686697022841,-0.159351627038221,0,0,-0.184222987505114,0.342876035904551,0.141342722111643,0,0.306425966076745,0,0,0,0,0,0.0472484889360156
XEM,1.19643137854567,0,0,0,0,0,0,-0.0185807586705587,0.432093704077599,0,0,0.386166882768547,0,0,0.143597294117108
DASH,0,0,0,0.064494820707159,-0.0199865047200362,0,0,-0.0128468546957724,0.153157904076073,0.167249848142607,0,0.276546356035031,0,0,-0.00997195162321786
DOGE,0,0.210320689388596,0,0.174067334024735,0.0343707432211649,0,0,0.704483478170612,0.12972835389346,0,0,0,0,0,0.076409266524377
XMR,1.41347316386537,-0.474890438505647,0.175129798118906,-0.524153304051949,-0.0963408195165556,0.275348101123731,0.156246800770748,0,-0.0282468234313945,0,0,-0.415131972692267,0,0,-0.0509175095593075
XLM,0,0.106803360468987,0,0,0.252682504566963,0,0,0.5085898129259,0,-0.295392990886677,0.220370052159157,-0.529795609998066,0,0,0.205165409616436
DGB,0,0.148856447936269,0,0,0.156921242319901,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,-0.0161079644900342,0,0,0.0146445744167983,-0.407391242113929,-0.00412308475599065,0,0.0859296519378201,-0.0229494995977374,0,0,0,0.876351841932613,-0.0868150971252517
CVIX.Index,0,0,0,-0.344758479032092,0.0480701314561151,0.199905827629754,0,0.278089353965011,0,0,0,0,0,0,0.15488509855536
DXY.Curncy,0,-0.00596930092287271,0.0209548534120769,0.0410464740095967,-0.00245169137494678,0.0178405629008468,-0.0331643318320056,-0.0327309770925458,0,0,0,0.0751340437129469,0,0,-0.0148469952073675
SPX.Index,0.120486555370589,0,0.043976616970782,-0.0463798806978577,-0.0140646692052679,0.0431453856560532,-0.0629353857836539,-0.0222402086769921,0.00583400291215835,0.0379232313509293,0.205289696631763,-0.0358619255039127,-0.367536154486361,0,-0.0313679767518684
VIX.Index,-0.326880380178255,0.432830805780408,0.112699112316586,-0.286208712181712,-0.192135279980622,0,-0.783571576409529,1.16032223026096,0.655387858168703,0,1.08178215696594,-0.520728384702074,0,-14.500297007282,0
