,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.061807201941008,0,0.0276229799286104,0,0,0,0,-0.026390367314359,0.020089440085721,0,0,0,0,0,0
ETH,0,0,0,0.949333968597174,0,0,0.168344722007771,0,-0.0453482627618468,0.325903723639673,-0.030061229599619,-0.210191765047447,1.48373167403363,-0.192740313940527,0,0,0.329034983873887
XRP,0,0,0,0,-0.0806155051861079,0,0,0,0.860792792159766,0,-0.126744592684928,-0.331672953874937,0,0,0,0,0.0701638610620529
LTC,0.60507083922257,-0.0640257486601621,0.0386529457661977,0,0.0128161455783701,0,0.0160075818322046,0,0,-0.1213591880995,0.00775108376417396,0.00905028547745212,0.140576364112561,0,0,0,-0.0381076821023796
ETC,0,-1.51554171910164,-0.431660136800502,0,0,0,0,-0.054501148163903,2.44060832448432,0,-0.0519217489653157,0.388286378871242,0,-0.299844207262595,0,-3.72665229973892,0
XMR,0.440707755601458,0.231008080316684,0,-0.552479973517552,-0.171717658999565,0,-0.691827190938888,0.265591290597538,-0.577075515953567,0.214739563857899,-0.144421198657597,-0.256744380108989,0,-0.151490140919425,0,0,0.281209290117592
DASH,-0.852968403865931,-0.282363245695414,-0.261843291095607,0,-0.13214193913856,-0.351348361968762,0,0.0208752642091227,1.41149166463272,0.370510512169423,-0.105054359574587,-0.272821030039255,1.19782401965825,-1.32730348783216,0,0,0.534642321621911
XEM,1.86224827960399,0,-0.393885035342832,0,0.0452268636543681,0.347536018264911,0,0,0,0.245766979882913,0,-0.299090968001498,0,-0.965853376431557,0,0,-0.0612009820170816
DOGE,0.69444727675773,0.257813102951574,0,0.314143308366632,0.0264270850845282,0,0.17128133338441,-0.0277297120258224,0,0.0252940344870422,0.0585739761448695,0.0501023155786411,-0.637112746169626,0.333719256969468,0,0,-0.0958431037790619
XLM,-0.057565418773371,0,0.557269845625132,-0.70465417575237,-2.77555756156289e-17,0,-0.0356857902927952,0,0.745442528489442,0,0.00786467265481611,0.473590750226855,0,0.385893348369139,0,0,0
NEO,1.67021411830534,3.11676993750761,0,-2.73625183258726,-0.868378429173408,-5.16104742889355,-3.67507579780639,1.49944207408728,0,0.489278098692803,0,-0.824323212620704,9.90750189672985,-1.46265526264666,-30.9512941723104,0,1.84173425196202
DGB,0,-1.65763150885322,0,0,-0.2498120959818,-0.159784631832579,0,0.239575068914435,0,0.698561977012881,-0.0774870779858556,0,2.8688987791964,0,0,0,0.541512401435747
BV010082.Index,0,0.0480272396328716,0,0,-1.73472347597681e-18,0.0926089112158668,0.1776877765184,0.0118477718719158,0,-0.0862854275638313,0.0310348184530346,0.103632591475037,0,0.260581371658224,0,0,-0.201170932646237
CVIX.Index,0,-0.234749769317759,-0.162776912464856,0,-0.0452986747562174,-0.0835225757679908,-0.099299743199773,-0.107394997086589,0.403623429615761,0.173966328816816,-0.0299907587795252,-0.153652345058261,1.30961482858632,0,0,0,0.249273215373211
DXY.Curncy,0,0,-0.0113072342032607,0.0445617619396008,0,0,0,0,0.00980580653230215,0,-0.00136035142653422,0.00838531699687779,0,0.0783221895413137,0,0,-0.00506873483038677
SPX.Index,-0.0177713342270526,-0.0581045769913923,0.0151284895811327,0,0,0,-0.0300047759282587,0.0260741621913384,0,0.0075395413689195,-0.0060809474517273,0,0,0,0,0,-0.0494161430825938
VIX.Index,0,0.102721364148133,0.326992070255592,0.1786442447786,0,0,0.385537065723847,0.266307893794355,-0.920170681293469,-0.331566131931117,0.0851612061813687,0.379961273374511,-3.17927757289676,1.38317392293109,0,-3.65890612548378,0
