,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.271394413841263,0,-0.0831547474571188,0.0193142283584764,-0.306539168906578,0.122925403893201,0,0.153813475977289,-0.200888777693329,1.07511908581782,0.224062547438773,0,-0.0021371833864492,0.0195993558068345,0,0,0,0,0
ETH,0,0,0.0864652616541875,-0.135259360502187,0.187188077732835,0,0,0.118919958172199,0.105750501397955,0.0392776648791794,0,0,0,0,-0.02059274328279,0,0,0,0,0
XRP,-0.374972693882939,0.409450442049785,0,-0.407855280006027,-0.0190611374721925,0,-0.905214997439637,0.160666466743286,0.840396612826776,0,0,0,0,0.0883213064099246,0.332623581783001,0,0.510044907708222,0,0,0
BCH,0,0,0,0,0,-0.170722170510716,-0.0190062612551551,0.0926804731870429,0,0,0.907634561842823,-0.0501776688042035,0.113760805544453,0.032392918034856,0,0,1.17660450288792,0,0,0
LTC,0.141454993961039,-0.161460154797171,0.0158161911033627,-0.412827032682821,0,0.0806884001715664,0,0.208034067380122,0.436332320731914,-0.429612423574178,0.968364844704336,0,-0.195660786195242,0.0216729880044106,0.266242871111178,0,0,0,0,0.556158637737779
DASH,-0.0409553013608033,0.06346819680627,0,0.164308884600555,0.102195306506301,0,-4.33680868994202e-19,-0.0609093772896006,0.156651146389426,0.222096113973626,0,0.0892219847340288,0.160065851804403,-0.0236880710998598,0.265193863647605,0,0,0,0,0
XEM,0,0,-0.380843496276941,-0.357418359705312,3.46944695195361e-18,0.128227837214043,0,-0.000756349858214528,0,0.163586052558403,0,0.0189978994786962,0,0.110733885645857,0.301511216363927,0,0,0,0,0
NEO,-0.653564012800196,0.133921963533861,0,0.663304324335831,0,0,0.212340272448595,0,0,-3.46944695195361e-18,0,0.204154230082875,0,0.0813130848716459,0,0,0,0,0,0
XMR,0.431569303132426,0.319998338522656,0.0516218555518324,0,0,0.137666364748849,0,0,0,0.214091004190709,0,0.0277963556768142,0.321254508371074,-0.043292424680214,0,0,0,0,0,0
MIOTA,-0.370587240936968,0,0,0,-0.307001146313407,0,0.109991601120525,0.104834995714575,0,0,0,0.116658937140487,0,0.0670144757412127,0.368762658135105,0,0,0,0,0.661967835544695
ETC,0,0,0.0612080419745317,0.141839548095365,0.0658459751123311,0,0,0,0.203234015671841,0.0662276747594729,0,0,0,0.00287451355441104,0.0646197969110472,0,0,0,0,0
ADA,2.7493163504376,0,-0.169332561789265,0.11668380549337,0,0.997490041152117,0,0.42085916932799,0,0,-2.67292584506608,0,-0.241662613066519,-0.0122921435853755,0,0,0.888362670032154,0,0,0.395890512303772
ZEC,0,0.825201575484711,-0.234548026918483,0.315849254354681,0.0433310404188106,0.0979268834462725,0.0330424012615045,-0.125000844688574,0.449653945318002,-0.141120589168285,-0.68935118905604,-0.1188418655814,0,0.03395712983351,0.307790778708499,0,0,0,0,0.399370617317026
XLM,0,0,0.778593060294341,1.65153500935994,0,0,0.536868383333648,0.504770963769495,0,0.155231865613939,0,-0.28182891604839,0,0,0,0,0,0,0,0
EOS,0.257278544731186,0,0.201106422184221,0,0.245633814083189,0,0.21517450724633,0,0,0.22445236178,0,-0.0728444201344585,0,0,0,0,0,0,0,0
BV010082.Index,0.044229695401439,0.0874719939173021,-0.0499349904432488,-0.026019101337479,-0.121087533347071,0,-0.0694800678077879,0.0348524362429178,-0.125933637175764,0,0.171243884485313,-0.0141050266904239,0.012398344237403,0.0028537240155255,0.0917319643662279,0,-0.158847558271841,0,0,0.0956264910391743
CVIX.Index,0,0,0.0791840921244971,0.113819282449063,-0.00458974661518588,-0.342149495584307,0.0694976145789371,-0.0284140962975292,0,-0.054324848095605,0,0.0634576073779228,0.119107787842843,0,0,0,0,0,0,0.0685196945358929
DXY.Curncy,0,0,0,0,-0.00194133559620696,0,-0.00408536760770722,0,0,0,0,-0.01313184116918,0,0,-0.021112393817382,0,0,0,0,0
SPX.Index,0,0,-0.0121808127435918,-0.0227662114894978,-0.00948098924436328,0,-0.0146105828085443,0.00561453529864845,-0.00211180271372911,0,0.0625966807350019,-0.00832842195789956,0,-0.000506408680341283,0.00210204907395917,0.00109519484700961,0,0,0,-0.0118172314472985
VIX.Index,0,-0.232418521700677,0.228166419683449,0.0597715423045838,0.0725125764545991,-0.0964952673203872,0,-0.0393759842426452,-0.424424325139384,0.28298583345626,0,0.165445495280988,0.179527219197894,0.0192596881341818,-0.230370204277356,0.605253500564182,0,0,0,0
