,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.151067498864365,0,0.223976831663504,0.115052968044633,0.418053997465337,0,0.384982505927938,0.197982402245818,-0.117236086865051,-0.0459715338510094,0.0389880642777444,-0.540220939731701,-0.183265546094452,0,0,-0.152199206345663
ETH,0,0,0,0.186987627963813,0.311158988535185,0.257610041506652,-0.217313082459313,0.0392103642258154,0,0.0611706010957069,-0.16488026980341,0,0.248380373630235,0,0.15513453345773,0,0,0
XRP,0.64531921263354,-0.363879708635561,0,0.145992368643648,-0.0237857943057159,-0.278983916690265,-0.138144164714106,-0.0956923966634132,0,-0.126213920691602,0.0902402488462102,0.146791689773082,0,0,0,0,0,0
LTC,0.312629464472844,0,0.328984718304419,0,0,0.316947003472021,0,0.0893077597382753,0,0.109368027584326,0,0.201754294803108,-0.156398381660476,0,0,0,0,0
XMR,0.903854497131001,1.47888560628012,-0.492002057798649,-0.138894159941598,0,-0.37194423949194,0,0.00529009720852978,0.251571696914666,-0.379992502901997,0.196469949618731,0,-0.223771968372069,0,0,0,0,0
ETC,0.428217264049939,0,0,0.282276420228923,0.0594550548596329,0,-0.157590323896192,-0.0706676194446861,0,0,0.195477564977625,0.236452949161368,0.0757177377440241,0,0,0,0,0.308556130540947
DASH,1.7581507672802,0,-0.283049205197696,0,-0.281935794591831,0,0,0,-0.0135538206824693,-0.341746542468839,0,0.119152372341286,0.0168118909813752,1.21486189422235,0.988613710220035,0,0,0.174040228692674
XEM,0,-0.54196143028765,-0.0722694428172611,0.692641583047905,0,0.0113102244378681,0,0,0,0.0322979706121426,0,0,0.00284122766721089,0,-0.79874927470784,0,0,0
DOGE,0.191297639217128,0,0,0.134370594812797,0.18490568698201,0,0,0.0699750338383745,0,0,0.0483253797742206,-0.00740330260855694,0,0.428562576965783,0,0,0,-0.0230994375383455
ZEC,0.740329491176998,0.819546921716459,0,0.1649932917728,-0.724661830553447,-0.084125290092862,-0.0383790288658565,-0.0194580878597412,0,0,0.602597160970483,-0.388432154817038,0.0139316738272315,0,0,0,0,0
XLM,0,0,0,0.0984468070709654,0,1.73472347597681e-18,0,-0.0224372024498964,0.581385247215784,0,0,0.169574508809449,-0.0344568630112975,-0.611024661845467,0.00271771482084094,0,0,0.0316078559385468
NEO,-0.777220905075618,0.0116961040639207,0.413915947535082,0.331072071980705,0,0.389123058368176,0.256116524018439,0.077630395510203,0,-0.703095734510955,0.828071566068242,0,0.423496739993345,0,-0.878251731772628,0,0,0
DGB,0.735987003678406,0,-0.274267683283949,-1.21779306176007,-0.19757175068075,0.049272129920564,0.135071418858481,0,0,1.80055424986123,-0.789801720022982,0.617362980546654,0,0,-0.489459161221824,0,0,0
BV010082.Index,-0.0409124103943798,0,-0.00773222312037038,-0.0444041489692688,0,-0.1584222523872,0.0760053055659432,0.0628735498050107,0.2275738460905,0,-0.0104486790373691,-0.00304685396113481,0.0356484170743824,0,0,1.48822121374861,0,0
CVIX.Index,-0.435424749890986,1.15849475637063,0.103297443963682,-0.0360717030857317,-0.35821737184898,0,0.228647866498179,0,0,-0.0466815554388371,0.24067504973432,-0.129473498677965,-0.135615395657663,0.307780988118834,0,0,0,-0.0485504416022851
DXY.Curncy,0,0,-0.0587614829042736,0.0175130154524232,-0.0017815748998291,0,0.0297867742107192,-0.0127031573380938,-0.00262942712673402,0,-0.0279807497640364,0.00777107987512752,-0.0115018781157919,0.144076874256272,0.0896665076035417,0,0,-0.022620529726825
SPX.Index,-0.0263225738143131,0,-0.00300076427577082,0,0.0114518957922693,-0.00522227518217473,0.00751305381411305,0.011910761138244,0,0,0.011522490301044,0,0.00472042406856011,0.0639181580395871,0,0,0,-0.0535046419277339
VIX.Index,-1.503334546855,0,0.462375950075112,0.213508482285042,0.263521802067094,-0.123073502723771,0.626098728852288,-0.392574250504493,1.08209178495948,0,0,0.0732379869005886,-1.73472347597681e-18,0.206374054771129,-5.55111512312578e-17,0,0,0
