,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.375906429484388,0.146911751884771,0.423423602220727,0.269869472185652,1.38777878078145e-17,0.348694212416637,0.206804237678454,0.0423924172663679,0,-0.223606678210623,-0.283931114801505,0.218647192547413,0,0.139548285105664,0.330148905488595,0,0.311568914706858
ETH,-0.662286413732954,0,-0.09042207786755,1.01053206568437,0.678563802084261,0.879667207257603,0.262821547598363,0.0308012966505446,0.467383537287806,-1.23559743020047,-0.0922397133169084,0,0.587072236107483,0,0.0982776411618571,0,0,0.731933530637464
DASH,0.574837045816956,-0.380519782836211,0,0.966923166995803,0.149682608903836,0,0.474642423392684,-0.283469922031848,0.347139264607984,-1.80527258599206,0.231158665710431,0.651569693678498,0.73397877812323,2.964747388893,-1.73472347597681e-18,0,0,0.791010511058922
XMR,0,0.586993720331232,0.130116021645496,0,-0.319905967786479,0,-0.0212083224952616,-0.0733574171908513,0,0.209028446462294,0,0,-0.347778726603537,0,0,0,0,-0.77052835984585
XRP,0.18012779572835,0,-0.0300762348613925,-0.0162021100532709,0,0,0.163496355986119,0,0.0275434100544226,0,0,-0.115441603477293,0.103458969271471,0,0,0,0,-0.145966622315881
LTC,0,0.0482442367931131,0,0.00912615345173846,0,0,0.149058342870634,0,0.0295047475122517,0.193741663107903,0.0400082866689829,0,0,0,0.00183900139636661,0,0,0
ETC,0,0.450073574579127,0.202386807410795,-0.226570775235731,0.105604630103885,0.183868111755497,0,-0.09223064226436,-0.11943414160984,0.633557783104987,0.216660133537298,0,-0.365830236782932,-1.56267963312597,0,0,0,0
XEM,1.54421532377066,0.0692817633142135,-0.37869126524345,0.657295335528276,-0.0256710813495504,0,-1.73472347597681e-18,0,0.229794466646679,-1.93563167190025,0.122211834213078,-0.129458271553209,0.55177660993659,3.03130791509284,0,-8.98843765196693,0,0
ZEC,0,0.0952290067726096,0,0.0122643790731396,0,0,0.356369152673513,-0.138836207928674,0,0.141782612282394,0,0.309186227818923,0,0,0,0,0,0
DOGE,0.557138801115929,-0.0971897401723976,-0.159474603217497,0.277852956523605,0,0,-3.46944695195361e-18,-0.0524571653344649,0.166328743458602,0,0.200759502143577,0.124705732253189,0.201834625610255,0.391708813400146,0.175976228241255,0,0,0.0562879390334518
XLM,0,0.084731658090595,0,0.300092093515295,0,0,0,0,-0.116637076977292,0,0,-0.126636684130625,0.267531751486234,0,0,0,0,0
NEO,-0.287705639833953,-0.287610185100208,0.226876719407079,0,-0.468613262938922,-1.17315363615279,0.691782266670786,0.394784145117467,0.0790109187407471,0.568806197754716,-0.380144676970876,0,-0.0295346339805814,0,0.897265496388156,0,0,0
DGB,0.716005884660582,0.710836412275659,0.244087086129451,-1.11193201960275,-0.0612731527899847,-0.95493545911375,-0.225663220606901,0.163841561314993,-0.356262614147458,1.49253201977879,0,-0.0673416643105006,0,-1.55634585394917,0,0,0,-0.612937522922436
BV010082.Index,0,0,0.0901410607736225,-0.181399298444115,0.0949757518588991,0,-0.112946601680769,0.0592567751075873,-0.0588769580808144,0.324926278470327,-0.044763707118493,0,-0.0802724178197467,0,-0.220633487036898,0,0,0.208469499418555
CVIX.Index,0,0,-0.0701849529792856,0,0,0,-0.0267396485561824,-0.12871859648808,0.0806774470996696,0.398913562560325,0,0.101377982602525,0,0,0,0,0,0.361766151009629
DXY.Curncy,0.050757460755515,0.0138486820201813,-0.010484310391977,-0.00313552742928315,0.0257276990106194,0,-0.00346945313967647,-0.0201926246042395,0.00329652450166373,-0.00386545727238923,0,-0.00885182115632537,0,0.117619590585249,0,0,0,0.0308494243212707
SPX.Index,0,-0.0116582726952455,0.00602571318123167,0,-0.0165367071164673,0,-0.00392023748340247,0.00719639925762905,0.00490148996674836,0,0,0,0.00725288140061463,-0.120769423086411,0,0,0,0
VIX.Index,0.34991658900523,0.661775182101778,0,-0.660556170017854,-0.476137174673388,0,-0.366582397373612,-0.17871412111131,-0.286613345794222,0.771721816473404,0.0974591743437023,0.149957342144234,-0.298729433510158,-6.93889390390723e-18,0.161085546921571,0,0,0
