,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.112463743991565,0.172799066034118,0,0.0604233409622873,-0.0714749058158273,-0.0214213866038007,-0.0402009721163907,-0.0142356088743172,0,0.10708272340017,0,0,-0.0389911513106053
ETH,0,0,0,0,0,-0.614684034618413,0.493693765102282,0,0,0.261792989831562,0,0,0,0,0
XRP,1.33262418553928,0,0,0.189169292119491,-0.465403186292239,0.621056471136892,0.894440149191574,0.284392690827301,0.183901410484307,-0.237940715380965,0,-0.250363803559999,2.97773144595301,0,0.138380966145499
LTC,0.35774993770496,-0.0248350775853653,0.0079348198051386,0,0,0,-0.0637872080560867,-0.0106558751825615,-0.057841877113842,0.0331647598079424,0,0,0,0,0
DASH,0,0.16565934992459,-0.440771704780593,0.299765501087566,0,0,0.47518283811822,0.10689288454591,0.390269590741253,-0.198219282667643,0.63459705092353,-0.146887688907375,0,0,0.224870343708206
DOGE,0,0,0,0,-0.153207275594106,0,-0.0400646794087925,0,0.164104107981602,0.0454402608711945,0,0,0,0,0.0704741827579989
XEM,0,0,-0.483951831874728,0,0.564527546751739,-0.542676074431457,0,0,-0.04753183245224,0,0,0,0,0,0
XMR,0,0.415712256678795,0.0381704089167345,0,0,0,-0.320268714072479,0,0.65197246950884,0,0,0,0,0,-0.807975956187667
XLM,0,0.253197108954521,0.413614359980458,0,0,0.800865558969665,0,0.0563452374422852,0,0.0128841799145637,0,0,0,0,0.103714222538849
DGB,-2.14242701803479,0.388659728261198,-0.792662672491245,0.672907522839953,-1.56116680177138,0.905976684584157,0.817618599168868,0.364156149740009,0.49548200967674,0,0,0.0107823413551396,6.40171958606692,-1.65019933878449,0
BV010082.Index,0,-0.0716851024050898,-0.0652932440470749,0,-0.0644469748572261,0.149116611459554,0.0066438525016685,0.0847545077713888,0.0863552792958443,-0.0874973378859585,0,-0.0853409155040499,1.12054714821728,0,-0.134926117571617
CVIX.Index,-1.04681737866026,0.0787129646515241,0.311697849970215,0.223894137292337,0,0.0477851458738342,-0.118950156420395,-0.0750926036236315,-0.0782694549513421,0.02665973319184,0,0,0,0,0.140692328948363
DXY.Curncy,0,0.00601514150443225,0.0167885212739722,0.0184043794909511,-0.0185604887149797,-0.0263182697746962,-0.0122813271259284,0,-0.000480508352124802,0.0233869568605139,0.136599734661233,0.0814778160615301,0,0,0.0367307842000048
SPX.Index,0,-0.0295370060491175,0.0192519234603674,0,-0.00500648680955908,0,0,-0.00231350992585484,0,0,0,0,0,0,-0.0776309965767221
VIX.Index,0,-0.429639405366566,0.385262377629319,0.0968890853581058,0.121824986819726,-0.187160170924951,-0.0289233632454616,-0.239052448047592,0.463717448668605,-0.107402198589557,-0.435152278194935,0,0,-6.69232204755283,0
