,BTC,ETH,XRP,LTC,EOS,BCH,BNB,XLM,TRX,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.113500625378064,0.0158668287438815,0.20033158806085,0,0,0,-0.0383557743746387,0.0141057572957729,0.209215203166128,-0.0948295546940785,0.0840625774669046,-0.015672651565729,-0.060679654370116,-0.167384435517928,-0.188592618349577,0,0,0.0302376102376923
ETH,0,0,0.0401229001148187,0,0.178943654950694,0.111180052880093,0.0666325649221772,-0.00453794996026111,0.361603510686509,0.114761314736441,0,0,-0.00562248013344664,0.0447014044935223,0.107690388589497,0,-0.180018618209291,0,0,0.0398056863536283
XRP,0.00203298363724859,0.157629048548084,0,0,0.0680176422298812,0,0.0660231405181577,0.0826765294363332,0,0.105228760141982,0,0,0,-0.0603791078779264,0,0,-0.215333342171798,0,0,0
LTC,0,0,0,0,0.416320373729722,0.105733363546895,0.28357427262521,-0.158890214221433,0,-0.0393609353168146,0.431138876516121,0,0,0,0,0,0,0,0,0
EOS,0.783004798542059,0,0.707863201418255,0.2768195644506,0,-0.0319524837106712,0,0.065229981089162,0.110135222319698,0,0.196644696045021,0.33960731239293,-0.211026500282595,0.106336978603305,0.20700790564336,0,0.431514274657599,0,0,-0.0468696180720278
BCH,0,0.28159919737318,0,0.264377160521548,0.101604372016323,0,-0.015054710982452,0.115530960248897,0,0.146807289213747,0,0,0.236630204604008,-0.286013673465159,0,0,0,0,0,-0.0984992736661105
BNB,0,0,0.762550115476015,1.41358571709925,0.138575510185948,-0.483103154838645,0,0.108576685145687,0,-0.332579796811328,0,0,0,0.0917724412588029,-3.46944695195361e-18,0,0.268549928621654,0,0,-0.180239229829005
XLM,0,0,0,0,0.169545651174048,0.252379724027926,0,0,0,-0.32636993411413,0,0,0.255397369012282,0.328377875828271,0,0,0,0,0,0.0346778246065167
TRX,0,0.822280384158868,0,-0.569447311715772,0.357092116087318,0,-0.0771457236728823,0,0,-0.285107483559924,0.477156689498284,0,0.319480882504695,0.0914626024060292,-0.108305072818859,0.365151809791515,0.0439082830665868,-0.176859994823651,0,0.0689726249215577
ADA,0.589385045544614,0.696085014319733,-0.723403512745887,0,0,0,-0.1007937326477,-0.114015762166169,0,0,0,0.260184880748868,0.498337820276521,-0.158836179333601,0.218347787076053,0,0,0,0,0.015610678782601
BSV,0,0,0,0.276410118918251,8.67361737988404e-19,0.00683928598141458,0,0,0.237173380942462,0.144687667299303,0,0,0.0187803477428548,0.113612273493866,0.0345617050201728,0,0,0,0,0
XMR,0,0,0,0,0.206867488737157,0.102927541155763,0.0566421916390795,0.11674908775416,0.098862472573197,0,0,0,0.253119365318033,0,-0.158112400397766,0,-0.0810652602702397,0,0.697077968074647,0.101640097386338
MIOTA,0.262166707691175,0,0,0,-0.281228762775066,0,0.0209035331660097,0.0793850515614699,0.0524652657034396,0.273442070332264,0.412904234661822,0.390729619063145,0,0.175116837775204,-0.0212054258379396,0,0,0,0,-0.0301068704840972
DASH,0,0.109046099757587,0,0,0.0985161434480577,0,0.190889276067265,0.0519466241111036,0,0,0,0,-0.105744392850884,0,0.0890536024861329,0,-0.227171937262596,0,0,0
MKR,-0.75560877145839,0,0.786699209080318,-1.52383393284642,0.0318733927279532,0.58879684818765,0.488252450528089,-0.255533363983317,-1.35579653776315,-0.0563889919400929,2.72639641920692,1.1682524281069,-0.92961956125656,0.329733406136542,0,0.301149508469074,0.811414483993302,0,0,0.198629982334586
BV010082.Index,0,0,-0.257388050766858,0.134994564716803,0,-0.161898777064787,-0.0619053355495956,0,0.226175326184491,0.186371657218374,0,0.0858781147707397,-0.419681465200043,-0.126340351787039,0.233111835830861,0,0,0,0,-0.21797827846228
CVIX.Index,-2.20063665493177,-0.339558283003925,0,-0.0166798694525282,0.77387266915416,-0.197213763731318,0.057080178214876,-0.0133938185609178,0,0.113290320997533,0.71951302867956,-0.472949348389205,0.347813103856285,-0.243885317097584,-0.0950434634748483,-0.631521638258845,0,2.09873833243076,0,0
DXY.Curncy,0,0,0,0.0085579339260908,0,-0.00808944272888967,0.0246061538029598,0.00890387977494674,-0.0297026899000009,-0.00930703133286034,0,0,-0.0458280173087209,2.16840434497101e-19,0.00464180250979126,0.0516734065467052,0,0,0,0.00739240759209131
SPX.Index,0,0,0,0,0,0,0,0,0,-0.0390293064448006,0,0.116559438334527,-0.0308463763048434,0,0.0137700286527362,0,0,0,0,-0.0786430635227446
VIX.Index,0,1.67342758773293,-1.61416888285577,0,-0.0638624484281866,0,0,0.157045524068191,0.236191600521182,0,0,0,-0.675966824893549,-0.59373932533192,0.139274906062999,-1.78874648093634,1.1508107184414,0,-1.52490997359277,0
