,BTC,ETH,XRP,LTC,ETC,DASH,XEM,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0105301640536135,0,0,0.183645519349596,0.199222735138857,0,0.228845102512975,0,-0.197345290196452,0,0,0
ETH,0,0,0.70064016137697,0,-0.126154758722196,-0.499833993765585,0.337007385807244,0.0439879522511248,0.646799915743294,-0.47131599899212,0.521427302224065,1.4784102607072,-0.613008662387448,0,0,0.576668069000801
XRP,0.224072080128818,-0.0902929312327117,0,-1.17375127621996,-0.01824974742967,0.00512786436341299,0.118174016190275,0,0.277949172113866,0.106921753159395,0.125440045446518,-0.362400998792036,0,0,0,0.0525361087212682
LTC,0.0535432505086707,0,0,0,0.000140187634022654,-0.0104140340997389,0.0611490668115672,0.161879813193669,0.101026318637213,0.0740160261364928,0.134170682043028,0,-0.358152625328298,0,0,0.165487591058019
ETC,0,-3.92068797050226,1.84307250567134,0,0,1.76927939056065,0,0,1.65597160851175,-1.71453301060614,1.03469774828448,0,0,0,0,0
DASH,0,0.100580799752184,0,0,-0.00051909999467725,0,0.197122754242978,0,0,0.174758932051478,0,0,-0.631354786968682,0,0,0.299410885507131
XEM,0,0,0.300759309610794,0,0,0.420573858443665,0,-0.047484419750823,0.208001797531765,0,0.532912844124565,-0.551298741820512,0,0,0,-0.0692358274738943
DOGE,0,0,0,0,0,0,0.185323704061824,0,0,0,0,0,0,0,0,0
XMR,0.541503267579318,0.055928345779845,-0.027324800558165,0.768931759471788,0.0262413218623124,-0.361466838738693,0.153915645709666,0,0,0,0,0.117069082603409,1.18641509422873,0,0,-0.313259030430001
XLM,0,-0.16297984404916,0.453048857231602,1.06352254871116,-0.0379063216673543,0.514284099870751,-0.313970383187916,-0.165876942232585,0.287316232660406,0,-1.38777878078145e-17,0,0.171977467252229,0,0,-0.140752469362991
DGB,0.082757725735861,0.382315820401734,0.0336625765287673,1.81465964400073,0.086876597935075,0.158923696602689,0,0.0669393397012754,-0.263776168014803,-0.255676758188919,0,-0.857072696862241,1.28106796313733,0,0,-0.797578381727024
BV010082.Index,-0.191895111655657,0.132252330242406,0,0,0.0291232345871961,0.0602294458401316,0,0,0.0253212074336786,0,-0.121202833440936,0,0.0851217945028518,0,0,0.0650589305833881
CVIX.Index,-0.622389245321941,-0.2898958500111,0,0,-0.0332243070555406,-0.257515058130171,0.240007133916878,0,0.260942044950747,0,0.279379536587728,0.580387479911037,0,0,0,0.272986795377112
DXY.Curncy,0,2.16840434497101e-19,0.0538135742651409,0,0.00280242835792243,0.0545595936226661,-0.0247566268586471,0,0.00915236697147143,0.0279103150176437,-0.0333329215222219,0.152064137906428,0,0,0,0.00514925196781411
SPX.Index,-0.0108554765761603,-0.00527012767508474,-0.00780798193268326,0,0,0.0145591311085977,1.73472347597681e-18,0,0.0158636246723549,-0.000589986402408945,-0.00935147144929666,0.0547002993003224,-0.00576889378651097,0,0,-0.0583081628393145
VIX.Index,0,0.267721236277676,-0.0935541931197704,1.28035460503458,0.0605590439940249,0.234264519418124,-0.113397201393613,0.0319579799468425,-0.0929499172908109,-0.161136145098739,-0.667561908448812,-2.77555756156289e-17,0.693312037985406,0,-5.97032629376079,0
