,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0303427585634408,0.913837450882414,0.0380044375755336,-0.0796019243307761,0.135692884466673,0.0377883291762697,-0.0177816040951198,0.0592381110186863,0,0.328925971188649,0.289510946718837,0,0
XRP,0.218296692691732,0,0,0.260649702158121,0,0,-0.341569563102118,-0.160589280171114,0.21078303795036,0,0,0,0,-0.197045195699983
LTC,0.265967929958974,0.232204818786405,0,-0.170274569958747,-0.0592552623312955,0,-0.021430717996544,0.0858161000486793,0.1906008921606,-0.719840377896927,0,1.48853327370419,0,0.114852566067613
DASH,0.80757484670395,0.154435885822976,0,0,0,0,-0.0723469417476051,0.0679180565509896,0,0,0,0,0,0
XLM,5.55111512312578e-17,0,0.602514414803784,0.0552212877913628,0,0.605879883443819,-0.476058210578219,-0.16869484375822,0,2.43206308934004,0,0,0,-0.128415337909434
DOGE,0.336130273978067,0,0,0,0,0,0.0246567376588546,0.0277894360508029,0.142357564032156,0,0,0,0,0
XMR,1.14330818646096,-0.291312186163913,0,0.339879548763805,0,0.187102041937979,0,-0.175373545241122,6.93889390390723e-18,2.3609915054412,0.459532665902508,0,0,0
XEM,-1.59235523881924,-0.383360653198575,0,0,0,2.81067275524617,-0.286311632511034,0,-0.679185072061569,0,0,0,0,1.40805840086972
DGB,0.135002837743838,0.296448902308129,0,0,0,0.667301078189457,6.93889390390723e-18,-0.0440573619847115,0,0,0.235309815104895,0,0,-0.052100279476654
BV010082.Index,-0.0750365751945905,0.0028898701109423,-0.337281346819534,0,0.159676257787069,-0.17510248724351,0.0940693839336448,0.0273497250347007,0.11218001983769,0,-0.2937018972008,0,0,0.0130505881544696
CVIX.Index,-0.269146000183029,-0.0922463217686226,-1.02827132017244,-0.134861157718183,0.165206789793047,0,0.211994095479252,0.102628507351019,0.369629652174923,-2.1982089298976,0,0,0,-0.112471797037755
DXY.Curncy,0.0302481272963293,-0.0491453776152634,0,0,0.0436947689997091,0,0.0388827127392386,0,0,0,0.0515438983518301,0,0,0
SPX.Index,0,0.0104310450488437,0,0,0.0100269776023103,-0.0113140339981176,-0.0120209798955358,-0.00768113691440389,-0.00931958931859199,0.0571908293522969,0.032065885970681,-0.12957430007588,0,-0.0905009290414623
VIX.Index,-0.040325604356454,0.159102156030704,0.440843143551512,0.018597182432003,0.417464690078994,0,-0.121808466254274,0,-0.263860844582251,-0.542932748082165,0.243304950197014,0,-5.7480779872192,0
