,BTC,ETH,XRP,LTC,DASH,DOGE,XMR,XEM,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0171436674536687,-0.0515076519766186,0.543563975663137,-0.0365893674536179,0.0042372391645854,-0.0101288949857143,-0.00694248537304287,0.024338723699444,0.0112639760007208,-0.0215959600968396,0,0,0,0
ETH,0,0,1.01349740278644,0,0.372750065537794,0.252156003558369,0.401614978547071,0.214731005817599,-0.681857129713201,-0.06221006673109,1.94982051643339,-3.46944695195361e-18,0,0,-0.93030467482903
XRP,0,-0.0157026371843836,0,0.54581668094077,-1.38777878078145e-17,0.235936427571082,0.03500031862169,-0.0241869193433471,0.0704157693897395,0.0390459151687095,0,0.309466207434577,-3.80975144813226,0,0
LTC,1.05957481086255,0.0145533491329983,0,0,0,0.0647666810809851,0.0234020445445124,-0.00994445144447985,0.0380970678827381,0.00798300070988965,0.0479671717300976,-0.00289389726863693,0,0,0.032217500388268
DASH,0,-0.0885796084473293,1.08007574033299,0.145395282441837,0,0.481524189882922,0.221737260338266,-0.172694296855378,-3.46944695195361e-18,0.068005201526857,1.49185929857719,1.21961624381556,0.317105240499656,0,-0.852415014824055
DOGE,0,0.084714246170661,0.0402279386333013,1.05725116713696,-0.184221534942939,0,-0.118762598652319,0.0789868527852993,0.0686822164549825,-0.0124648749256352,0,0,0,0,0
XMR,-2.40951599637978,0.131043764319235,0,0,0.881241227867937,0,0,0.586878124870091,-1.06371324907989,-0.0769967623095814,-4.23300056812949,-1.14357580769646,0,0,1.75885008029451
XEM,0,-0.188425162174979,1.04575827288748,0.443035242245274,-1.23182015402117,0,0.204717466270109,0,0.551724353142905,0.515481916465144,1.51294854221219,2.21418771305437,1.799007165456,23.180972384594,1.13752574685571
XLM,-0.0245316451293852,-0.015830567795998,1.83249258525287,0,0.0669244709679724,0.54956958255094,-0.204219472662409,0.375147154330829,0,0,-0.517850625122745,0.268406685324869,0,-2.86819079339655,0
DGB,0,0.268244657060352,0,2.39065460908463,0.25686754725792,-0.713241337429427,-0.257788443956562,0.354702573962489,-0.35141065741375,0,-6.14195356243941,-1.10642573904694,0,0,0.0680645609949538
BV010082.Index,0,0,0,0,0,0,0,0,0,-0.143036954536561,0,0,0,0,0
CVIX.Index,-0.346378883595847,-0.0718060359946277,-0.0816753620226579,-1.28401823585707,0.178317919249182,0.243838751518876,-0.00251642971291047,0,0.0721866044439909,-0.0282291524304179,-0.334579155642263,0,0,0,0.414994733416425
DXY.Curncy,0,0.00741993680561952,-0.126703487808842,0.181052357961656,0.00368781730932392,0.0231784811842168,0.00812374492046632,2.16840434497101e-19,0.0129206969531551,0.00921260507900676,0,0.119614974412762,0,0,0.00433074559943133
SPX.Index,0,0,0,0,0,-0.0494143736374663,-0.000373962596312337,0.00833041804402757,0,-0.00205131733497811,0.0427375942247317,1.0842021724855e-19,0,0,-0.0769956858715769
VIX.Index,0,0.0860668004521631,-0.24857544931288,0.368971652245498,-0.0922187582692777,0.116411481314122,0,-0.0584095192461267,0.155756143424736,-0.0148024591027926,0.48382971899431,0.323041062308522,0,-4.25854432100195,0
