,BTC,LTC,XRP,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.226886793299623,0.563855372610453,-0.0185843119332699,-0.156804021775182,0,-0.16413708453374,0.377330514439256,0,0.0498532410694838,0,-0.0730472532556048,0,0,-0.111435590425765
LTC,0,0,0.639606328700066,0,0.0765608188903814,0.11163019130805,0,-0.0979331078527299,0.0015591543574098,0.352094306152768,0,0,0,0,0
XRP,0.773911654659864,0,0,0.0287113099426316,0.213334611043434,0.224161790147904,0.343921074346438,-0.35555747660114,0.0408367376687279,-0.399418391606787,0,0,0,0,0.169316928506927
ETH,0,0,-1.05775023414579,0,0.895535255679808,0,2.07771940091796,1.36463580426265,0.0186963896310616,-0.728652015801724,0,3.54718556854336,0,0,0.705255168437251
DASH,-1.02522862803082,0.785436826384098,1.02674170439019,0.0754290733469214,0,0,-0.83200350104452,0.0955591623355277,-0.0406210942760577,0.34286138039431,-0.397951764777977,-0.605529836232112,0,0,-0.109225185786635
DOGE,0,0.649026321843818,0,0,-0.0553380798585165,0,0,0.418813389984298,0.00366050306697041,0,0,-0.0113758276210399,0,0,0.0473799298958259
XLM,-1.0359834474299,1.13937862512774,0.845101147308179,0.0739691125981572,-0.606909927824543,-1.12314325815654,0,0.727919621524986,-0.049085864914264,0.375175243624068,0,-0.855527824598641,-0.493111634768695,-0.361665959703962,-0.195523122823064
XMR,0.533833307167766,-1.16737770408563,-0.273378455976494,0.0245017769596079,0,1.39412167048697,0.334185578026648,0,0.0418981865659227,0.213126976268116,-0.0275042311667469,0.450330292212821,0,0,0
DGB,-2.4136305406249,-0.249159605103774,2.79925432366051,0.749281172367471,-1.12776544278231,0.0436658436627522,-0.685262163278577,0.840348824909102,0,2.08608880967225,0,2.24753863329441,-27.3552357753916,0,-2.03650673267384
XEM,1.56258246457852,-0.352977391493306,-0.796657776842914,0.13423190338097,0.425441921167386,0,1.16982531935487,-0.17152751352404,0.137594599164869,0,0.502695551848253,1.47951093900397,0,0,2.77555756156289e-17
BV010082.Index,0,0.102127063096702,0.0309567900655969,0,0.0212584152679797,0.278937654835153,-0.0912222114323214,-0.119489862764032,-0.0133705657386759,0,0,0,0.952262071235015,0,0.0504828072516422
CVIX.Index,0,0,-0.0689403320520767,0.0324585274609165,0,-0.171930598513178,-0.26202118783972,0,0.0100523427950519,-0.0148113482907801,0,0,0,0,-0.133683171834038
DXY.Curncy,-0.00123074245241495,-0.0233287537887991,-0.0178192932747662,0,0.0254671272922835,0,-0.0134903252493998,0.0437433362013364,-0.0115509001856803,0.00685816053086413,0.182112414622811,0.104346920243738,0,0,0
SPX.Index,0,0.0229485802574003,0.0057363982440445,-0.00306934433620734,0,0.00117311462125925,-0.0191485010834016,0,0,-0.00126926398800215,0.0373283186846084,0,0,0,-0.104513922477918
VIX.Index,-0.0498514401156791,0.185479908544386,0.183875998762448,-0.00411971657224467,-0.114665080050324,0.00928610458302702,-0.350701504874376,0,0.0175195481468448,0,0.402442767637235,-0.248211115311179,0,-7.47382582292432,0
