,BTC,ETH,XRP,EOS,LTC,BCH,XLM,TRX,BNB,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.103267987080412,0,0.021245480542724,0,0.148840653229552,0.0866668007912875,0,0.0232092644154982,0.0753097100848314,0,0,0,0.0414891173725698,0.0276276953696466,0,0,0,0,-0.00401670539727088
ETH,0,0,0,3.46944695195361e-18,0.164497011893922,0.244077236433213,-0.0724632115503754,0,8.67361737988404e-19,0.381777359533456,0.0545891162790644,0,0,0.0566660628786357,0,0,0,0,0,0
XRP,0,0,0,0,0.0564978754424876,0.196740159092663,0.154087155323248,-0.0843279094729593,0.0297236194856905,0,0,-0.164894538885453,0.332435289732359,0.0878100500775835,0.0227631849465273,0,-0.0834467114648602,0,0,-0.0178869651820577
EOS,0,0,0,0,0.161516783499283,0,0.205248802706814,0.172433615112352,0.115173824586247,0,0.379256464756735,0.252966381342773,0,0.259814781632454,0.0167566669688924,0,0,0,0,-0.171653414504802
LTC,0,0.186761633417202,0,0.39366495765628,0,-0.493228148016954,1.73472347597681e-18,0.0346466503793455,0.0492906230033189,0.646719415863356,-0.18296819220671,0.0681520862323737,0.696521576836051,-0.353099570200899,-0.233910605352731,0,0,0,0,0
BCH,1.27773344645103,0,0.759989069981941,0,-0.0993956600703222,0,-0.131983681535076,0.311607781497948,-0.0204220680421402,-0.0954603582618532,0.422880887023492,-0.0692880480298572,0,0,-0.110945550668966,0,-0.00378903538263336,0,0,0
XLM,0,0.187889342160268,0.514998368504023,0,0.086036836600708,0,0,0,-0.0892959594647179,0,0,0.0150035507117934,0.0200080868215933,0.13339399016061,0,0,0,0,0,0.0232450475739795
TRX,0,-0.0816733862191181,0,0.0237446996653456,-0.0152550764796289,0.21901296220044,0.224053646077756,0,-0.0243961342381017,8.67361737988404e-19,0.0888273400519609,0,0.235454570375723,-0.112510099838473,0.0327633987821986,0,0.155873019992104,0,0,0
BNB,0,-0.0806737918783035,0,0,0.100099019898868,-0.358471473788382,0.0865057786437278,1.10909723952659,0,1.48706426966494,0,-0.448026271656063,-1.3920347498512,0.621360417168148,-3.46944695195361e-18,-0.374923895362766,0,0,0,0.272897828023282
ADA,0,0.0909015837715823,0.548215023357939,0,0.0496744734613665,0.190465101403708,0.029351204435958,-0.0701966978081036,0.156601725797807,0,0,0,0.158074326431137,0.0493337368448249,0.0274213662244897,0,0,0,0,-0.0141494062783385
BSV,0,0.184194545862518,0,0.11565186073043,0,0.15589445904114,0.0865005868433932,0.0625900481626284,-0.108527506421262,0,0,0,0,0.177257629009087,0.0694222474467986,0,0,0,0,0.0179540889471122
XMR,0,0.298136934574051,-0.647890725963314,0,0,0,0.407274149876143,0.222909489856256,0,0,0.650060823094798,0,0,0.145157885203666,0.0683947247932205,-0.400256385250117,0.280685381854285,0,0,0
MIOTA,0,0.0277936485154195,0.548237430258327,0.0184790496794304,-0.0293267495010818,0,0.00480356025465904,0.379287112310283,-0.0495996899434196,0.348541502034516,0,0,0,0,-0.0428641457583754,-0.275753743068866,0,0,0,0.0687415456456867
DASH,0,0.0180823295386363,0,0,0.205191378788351,0,0.0834742748658399,0,0.118094532257111,0.11128546300628,-0.242617696545117,0.463564116117523,0,0,-0.0518774404598652,0.602577508638053,0.467792950603615,0,0,0
MKR,0,0,4.60398613142143,-0.159548984649842,-0.306802087086115,-1.23879971241684,0,0.405260889026542,-0.581328982603323,0.832190772674064,1.81767302491713,0.923608584485137,-2.9162161320442,0,0,0,-0.0216025942353535,0,0,-0.15377770523646
BV010082.Index,0,0.0996770397665994,0,-0.101301642931294,-0.0601442586005794,0,-0.212191897496615,0,-0.134636201598375,0,-0.0491666792186766,0.0485148133986975,0.268650276259612,0.146980830636929,-0.0751466998365097,0,-0.461085112139067,0.196186599228684,0,-0.0861468140740296
CVIX.Index,0,0.133697642330555,0,-0.185495155548443,0,0,0.0802336925792539,0.138916867747274,-0.0207159086245054,-0.365257036587827,0.171851006580235,-0.0475713604226001,0.168274059783511,0.242685646300159,-0.0736201883846462,-0.661579798490466,0,0,0,-0.190255527436188
DXY.Curncy,0.0717966280768583,0,-0.1421851659465,0.0181464923114052,0.0194824223333506,-0.0350908783341744,-0.00283758812366799,-0.0478615412217007,0.0220569158129088,-0.118273897143515,0,0.041328714679086,0.145340028615019,0.0232736977340438,0.00597329287431199,0.16415109850467,0,0,0,0.00557077145092549
SPX.Index,0,0.0226359606773445,0,-0.0596855365397409,-0.0386384002462427,0,-0.00842714376970178,-0.0128614428170033,0.0328430180083497,0,0.0660113418381509,-0.0742214251907042,0.146854572666832,0,-0.0190059174886555,-0.130282603076127,-0.164111360465931,0,0,-0.119653803249017
VIX.Index,0,0.316148055902297,0,0,0,0.12557943992843,0,0.160565217881167,0.470747529906453,-1.07139559846289,0.234339686003951,0.657778901636578,0,0,0.142612677312648,0,0,0,-1.42153534371535,0
